   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 8.3062e-042 2.5519e-045 4.6225e-042 7.0264e-044 3.6401e-042 3.5563e-043 2.7478e-042 1.0257e-042 1.5349e-042 2.0060e-042 2.8113e-043 2.4431e-042 2.1014e-043 9.5396e-043 1.1526e-042 1.3449e-043 3.2499e-043 2.1992e-041 1.4898e-039 3.4367e-037 8.0218e-034 4.7060e-030 2.3534e-023 2.9451e-015 2.1840e-005 6.0214e+004
          11 4.9208e-040 5.7039e-043 2.7522e-040 2.2744e-043 2.2392e-040 7.2975e-042 1.8335e-040 3.3317e-041 1.2391e-040 8.4622e-041 4.4708e-041 1.3325e-040 1.3607e-043 8.8880e-041 5.0971e-041 7.8772e-043 1.9376e-041 1.3953e-039 7.6362e-038 1.4820e-035 2.8886e-032 1.2524e-028 5.9607e-022 5.4915e-014 2.2125e-004 9.3252e+004
          12 5.4992e-038 3.9274e-040 3.0582e-038 1.2508e-040 2.5335e-038 7.3339e-041 2.1977e-038 1.4837e-039 1.6982e-038 5.7435e-039 8.8477e-039 1.2013e-038 8.4165e-040 1.2078e-038 2.8528e-039 2.9719e-040 5.5503e-040 7.3385e-038 3.1012e-036 4.9620e-034 8.0343e-031 2.5396e-027 1.1615e-020 7.8700e-013 1.7113e-003 1.3245e+005
          13 1.9286e-035 3.4372e-037 1.0558e-035 2.5372e-037 8.7893e-036 4.2616e-038 7.9221e-036 8.6360e-038 6.7368e-036 9.5173e-037 4.4313e-036 2.9258e-036 1.2187e-036 4.2494e-036 2.1594e-037 6.7127e-037 9.0538e-039 4.5926e-036 1.1169e-034 1.3520e-032 1.8072e-029 4.1106e-026 1.8276e-019 9.1210e-012 1.0684e-002 1.8221e+005
          14 8.2217e-022 2.1364e-023 4.4415e-022 1.9088e-023 3.6870e-022 7.2891e-024 3.3720e-022 9.7227e-026 2.9919e-022 2.1329e-023 2.1743e-022 9.2587e-023 8.2414e-023 1.6779e-022 6.8629e-025 4.8512e-023 5.3884e-024 1.9466e-023 2.1575e-023 1.7296e-024 9.1564e-026 1.7690e-025 1.0797e-018 4.5171e-011 3.6958e-002 2.8459e+005
          15 1.8179e-033 5.9900e-035 9.7046e-034 5.8810e-035 8.0189e-034 3.0053e-035 7.3893e-034 1.6820e-036 6.7327e-034 2.4011e-035 5.2083e-034 1.5518e-034 2.3595e-034 3.3749e-034 1.5445e-036 1.4053e-034 2.3785e-035 4.0899e-036 2.0846e-033 3.1045e-031 3.4457e-028 5.5333e-025 2.4244e-018 8.8995e-011 5.5722e-002 2.4567e+005
          16 9.2537e-033 4.8169e-034 4.7736e-033 5.4335e-034 3.8692e-033 3.9484e-034 3.5915e-033 1.4421e-034 3.4317e-033 3.8027e-037 2.9836e-033 3.0839e-034 1.8271e-033 1.1963e-033 2.3966e-034 1.0208e-033 2.0548e-034 1.0587e-033 6.0735e-032 6.1526e-030 5.5495e-027 6.1731e-024 2.7104e-017 7.3288e-010 2.4483e-001 3.2300e+005
          17 2.1856e-031 1.6382e-032 1.0798e-031 1.9977e-032 8.4829e-032 1.7237e-032 7.8199e-032 1.0132e-032 7.6988e-032 2.2170e-033 7.2984e-032 9.5141e-034 5.4952e-032 1.5095e-032 1.6888e-032 2.5638e-032 3.2687e-033 3.4771e-032 1.4240e-030 1.0873e-028 7.8991e-026 5.9276e-023 2.6627e-016 5.2999e-009 9.3875e-001 4.1610e+005
          18 1.0578e-029 1.0706e-030 4.9619e-030 1.3661e-030 3.7320e-030 1.2983e-030 3.3676e-030 9.5120e-031 3.3614e-030 4.3513e-031 3.3959e-030 2.7865e-032 2.9736e-030 2.3698e-031 1.4506e-030 1.0140e-030 2.3882e-032 9.6590e-031 3.2221e-029 1.7153e-027 9.8294e-025 4.8271e-022 2.2773e-015 3.3406e-008 3.1304e+000 5.2275e+005
          19 2.1103e-027 2.7576e-028 9.3155e-028 3.6095e-028 6.6185e-028 3.6337e-028 5.7541e-028 3.0117e-028 5.7308e-028 1.8728e-028 6.0603e-028 5.7463e-029 5.9619e-028 1.6603e-030 3.9501e-028 1.2111e-028 6.1561e-030 3.9018e-029 1.1675e-027 2.7091e-026 1.1085e-023 3.4165e-021 1.7520e-014 1.8938e-007 9.3447e+000 6.5214e+005
          20 6.9207e-016 1.0111e-016 2.9563e-016 1.3332e-016 2.0320e-016 1.3676e-016 1.7236e-016 1.1805e-016 1.7042e-016 8.0482e-017 1.8323e-016 3.2821e-017 1.8910e-016 7.0329e-019 1.4088e-016 2.6261e-017 7.8013e-018 1.9323e-018 6.5988e-017 4.2143e-017 9.9799e-019 3.5730e-019 5.7208e-014 5.3258e-007 1.9202e+001 9.0726e+005
          21 4.7495e-026 7.7395e-027 1.9557e-026 1.0254e-026 1.2933e-026 1.0674e-026 1.0635e-026 9.5248e-027 1.0386e-026 6.9885e-027 1.1318e-026 3.4757e-027 1.2224e-026 4.1825e-028 1.0144e-026 9.6227e-028 1.2010e-027 3.1972e-029 2.3460e-028 2.4919e-025 1.1175e-022 2.0573e-020 1.2014e-013 9.5806e-007 2.4856e+001 7.9871e+005
          22 1.5843e-025 3.1357e-026 6.0293e-026 4.1645e-026 3.6467e-026 4.4113e-026 2.7709e-026 4.1146e-026 2.5963e-026 3.3334e-026 2.8729e-026 2.1101e-026 3.3586e-026 6.9668e-027 3.3414e-026 1.3228e-028 9.7819e-027 3.0164e-027 4.7263e-026 3.4175e-024 1.0426e-021 1.0589e-019 7.5282e-013 4.4293e-006 6.0236e+001 9.6902e+005
          23 2.0668e-024 4.8613e-025 7.2009e-025 6.4243e-025 3.9020e-025 6.8421e-025 2.6549e-025 6.5394e-025 2.3151e-025 5.6290e-025 2.5582e-025 4.1013e-025 3.2164e-025 2.0326e-025 3.7575e-025 1.6407e-026 1.9685e-025 6.7824e-026 9.8151e-025 4.0991e-023 8.9160e-021 4.4656e-019 4.2810e-012 1.8609e-005 1.3271e+002 1.1570e+006
          24 5.7333e-023 1.5752e-023 1.8100e-023 2.0590e-023 8.5588e-024 2.1846e-023 4.9749e-024 2.1084e-023 3.8376e-024 1.8805e-023 4.1367e-024 1.4951e-023 5.6230e-024 9.2526e-024 7.7449e-024 2.3380e-024 6.3461e-024 1.4405e-024 2.0057e-023 5.0988e-022 7.1721e-020 1.4554e-018 2.2480e-011 7.2215e-005 2.6995e+002 1.3706e+006
          25 6.7735e-021 2.1417e-021 1.9169e-021 2.7554e-021 7.6455e-022 2.8902e-021 3.5159e-022 2.7845e-021 2.1653e-022 2.5262e-021 2.1737e-022 2.1188e-021 3.3000e-022 1.5017e-021 5.6172e-022 6.1364e-022 6.9168e-022 5.0395e-023 9.2005e-022 1.0656e-020 5.6481e-019 2.9975e-018 1.0877e-010 2.5861e-004 5.0856e+002 1.6087e+006
          26 2.6359e-009 8.8703e-010 7.0531e-010 1.1309e-009 2.5546e-010 1.1771e-009 1.0055e-010 1.1291e-009 5.1538e-011 1.0273e-009 4.8120e-011 8.7607e-010 7.9793e-011 6.4993e-010 1.5753e-010 3.0733e-010 2.3906e-010 4.3794e-012 1.6317e-010 7.4794e-010 2.8951e-010 2.4719e-013 2.1250e-010 5.7239e-004 8.3070e+002 2.1433e+006
          27 8.0876e-020 2.9073e-020 2.0271e-020 3.6660e-020 6.5028e-021 3.7768e-020 2.0404e-021 3.5968e-020 7.4835e-022 3.2712e-020 5.9330e-022 2.8261e-020 1.1800e-021 2.1825e-020 3.0128e-021 1.1708e-020 6.0111e-021 1.6013e-023 1.1677e-021 1.3675e-021 3.3562e-018 1.3382e-018 4.8908e-010 8.6121e-004 8.9435e+002 1.8684e+006
          28 1.6825e-019 6.8029e-020 3.6861e-020 8.3764e-020 8.8743e-021 8.4269e-020 1.3194e-021 7.8649e-020 2.6439e-023 7.0806e-020 1.4468e-023 6.1830e-020 5.0689e-023 5.0316e-020 1.3187e-021 3.2029e-020 6.6297e-021 2.4502e-021 1.2081e-021 1.4848e-019 2.3904e-017 1.7406e-017 2.0540e-009 2.6829e-003 1.4835e+003 2.1565e+006
          29 1.3528e-018 6.0962e-019 2.5518e-019 7.3055e-019 4.1213e-020 7.1385e-019 4.1858e-022 6.4766e-019 6.8281e-021 5.7054e-019 1.4540e-020 4.9540e-019 1.0085e-020 4.1413e-019 5.5273e-022 2.9467e-019 1.4965e-020 6.3069e-020 6.0919e-020 1.9580e-018 1.5901e-016 6.1368e-016 8.0506e-009 7.8092e-003 2.3229e+003 2.4583e+006
          30 2.2971e-017 1.1446e-017 3.6670e-018 1.3309e-017 3.2293e-019 1.2568e-017 6.5401e-020 1.0997e-017 5.4023e-019 9.3717e-018 8.7901e-019 7.9660e-018 8.0504e-019 6.6929e-018 3.7760e-019 5.1080e-018 3.5045e-023 1.8955e-018 1.5000e-018 2.6513e-017 1.0893e-015 7.8333e-015 2.9782e-008 2.1487e-002 3.4882e+003 2.7943e+006
          31 1.4814e-015 8.1037e-016 1.9614e-016 9.1181e-016 5.7066e-018 8.2803e-016 2.2654e-017 6.9328e-016 8.0660e-017 5.6473e-016 1.1899e-016 4.6230e-016 1.1827e-016 3.8221e-016 7.9098e-017 3.0283e-016 1.6378e-017 1.5912e-016 7.6058e-017 8.0395e-016 1.0612e-014 7.3110e-014 1.0343e-007 5.5606e-002 5.0188e+003 3.1432e+006
          32 8.4868e-005 4.8685e-005 1.0065e-005 5.3761e-005 8.4740e-008 4.7713e-005 2.1990e-006 3.8879e-005 6.4197e-006 3.0747e-005 9.1511e-006 2.4483e-005 9.2814e-006 1.9879e-005 6.7924e-006 1.5873e-005 2.1931e-006 9.5733e-006 3.0143e-006 2.3421e-005 5.7849e-005 1.0865e-005 3.3585e-007 1.1328e-001 7.5334e+003 4.1783e+006
          33 1.8888e-014 1.1274e-014 2.0238e-015 1.2242e-014 5.1588e-019 1.0639e-014 7.0280e-016 8.4512e-015 1.8180e-015 6.4933e-015 2.5275e-015 5.0241e-015 2.5902e-015 3.9921e-015 1.9988e-015 3.1865e-015 8.0922e-016 2.1236e-015 4.0504e-016 2.2471e-015 3.7274e-015 4.0804e-013 3.4055e-007 1.3667e-001 7.0092e+003 3.5174e+006
          34 2.1759e-014 1.4092e-014 1.8312e-015 1.4731e-014 5.7928e-017 1.2192e-014 1.4763e-015 9.1057e-015 3.1948e-015 6.4973e-015 4.2416e-015 4.6413e-015 4.3786e-015 3.4390e-015 3.6194e-015 2.6741e-015 1.9356e-015 2.1133e-015 3.2564e-017 3.7246e-019 9.6880e-014 2.8203e-012 1.0626e-006 3.1911e-001 9.5498e+003 3.9111e+006
          35 1.1099e-013 7.7601e-014 7.0587e-015 7.7915e-014 1.3010e-015 6.1098e-014 1.1801e-014 4.2462e-014 2.2637e-014 2.7599e-014 2.8835e-014 1.7622e-014 2.9564e-014 1.1635e-014 2.5215e-014 8.3979e-015 1.5579e-014 7.5587e-015 6.3541e-016 6.0434e-015 7.1594e-013 1.6682e-011 3.1449e-006 7.0839e-001 1.2735e+004 4.3099e+006
          36 1.1868e-012 8.9185e-013 5.4197e-014 8.5802e-013 3.2132e-014 6.3412e-013 1.7989e-013 4.0526e-013 3.1477e-013 2.3396e-013 3.8513e-013 1.2711e-013 3.8816e-013 6.8912e-014 3.3355e-013 4.1977e-014 2.2258e-013 4.2416e-014 3.8457e-014 1.4944e-013 5.5940e-012 9.6481e-011 8.8909e-006 1.5067e+000 1.6798e+004 4.7359e+006
          37 3.9503e-011 3.1774e-011 1.2059e-012 2.9227e-011 1.9157e-012 2.0242e-011 7.9948e-012 1.1731e-011 1.2964e-011 5.8093e-012 1.5225e-011 2.4673e-012 1.4955e-011 9.0918e-013 1.2722e-011 3.4460e-013 8.7899e-012 4.1362e-013 2.7350e-012 5.5220e-012 8.1848e-011 6.9604e-010 2.3908e-005 3.0604e+000 2.1875e+004 5.1626e+006
          38 3.0005e+003 2.5210e+003 6.5962e+001 2.2471e+003 1.9852e+002 1.4849e+003 7.1728e+002 7.9817e+002 1.1112e+003 3.4685e+002 1.2682e+003 1.1441e+002 1.2188e+003 2.3928e+001 1.0211e+003 2.2348e+000 7.0937e+002 4.5432e+000 2.7693e+002 3.5105e+002 2.4895e+003 3.8998e+003 1.4423e+002 1.1784e+002 3.5177e+004 6.9610e+006
          39 1.0817e-009 9.2788e-010 1.9791e-011 8.1416e-010 8.1915e-011 5.2520e-010 2.7863e-010 2.7124e-010 4.2255e-010 1.0939e-010 4.7540e-010 3.0501e-011 4.5148e-010 3.6792e-012 3.7455e-010 3.1413e-014 2.5969e-010 5.3940e-014 1.1000e-010 1.0845e-010 4.8077e-010 2.3446e-011 6.1645e-005 5.9675e+000 2.8262e+004 5.5962e+006
          40 5.2464e-010 4.7835e-010 4.7798e-012 3.9951e-010 5.6878e-011 2.3844e-010 1.6573e-010 1.0738e-010 2.3630e-010 3.2421e-011 2.5401e-010 3.6049e-012 2.3142e-010 7.1001e-013 1.8460e-010 5.7580e-012 1.2501e-010 4.3168e-012 6.2486e-011 2.3659e-011 8.3205e-013 4.5069e-009 1.5175e-004 1.1208e+001 3.6330e+004 6.0433e+006
          41 1.6914e-009 1.6340e-009 5.1735e-012 1.2962e-009 2.4722e-010 7.1040e-010 6.3602e-010 2.7113e-010 8.5513e-010 5.2459e-011 8.7539e-010 2.4105e-014 7.5886e-010 2.9262e-011 5.7353e-010 6.8785e-011 3.6929e-010 5.8392e-011 1.9865e-010 1.2852e-011 2.3206e-010 2.6680e-008 3.5687e-004 2.0227e+001 4.6268e+004 6.4728e+006
          42 1.1536e-008 1.1775e-008 2.5480e-012 8.8515e-009 2.1754e-009 4.4176e-009 5.0395e-009 1.3740e-009 6.3979e-009 1.1859e-010 6.2123e-009 9.5110e-011 5.0782e-009 5.7903e-010 3.5762e-009 9.9322e-010 2.1228e-009 8.6544e-010 1.1416e-009 1.7209e-011 3.7427e-009 1.5384e-007 8.0321e-004 3.5286e+001 5.8584e+004 6.9035e+006
          43 2.0178e-007 2.1705e-007 1.3423e-010 1.5427e-007 4.7452e-008 6.9443e-008 1.0031e-007 1.6642e-008 1.2029e-007 1.2939e-010 1.1028e-007 6.3123e-009 8.4143e-008 1.9707e-008 5.4110e-008 2.8777e-008 2.8437e-008 2.4919e-008 1.4155e-008 4.5941e-009 7.3230e-008 1.3306e-006 1.7078e-003 5.9566e+001 7.3672e+004 7.3315e+006
          44 2.6800e+004 3.0123e+004 1.0159e+002 2.0346e+004 7.4788e+003 8.2912e+003 1.4705e+004 1.4746e+003 1.6766e+004 4.6975e+001 1.4554e+004 1.6839e+003 1.0350e+004 3.9846e+003 6.0165e+003 5.2780e+003 2.7062e+003 4.4743e+003 1.1505e+003 1.4368e+003 7.7912e+003 5.4836e+004 4.7484e+004 5.7785e+002 9.8472e+004 1.0231e+007
          45 4.7143e-005 5.3311e-005 2.0934e-007 3.5745e-005 1.3458e-005 1.4352e-005 2.6205e-005 2.4293e-006 2.9663e-005 1.2444e-007 2.5542e-005 3.2097e-006 1.7969e-005 7.3753e-006 1.0277e-005 9.6523e-006 4.4988e-006 8.1500e-006 1.8515e-006 2.7474e-006 1.3021e-005 7.6465e-005 4.8160e-003 9.7143e+001 9.1673e+004 7.7288e+006
          46 3.2399e-006 3.8431e-006 3.7541e-008 2.4251e-006 1.0985e-006 8.5718e-007 1.9830e-006 8.8201e-008 2.1162e-006 5.3103e-008 1.7008e-006 3.7899e-007 1.0869e-006 7.2138e-007 5.3271e-007 8.6427e-007 1.7443e-007 7.0115e-007 4.6091e-008 3.0400e-007 4.9347e-007 7.3876e-008 7.5551e-003 1.5400e+002 1.1324e+005 8.1165e+006
          47 6.3586e-006 7.8948e-006 1.4067e-007 4.6775e-006 2.5138e-006 1.4330e-006 4.2271e-006 6.5683e-008 4.2453e-006 2.6436e-007 3.1616e-006 1.1173e-006 1.8008e-006 1.8570e-006 7.1494e-007 2.0551e-006 1.3822e-007 1.5804e-006 6.8447e-009 7.5605e-007 3.5244e-007 2.3836e-006 1.3972e-002 2.3722e+002 1.3870e+005 8.4846e+006
          48 2.7698e-005 3.5927e-005 9.9889e-007 1.9936e-005 1.2571e-005 5.1940e-006 1.9758e-005 3.8512e-008 1.8630e-005 2.1476e-006 1.2746e-005 6.6979e-006 6.3088e-006 9.9857e-006 1.8441e-006 1.0235e-005 9.2218e-008 7.3583e-006 9.0003e-008 3.5536e-006 2.0424e-007 2.7087e-005 2.3975e-002 3.5468e+002 1.6805e+005 8.8048e+006
          49 2.6611e-004 3.5995e-004 1.4215e-005 1.8659e-004 1.3683e-004 4.0368e-005 2.0147e-004 2.0407e-007 1.7782e-004 3.2817e-005 1.1060e-004 8.3177e-005 4.5932e-005 1.1289e-004 8.1763e-006 1.0706e-004 3.2043e-007 7.0849e-005 5.7018e-006 3.2368e-005 5.4107e-007 2.9261e-004 3.3579e-002 5.1680e+002 2.0209e+005 9.1001e+006
          50 5.2421e-002 7.3816e-002 3.8874e-003 3.5648e-002 3.0182e-002 6.2136e-003 4.1698e-002 4.5245e-004 3.4332e-002 9.3131e-003 1.9170e-002 2.0188e-002 6.3432e-003 2.5147e-002 4.1329e-004 2.1985e-002 8.4992e-004 1.3150e-002 2.8193e-003 5.3502e-003 1.2127e-003 4.2543e-002 4.0886e-002 7.2354e+002 2.4132e+005 9.3631e+006
          51 5.0634e+006 7.1726e+006 3.9291e+005 3.4261e+006 2.9630e+006 5.7610e+005 4.0547e+006 5.3497e+004 3.3022e+006 9.4464e+005 1.8117e+006 2.0057e+006 5.7563e+005 2.4671e+006 2.8828e+004 2.1294e+006 1.0103e+005 1.2520e+006 3.0234e+005 4.9763e+005 1.3980e+005 3.8094e+006 2.1947e+007 5.3319e+006 2.6269e+006 1.8005e+006
          52 6.8811e-003 1.0071e-002 6.7624e-004 4.5186e-003 4.3911e-003 6.0957e-004 5.6979e-003 1.7187e-004 4.3585e-003 1.6457e-003 2.1505e-003 3.1434e-003 5.2214e-004 3.6083e-003 6.6848e-011 2.8904e-003 3.2720e-004 1.5269e-003 6.6474e-004 5.1463e-004 3.7905e-004 2.9355e-003 2.4965e-001 1.0248e+003 2.8485e+005 9.5672e+006
          53 7.2915e-003 1.1075e-002 9.1691e-004 4.6030e-003 5.1107e-003 4.5458e-004 6.2313e-003 3.6204e-004 4.4074e-003 2.2336e-003 1.8829e-003 3.8291e-003 2.8949e-004 4.0558e-003 5.8199e-005 2.9520e-003 6.7820e-004 1.3353e-003 1.0573e-003 3.3374e-004 6.3284e-004 1.0960e-003 2.7427e-001 1.3830e+003 3.3411e+005 9.7281e+006
          54 2.0013e-002 3.1503e-002 3.1325e-003 1.2090e-002 1.5281e-002 8.0572e-004 1.7508e-002 1.6477e-003 1.1389e-002 7.5545e-003 4.1018e-003 1.1764e-002 2.8942e-004 1.1490e-002 6.3469e-004 7.5143e-003 2.9870e-003 2.7858e-003 3.8739e-003 4.1527e-004 2.2325e-003 4.8081e-004 2.8902e-001 1.8208e+003 3.8921e+005 9.8489e+006
          55 1.0985e-001 1.7896e-001 2.0933e-002 6.3218e-002 9.0711e-002 2.4944e-003 9.7635e-002 1.3465e-002 5.8033e-002 4.9542e-002 1.6994e-002 7.0621e-002 1.7061e-004 6.3455e-002 7.7071e-003 3.6751e-002 2.3315e-002 1.0440e-002 2.6056e-002 4.9123e-004 1.3839e-002 5.9959e-005 1.2614e-001 2.3087e+003 4.4918e+005 9.9024e+006
          56 2.4135e+000 4.0643e+000 5.4983e-001 1.3168e+000 2.1410e+000 2.4109e-002 2.1635e+000 4.0999e-001 1.1663e+000 1.2678e+000 2.6361e-001 1.6625e+000 4.3466e-003 1.3689e+000 2.9334e-001 6.8862e-001 6.7012e-001 1.3363e-001 6.5535e-001 5.2049e-004 3.1103e-001 5.1658e-002 2.0315e+000 2.5866e+003 5.1412e+005 9.8970e+006
          57 4.2125e+006 7.2109e+006 1.0446e+006 2.2327e+006 3.8665e+006 2.2996e+004 3.7824e+006 8.2747e+005 1.9339e+006 2.3711e+006 3.7257e+005 2.9838e+006 2.9852e+004 2.3454e+006 6.3984e+005 1.0879e+006 1.3078e+006 1.6127e+005 1.1979e+006 1.3659e+004 5.3077e+005 1.5300e+005 9.6417e+006 2.7469e+007 2.2348e+005 6.9329e+005
          58 7.8280e+000 1.3609e+001 2.0996e+000 4.0294e+000 7.4149e+000 1.8481e-002 7.0283e+000 1.7500e+000 3.4064e+000 4.6872e+000 5.4897e-001 5.6713e+000 1.2118e-001 4.2559e+000 1.4360e+000 1.8116e+000 2.6706e+000 1.9072e-001 2.2970e+000 7.4858e-002 9.4459e-001 3.9231e-001 2.6135e+001 4.5834e+003 5.8180e+005 9.8319e+006
          59 3.0965e+000 5.5515e+000 9.6511e-001 1.4960e+000 3.1143e+000 3.2158e-005 2.7658e+000 8.7609e-001 1.1927e+000 2.0746e+000 1.2001e-001 2.3195e+000 1.3108e-001 1.5752e+000 7.8348e-001 5.4694e-001 1.2348e+000 1.6292e-002 9.3257e-001 1.0011e-001 3.1954e-001 2.2560e-001 1.0276e+001 4.8899e+003 6.5368e+005 9.7200e+006
          60 5.0417e+000 9.3113e+000 1.8057e+000 2.2740e+000 5.3566e+000 1.5457e-002 4.4510e+000 1.7507e+000 1.6865e+000 3.7190e+000 8.1508e-002 3.8431e+000 4.1162e-001 2.3405e+000 1.6500e+000 6.2791e-001 2.2547e+000 9.2827e-004 1.4847e+000 3.3661e-001 4.0043e-001 4.4491e-001 8.1621e+000 5.4423e+003 7.2424e+005 9.5385e+006
          61 1.6183e+001 3.0757e+001 6.5958e+000 6.7754e+000 1.8077e+001 1.8780e-001 1.4031e+001 6.7273e+000 4.6002e+000 1.2955e+001 5.1015e-002 1.2364e+001 2.1412e+000 6.6752e+000 6.5226e+000 1.2698e+000 7.8298e+000 1.6347e-001 4.4419e+000 1.7777e+000 8.6081e-001 1.5967e+000 4.8846e+000 5.5553e+003 7.9000e+005 9.3160e+006
          62 1.2260e+002 2.3955e+002 5.6376e+001 4.7361e+001 1.4335e+002 3.1443e+000 1.0374e+002 5.9766e+001 2.8877e+001 1.0515e+002 2.9964e-002 9.2532e+001 2.3647e+001 4.3638e+001 5.8525e+001 5.0558e+000 6.2154e+001 4.2706e+000 2.9846e+001 1.9335e+001 3.5241e+000 1.2999e+001 8.7029e-001 3.7165e+003 8.3413e+005 9.0915e+006
          63 3.1986e+006 6.4123e+006 1.6396e+006 1.1368e+006 3.8924e+006 1.4164e+005 2.6283e+006 1.7872e+006 6.1132e+005 2.8988e+006 2.3041e+004 2.3542e+006 8.2771e+005 9.5784e+005 1.7423e+006 5.0885e+004 1.6495e+006 2.2842e+005 6.5928e+005 6.5327e+005 3.4290e+004 3.5348e+005 7.6043e+005 2.0262e+007 8.3342e+006 1.0294e+007
          64 1.5044e+005 3.0193e+005 7.7468e+004 5.3267e+004 1.8338e+005 6.8009e+003 1.2345e+005 8.4533e+004 2.8472e+004 1.3663e+005 1.1620e+003 1.1057e+005 3.9384e+004 4.4679e+004 8.2368e+004 2.2661e+003 7.7594e+004 1.1022e+004 3.0746e+004 3.1023e+004 1.5206e+003 1.6645e+004 3.7610e+004 1.1430e+006 2.5918e+006 5.3509e+006
