   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 1.9798e-042 2.7402e-042 8.4639e-040 1.0589e-038 8.8729e-039 5.8139e-039 7.0309e-035 8.3237e-034 1.5163e-033 2.1898e-034 1.4054e-033 2.2509e-032 9.4272e-031 8.6108e-029 2.4630e-026 1.0035e-022 2.8710e-019 5.4196e-014 1.4807e-008
          11 3.9693e-040 2.1158e-039 6.5231e-038 4.1417e-037 3.9886e-036 1.4350e-035 3.9970e-033 6.9720e-032 1.8571e-031 3.1455e-033 4.1098e-031 2.7717e-030 7.6778e-029 5.6559e-027 1.3216e-024 3.9595e-021 8.9822e-018 9.9470e-013 1.2171e-007
          12 1.3643e-037 1.4675e-036 9.5920e-036 1.5671e-035 2.1737e-033 7.2048e-033 5.4139e-031 1.4884e-029 5.4073e-029 1.5175e-029 1.1675e-028 2.8459e-028 4.1927e-027 2.4231e-025 4.5870e-023 1.0059e-019 1.8030e-016 1.1667e-011 6.3592e-007
          13 7.1943e-025 1.3774e-023 1.7882e-023 1.6306e-023 1.7237e-020 4.2745e-020 1.4051e-018 6.4776e-017 3.0383e-016 2.0703e-016 4.1292e-016 9.5527e-017 9.6006e-019 1.3480e-019 5.2819e-020 2.6293e-018 3.1761e-015 1.2559e-010 3.2729e-006
          14 1.0158e-033 2.0570e-032 2.2045e-032 3.9088e-032 2.5372e-029 6.0833e-029 1.8647e-027 9.0873e-026 4.3624e-025 3.1548e-025 5.5527e-025 7.2219e-026 1.4089e-025 7.7217e-024 1.1583e-021 1.8515e-018 2.6127e-015 9.8510e-011 2.3970e-006
          15 3.3584e-034 1.4359e-032 1.8352e-036 2.2468e-031 1.5124e-029 2.2334e-029 3.0573e-028 3.3168e-026 2.0852e-025 2.5931e-025 7.9219e-026 2.6629e-025 5.6961e-024 1.9144e-022 2.2907e-020 2.6505e-017 2.9326e-014 6.4280e-010 7.0645e-006
          16 3.6309e-033 4.8540e-031 3.1732e-031 1.5294e-029 4.4355e-028 3.1474e-028 1.5122e-027 6.5868e-025 5.4576e-024 9.8522e-024 5.6567e-027 2.2963e-023 1.7895e-022 4.0037e-021 3.7156e-019 3.0915e-016 2.6689e-013 3.3951e-009 1.7264e-005
          17 1.3951e-032 4.8803e-029 1.1862e-028 2.2659e-027 3.9099e-026 6.8229e-027 2.4431e-028 4.2276e-023 4.7027e-022 1.1332e-021 1.5325e-022 2.5738e-021 6.4293e-021 7.3424e-020 5.1188e-018 3.0365e-015 2.0340e-012 1.5008e-008 3.6740e-005
          18 1.2010e-019 4.7750e-017 2.3653e-016 2.8083e-015 3.4256e-014 1.4530e-017 7.2084e-014 2.9519e-011 4.3466e-010 1.2981e-009 5.2036e-010 2.0227e-009 5.6412e-010 5.7266e-012 4.6506e-013 1.7038e-013 1.7703e-011 6.7282e-008 9.1521e-005
          19 1.9776e-028 5.2617e-026 2.8654e-025 3.1949e-024 3.7106e-023 3.4660e-025 1.0092e-022 3.0993e-020 4.7782e-019 1.4723e-018 6.5945e-019 2.1065e-018 2.5907e-019 1.0193e-018 6.2156e-017 2.5812e-014 1.3329e-011 5.7087e-008 7.1108e-005
          20 5.1171e-028 2.1222e-026 2.2167e-025 1.6038e-024 1.3063e-023 8.0052e-024 1.2788e-022 8.9301e-021 2.0063e-019 7.7401e-019 6.3981e-019 4.3181e-019 8.3301e-019 1.8053e-017 6.6938e-016 1.9392e-013 7.6550e-011 1.9082e-007 1.2947e-004
          21 1.6628e-026 2.1707e-025 4.2204e-024 2.0146e-023 1.1231e-022 3.8055e-022 2.6356e-021 6.7658e-020 2.4025e-018 1.1507e-017 1.4135e-017 7.3714e-019 3.9005e-017 2.8962e-016 6.6576e-015 1.3115e-012 3.9213e-010 5.7189e-007 2.2758e-004
          22 1.3977e-024 6.9159e-024 2.6513e-022 7.9805e-022 2.6563e-021 4.0825e-020 1.5334e-019 1.6192e-018 1.0490e-016 6.2346e-016 1.0254e-015 3.4850e-017 2.6641e-015 6.1616e-015 6.2970e-014 8.1227e-012 1.8183e-009 1.5639e-006 3.9156e-004
          23 1.8874e-012 4.2504e-012 3.1802e-010 6.0186e-010 9.2853e-010 6.8300e-008 1.6065e-007 7.6522e-007 9.9109e-005 7.0449e-004 1.4073e-003 2.6844e-004 2.6297e-003 9.1751e-004 1.0900e-005 3.6967e-007 2.8417e-007 6.6415e-006 7.8840e-004
          24 4.6833e-022 8.6735e-022 7.7883e-020 1.2960e-019 1.4733e-019 1.7955e-017 3.7780e-017 1.4484e-016 2.3103e-014 1.7136e-013 3.5687e-013 8.4885e-014 5.9904e-013 7.9269e-014 4.7982e-013 4.6993e-011 7.7323e-009 3.9672e-006 6.6297e-004
          25 2.2591e-022 1.1897e-022 3.9108e-020 2.5412e-020 7.2034e-021 1.2856e-017 1.4296e-017 9.0192e-018 9.2601e-015 8.6703e-014 2.2157e-013 1.1483e-013 1.6997e-013 1.8711e-013 4.8892e-012 2.5651e-010 3.0589e-008 9.4899e-006 1.1055e-003
          26 1.3323e-021 2.7512e-023 3.2177e-019 1.6961e-020 1.9430e-018 1.4954e-016 7.3926e-017 2.9869e-017 6.4314e-014 7.7431e-013 2.3841e-012 1.9552e-012 4.6001e-013 6.5449e-012 4.9574e-011 1.3585e-009 1.1393e-007 2.1722e-005 1.8135e-003
          27 1.2908e-020 9.9228e-021 1.0426e-017 2.8673e-018 2.5947e-016 6.9811e-015 9.5024e-016 1.2471e-014 1.8561e-012 2.9561e-011 1.0849e-010 1.2230e-010 6.6217e-014 3.7817e-010 8.0391e-010 7.2681e-009 4.0542e-007 4.8294e-005 2.9305e-003
          28 6.4322e-014 2.6541e-011 9.6627e-009 1.4475e-008 5.0892e-007 8.5263e-006 1.6121e-007 2.7890e-005 1.6400e-003 3.2440e-002 1.3386e-001 1.7960e-001 7.8148e-003 4.3095e-001 1.9958e-001 3.4048e-003 1.5137e-005 4.3777e-005 1.6176e-004
          29 2.6097e-019 1.2640e-018 3.5830e-016 9.3289e-016 2.5867e-014 3.6160e-013 3.3540e-016 1.4398e-012 6.0061e-011 1.3214e-009 5.7456e-009 8.2716e-009 7.3135e-010 1.6998e-008 1.9038e-009 3.2736e-008 1.4029e-006 1.0555e-004 4.6723e-003
          30 4.4097e-018 6.3308e-019 1.7635e-016 2.0152e-015 3.4389e-014 2.9078e-013 3.2686e-014 1.8450e-012 2.9674e-011 9.6547e-010 4.9620e-009 8.7417e-009 2.4911e-009 9.2327e-009 6.6378e-009 2.0562e-007 4.8003e-006 2.2988e-004 7.3725e-003
          31 1.4374e-016 2.2168e-019 6.8820e-016 3.1145e-014 3.9349e-013 2.1433e-012 1.2350e-012 1.8916e-011 1.2667e-010 6.8327e-009 4.1541e-008 8.7183e-008 4.4871e-008 3.3836e-008 2.0847e-007 1.4968e-006 1.6817e-005 5.0395e-004 1.1536e-002
          32 2.2412e-014 1.8834e-015 1.3366e-014 2.9895e-012 3.0049e-011 1.0675e-010 1.7808e-010 1.2377e-009 3.1418e-009 3.4907e-007 2.5210e-006 6.1890e-006 4.6522e-006 3.9329e-007 1.8554e-005 3.0876e-005 6.8764e-005 1.1293e-003 1.7948e-002
          33 6.4144e-010 8.8581e-011 1.4002e-010 7.2648e-008 6.7171e-007 1.9913e-006 4.8468e-006 2.5681e-005 4.0125e-005 6.7374e-003 5.2309e-002 1.3636e-001 1.1572e-001 1.7247e-003 3.9917e-001 2.7751e-001 9.7971e-003 1.2058e-004 1.4187e-004
          34 1.7232e-013 3.9125e-014 5.1390e-015 1.5751e-011 1.2966e-010 2.9106e-010 1.2005e-009 4.3961e-009 2.7188e-009 1.0673e-006 9.2277e-006 2.6150e-005 2.5850e-005 1.5843e-007 6.8183e-005 3.5480e-006 1.9090e-004 2.5839e-003 2.7626e-002
          35 5.4173e-013 2.1322e-013 3.9804e-015 3.5999e-011 2.4434e-010 3.1633e-010 3.2522e-009 6.5003e-009 4.8438e-012 1.4914e-006 1.5621e-005 5.0585e-005 6.1897e-005 6.9573e-006 9.0677e-005 4.9091e-005 1.0148e-003 6.4068e-003 4.2393e-002
          36 1.0588e-011 6.0092e-012 3.2890e-013 5.3285e-010 2.9625e-009 1.7977e-009 5.4520e-008 5.7795e-008 3.8129e-008 1.3957e-005 1.7975e-004 6.5939e-004 9.5954e-004 2.6397e-004 6.5575e-004 2.0712e-003 9.3859e-003 1.9397e-002 6.4613e-002
          37 1.0193e-009 7.0613e-010 3.4412e-011 4.2811e-008 2.0401e-007 5.2607e-008 4.6990e-006 2.9796e-006 7.4510e-006 8.1552e-004 1.2334e-002 4.9281e-002 7.9807e-002 3.2013e-002 2.6981e-002 2.0801e-001 3.3765e-001 7.1693e-002 2.0352e-002
          38 3.0478e-010 2.3049e-010 9.3801e-012 1.1729e-008 5.1388e-008 6.6877e-009 1.3280e-006 6.2606e-007 2.7186e-006 1.9011e-004 3.1369e-003 1.3079e-002 2.2271e-002 1.0377e-002 4.8387e-003 5.9216e-002 5.0480e-002 3.5313e-003 5.8241e-002
          39 1.5537e-010 1.4280e-010 2.5147e-012 4.8222e-009 1.6579e-008 7.4198e-011 5.8440e-007 1.0414e-007 1.8459e-006 5.1110e-005 1.0797e-003 5.0190e-003 9.6312e-003 6.0968e-003 3.6335e-004 2.3223e-002 5.2011e-004 5.7085e-002 9.7276e-002
          40 3.3729e-010 3.6089e-010 1.0917e-012 8.6500e-009 2.2593e-008 7.3863e-009 1.1023e-006 3.9588e-008 4.4557e-006 6.0120e-005 1.6653e-003 8.5720e-003 1.8209e-002 1.4348e-002 1.8540e-005 3.4740e-002 8.1346e-003 1.4710e-001 6.6408e-002
          41 5.6325e-010 6.7807e-010 2.4073e-013 1.2247e-008 2.3522e-008 3.2879e-008 1.6168e-006 3.1744e-010 7.5950e-006 5.6153e-005 2.0801e-003 1.1751e-002 2.7173e-002 2.5147e-002 1.2711e-003 3.8088e-002 4.0597e-002 1.6083e-001 1.3842e-003
          42 5.5573e-010 7.4617e-010 7.1003e-012 1.0203e-008 1.2853e-008 5.8670e-008 1.3850e-006 7.2222e-008 7.2796e-006 2.8351e-005 1.5326e-003 9.5752e-003 2.4085e-002 2.5725e-002 3.7576e-003 2.1954e-002 5.9689e-002 6.2011e-002 3.5744e-002
          43 5.1400e-010 7.6625e-010 2.5505e-011 7.8778e-009 5.1137e-009 8.2968e-008 1.0906e-006 2.3880e-007 6.2482e-006 1.1190e-005 1.0451e-003 7.3179e-003 2.0076e-002 2.4508e-002 6.6354e-003 9.7389e-003 6.0832e-002 6.6413e-003 8.3311e-002
          44 5.0912e-010 8.3511e-010 6.0212e-011 6.4834e-009 1.2412e-009 1.1224e-007 9.0545e-007 4.8365e-007 5.5158e-006 3.4738e-006 7.6371e-004 6.0558e-003 1.8101e-002 2.4906e-002 1.0132e-002 3.3464e-003 5.4671e-002 2.8297e-003 7.8902e-002
          45 5.0270e-010 8.9913e-010 1.1285e-010 5.2916e-009 3.6995e-013 1.4074e-007 7.3635e-007 7.7510e-007 4.6751e-006 4.2386e-007 5.5754e-004 5.0630e-003 1.6467e-002 2.5221e-002 1.3758e-002 4.4401e-004 4.2695e-002 2.2340e-002 3.9917e-002
          46 4.7784e-010 9.2500e-010 1.7925e-010 4.1165e-009 1.0464e-009 1.6209e-007 5.6271e-007 1.0604e-006 3.6634e-006 1.1860e-007 3.9102e-004 4.1267e-003 1.4605e-002 2.4663e-002 1.6864e-002 1.4406e-004 2.8501e-002 4.1645e-002 7.3825e-003
          47 4.3925e-010 9.1445e-010 2.5400e-010 3.0464e-009 3.9216e-009 1.7481e-007 4.0203e-007 1.3061e-006 2.6442e-006 1.2660e-006 2.6345e-004 3.2934e-003 1.2698e-002 2.3469e-002 1.9250e-002 1.6509e-003 1.6150e-002 4.9370e-002 5.7223e-004
          48 3.9328e-010 8.7552e-010 3.3177e-010 2.1403e-009 8.0479e-009 1.7946e-007 2.6653e-007 1.4968e-006 1.7433e-006 2.9209e-006 1.7086e-004 2.5929e-003 1.0913e-002 2.1953e-002 2.0942e-002 4.1948e-003 7.4126e-003 4.5691e-002 1.1793e-002
          49 3.4278e-010 8.1186e-010 4.0587e-010 1.4060e-009 1.2827e-008 1.7643e-007 1.5979e-007 1.6209e-006 1.0178e-006 4.4874e-006 1.0583e-004 2.0140e-003 9.2803e-003 2.0232e-002 2.1946e-002 7.1665e-003 2.3213e-003 3.5487e-002 2.5940e-002
          50 2.9003e-010 7.2751e-010 4.6938e-010 8.3920e-010 1.7678e-008 1.6648e-007 8.2225e-008 1.6727e-006 4.9163e-007 5.6391e-006 6.1736e-005 1.5403e-003 7.8023e-003 1.8378e-002 2.2287e-002 1.0118e-002 2.0773e-004 2.3710e-002 3.3550e-002
          51 2.3789e-010 6.2938e-010 5.1732e-010 4.3191e-010 2.2124e-008 1.5117e-007 3.2285e-008 1.6571e-006 1.6492e-007 6.2569e-006 3.3232e-005 1.1598e-003 6.4915e-003 1.6486e-002 2.2070e-002 1.2763e-002 2.1930e-004 1.3574e-002 3.2918e-002
          52 1.8889e-010 5.2514e-010 5.4713e-010 1.6961e-010 2.5835e-008 1.3242e-007 6.4689e-009 1.5858e-006 1.7017e-008 6.3629e-006 1.5927e-005 8.6031e-004 5.3549e-003 1.4646e-002 2.1432e-002 1.4960e-002 1.5669e-003 6.3790e-003 2.6800e-002
          53 1.4455e-010 4.2085e-010 5.5734e-010 3.2902e-011 2.8576e-008 1.1180e-007 9.6517e-011 1.4703e-006 1.4766e-008 6.0437e-006 6.2814e-006 6.2776e-004 4.3796e-003 1.2894e-002 2.0471e-002 1.6636e-002 3.6304e-003 2.1293e-003 1.8739e-002
          54 1.0579e-010 3.2156e-010 5.4776e-010 1.0950e-012 3.0197e-008 9.0688e-008 8.1466e-009 1.3221e-006 1.2035e-007 5.4121e-006 1.6405e-006 4.4927e-004 3.5474e-003 1.1244e-002 1.9256e-002 1.7764e-002 5.9584e-003 2.6431e-004 1.1285e-002
          55 7.3253e-011 2.3181e-010 5.1992e-010 5.3019e-011 3.0653e-008 7.0335e-008 2.5670e-008 1.1533e-006 2.9557e-007 4.5891e-006 8.2646e-008 3.1432e-004 2.8427e-003 9.7072e-003 1.7855e-002 1.8355e-002 8.2346e-003 9.0517e-005 5.6770e-003
          56 4.7244e-011 1.5523e-010 4.7709e-010 1.6712e-010 3.0015e-008 5.1806e-008 4.8113e-008 9.7608e-007 5.0516e-007 3.6891e-006 2.4880e-007 2.1430e-004 2.2533e-003 8.2996e-003 1.6340e-002 1.8458e-002 1.0255e-002 9.7737e-004 2.1592e-003
          57 2.7674e-011 9.4183e-011 4.2412e-010 3.2281e-010 2.8476e-008 3.5907e-008 7.1742e-008 8.0249e-007 7.2066e-007 2.8101e-006 1.2182e-006 1.4201e-004 1.7691e-003 7.0411e-003 1.4799e-002 1.8175e-002 1.1921e-002 2.4331e-003 4.3058e-004
          58 1.3998e-011 4.9224e-011 3.6541e-010 5.0143e-010 2.6238e-008 2.3011e-008 9.3737e-008 6.4038e-007 9.2079e-007 2.0164e-006 2.4104e-006 9.0997e-005 1.3762e-003 5.9323e-003 1.3284e-002 1.7591e-002 1.3193e-002 4.1125e-003 2.1289e-006
          59 5.4308e-012 1.9680e-011 3.0474e-010 6.8630e-010 2.3493e-008 1.3191e-008 1.1211e-007 4.9460e-007 1.0906e-006 1.3455e-006 3.4906e-006 5.5888e-005 1.0601e-003 4.9635e-003 1.1824e-002 1.6775e-002 1.4067e-002 5.7871e-003 4.1023e-004
          60 1.0794e-012 4.0122e-012 2.4551e-010 8.6321e-010 2.0441e-008 6.3216e-009 1.2570e-007 3.6814e-007 1.2214e-006 8.1514e-007 4.2932e-006 3.2463e-005 8.0794e-004 4.1246e-003 1.0443e-002 1.5791e-002 1.4565e-002 7.3162e-003 1.2912e-003
          61 1.5445e-014 6.2917e-014 1.9019e-010 1.0191e-009 1.7243e-008 2.1225e-009 1.3384e-007 2.6195e-007 1.3074e-006 4.2704e-007 4.7554e-006 1.7423e-005 6.0792e-004 3.3996e-003 9.1420e-003 1.4677e-002 1.4707e-002 8.6072e-003 2.3833e-003
          62 1.3258e-012 5.2670e-012 1.4107e-010 1.1452e-009 1.4087e-008 2.2420e-010 1.3663e-007 1.7646e-007 1.3496e-006 1.7349e-007 4.8905e-006 8.3109e-006 4.5142e-004 2.7812e-003 7.9421e-003 1.3495e-002 1.4551e-002 9.6223e-003 3.5115e-003
          63 4.1639e-012 1.6901e-011 9.9558e-011 1.2367e-009 1.1124e-008 1.8268e-010 1.3475e-007 1.1076e-007 1.3526e-006 3.8092e-008 4.7536e-006 3.2426e-006 3.3073e-004 2.2609e-003 6.8579e-003 1.2302e-002 1.4166e-002 1.0364e-002 4.5707e-003
          64 7.7927e-012 3.2321e-011 6.6022e-011 1.2900e-009 8.4470e-009 1.5389e-009 1.2885e-007 6.2832e-008 1.3208e-006 7.5861e-011 4.4070e-006 8.1556e-007 2.3851e-004 1.8253e-003 5.8844e-003 1.1121e-002 1.3594e-002 1.0834e-002 5.4950e-003
          65 1.1618e-011 4.9189e-011 4.0385e-011 1.3057e-009 6.1305e-009 3.8561e-009 1.1994e-007 3.0380e-008 1.2616e-006 3.7611e-008 3.9227e-006 2.8333e-008 1.6910e-004 1.4647e-003 5.0240e-003 9.9880e-003 1.2895e-002 1.1068e-002 6.2576e-003
          66 1.5183e-011 6.5530e-011 2.1984e-011 1.2850e-009 4.2037e-009 6.7427e-009 1.0888e-007 1.0810e-008 1.1810e-006 1.2966e-007 3.3605e-006 1.8019e-007 1.1748e-004 1.1676e-003 4.2678e-003 8.9132e-003 1.2105e-002 1.1089e-002 6.8461e-003
          67 1.8176e-011 7.9849e-011 9.8933e-012 1.2321e-009 2.6746e-009 9.8687e-009 9.6534e-008 1.5878e-009 1.0854e-006 2.5728e-007 2.7731e-006 7.9939e-007 7.9670e-005 9.2466e-004 3.6091e-003 7.9101e-003 1.1263e-002 1.0933e-002 7.2659e-003
          68 2.0372e-011 9.0959e-011 3.0124e-012 1.1497e-009 1.5253e-009 1.2948e-008 8.3521e-008 3.2587e-010 9.7891e-007 4.0360e-007 2.1970e-006 1.5783e-006 5.2366e-005 7.2599e-004 3.0337e-003 6.9727e-003 1.0381e-002 1.0618e-002 7.5161e-003
          69 2.1695e-011 9.8278e-011 2.2201e-013 1.0449e-009 7.3008e-010 1.5775e-008 7.0574e-008 4.8531e-009 8.6754e-007 5.5476e-007 1.6656e-006 2.3276e-006 3.3131e-005 5.6532e-004 2.5370e-003 6.1121e-003 9.4938e-003 1.0182e-002 7.6172e-003
          70 2.2161e-011 1.0167e-010 4.1569e-013 9.2499e-010 2.4710e-010 1.8215e-008 5.8237e-008 1.3264e-008 7.5617e-007 7.0041e-007 1.1999e-006 2.9444e-006 1.9950e-005 4.3652e-004 2.1119e-003 5.3327e-003 8.6267e-003 9.6642e-003 7.5932e-003
          71 2.1841e-011 1.0128e-010 2.6015e-012 7.9624e-010 2.7303e-011 2.0179e-008 4.6861e-008 2.3954e-008 6.4809e-007 8.3257e-007 8.1084e-007 3.3812e-006 1.1219e-005 3.3396e-004 1.7498e-003 4.6317e-003 7.7932e-003 9.0893e-003 7.4629e-003
          72 2.0852e-011 9.7498e-011 5.9438e-012 6.6491e-010 1.9510e-011 2.1629e-008 3.6680e-008 3.5630e-008 5.4592e-007 9.4592e-007 5.0242e-007 3.6280e-006 5.7010e-006 2.5286e-004 1.4429e-003 4.0060e-003 7.0038e-003 8.4812e-003 7.2466e-003
          73 1.9330e-011 9.0884e-011 9.7717e-012 5.3655e-010 1.7346e-010 2.2553e-008 2.7821e-008 4.7253e-008 4.5144e-007 1.0368e-006 2.7351e-007 3.6957e-006 2.4517e-006 1.8925e-004 1.1837e-003 3.4503e-003 6.2635e-003 7.8568e-003 6.9611e-003
          74 1.7431e-011 8.2140e-011 1.3589e-011 4.1618e-010 4.4207e-010 2.2980e-008 2.0335e-008 5.8066e-008 3.6605e-007 1.1038e-006 1.1905e-007 3.6107e-006 7.5617e-007 1.3982e-004 9.6628e-004 2.9605e-003 5.5780e-003 7.2339e-003 6.6256e-003
          75 1.5305e-011 7.1990e-011 1.7059e-011 3.0774e-010 7.8337e-010 2.2958e-008 1.4201e-008 6.7540e-008 2.9047e-007 1.1470e-006 3.1152e-008 3.4049e-006 8.1654e-008 1.0181e-004 7.8482e-004 2.5317e-003 4.9493e-003 6.6252e-003 6.2568e-003
          76 1.3077e-011 6.1073e-011 1.9964e-011 2.1386e-010 1.1608e-009 2.2526e-008 9.3330e-009 7.5284e-008 2.2473e-007 1.1666e-006 3.3874e-010 3.1082e-006 3.9321e-008 7.2822e-005 6.3358e-004 2.1562e-003 4.3732e-003 6.0345e-003 5.8636e-003
          77 1.0867e-011 5.0045e-011 2.2203e-011 1.3663e-010 1.5436e-009 2.1749e-008 5.6375e-009 8.1093e-008 1.6884e-007 1.1642e-006 1.6434e-008 2.7528e-006 3.5180e-007 5.1032e-005 5.0837e-004 1.8293e-003 3.8495e-003 5.4697e-003 5.4582e-003
          78 8.7741e-012 3.9476e-011 2.3770e-011 7.7037e-011 1.9086e-009 2.0701e-008 2.9923e-009 8.4942e-008 1.2250e-007 1.1427e-006 6.9044e-008 2.3680e-006 8.2672e-007 3.4910e-005 4.0546e-004 1.5468e-003 3.3775e-003 4.9375e-003 5.0526e-003
          79 6.8680e-012 2.9793e-011 2.4714e-011 3.5058e-011 2.2384e-009 1.9447e-008 1.2612e-009 8.6879e-008 8.5067e-008 1.1049e-006 1.4824e-007 1.9776e-006 1.3368e-006 2.3184e-005 3.2134e-004 1.3035e-003 2.9543e-003 4.4405e-003 4.6539e-003
          80 5.1920e-012 2.1302e-011 2.5107e-011 9.9242e-012 2.5196e-009 1.8039e-008 3.0798e-010 8.6984e-008 5.5759e-008 1.0532e-006 2.4476e-007 1.6000e-006 1.8021e-006 1.4826e-005 2.5287e-004 1.0944e-003 2.5752e-003 3.9781e-003 4.2658e-003
          81 3.7749e-012 1.4221e-011 2.5072e-011 2.4292e-013 2.7469e-009 1.6547e-008 6.8293e-013 8.5509e-008 3.3756e-008 9.9127e-007 3.5069e-007 1.2512e-006 2.1799e-006 9.0326e-006 1.9767e-004 9.1616e-004 2.2393e-003 3.5542e-003 3.8959e-003
          82 2.6191e-012 8.6280e-012 2.4708e-011 4.1221e-012 2.9161e-009 1.5011e-008 2.1531e-010 8.2633e-008 1.8100e-008 9.2165e-007 4.5910e-007 9.4037e-007 2.4501e-006 5.1438e-006 1.5334e-004 7.6433e-004 1.9417e-003 3.1663e-003 3.5451e-003
          83 1.7143e-012 4.5174e-012 2.4111e-011 1.9352e-011 3.0260e-009 1.3466e-008 8.3890e-010 7.8556e-008 7.8617e-009 8.4657e-007 5.6412e-007 6.7344e-007 2.6087e-006 2.6498e-006 1.1793e-004 6.3522e-004 1.6785e-003 2.8122e-003 3.2138e-003
          84 1.0405e-012 1.8124e-012 2.3398e-011 4.3566e-011 3.0815e-009 1.1958e-008 1.7717e-009 7.3588e-008 2.1356e-009 7.6919e-007 6.6184e-007 4.5384e-007 2.6657e-006 1.1578e-006 8.9910e-005 5.2629e-004 1.4479e-003 2.4927e-003 2.9060e-003
          85 5.6732e-013 3.6904e-013 2.2630e-011 7.4324e-011 3.0847e-009 1.0502e-008 2.9255e-009 6.7906e-008 5.1412e-011 6.9096e-007 7.4861e-007 2.8113e-007 2.6330e-006 3.6365e-007 6.7835e-005 4.3430e-004 1.2455e-003 2.2038e-003 2.6195e-003
          86 2.6145e-013 6.9735e-015 2.1879e-011 1.0925e-010 3.0414e-009 9.1219e-009 4.2245e-009 6.1746e-008 8.0986e-010 6.1379e-007 8.2229e-007 1.5343e-007 2.5274e-006 4.0304e-008 5.0581e-005 3.5694e-004 1.0685e-003 1.9440e-003 2.3549e-003
          87 8.7805e-014 5.1958e-013 2.1196e-011 1.4611e-010 2.9576e-009 7.8318e-009 5.6037e-009 5.5314e-008 3.6841e-009 5.3912e-007 8.8151e-007 6.7219e-008 2.3662e-006 1.9145e-008 3.7206e-005 2.9210e-004 9.1427e-004 1.7108e-003 2.1115e-003
          88 1.2003e-014 1.6896e-012 2.0624e-011 1.8290e-010 2.8402e-009 6.6433e-009 7.0097e-009 4.8805e-008 8.0286e-009 4.6822e-007 9.2586e-007 1.7904e-008 2.1660e-006 1.7750e-007 2.6938e-005 2.3798e-004 7.8033e-004 1.5025e-003 1.8889e-003
