   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 3.9109e-002 5.2460e-002 1.5037e-003 3.1159e-002 1.9636e-002 9.8628e-003 3.4493e-002 5.4048e-004 3.9870e-002 1.8405e-003 3.9122e-002 9.5877e-003 3.7036e-002 2.1128e-002 3.7975e-002 3.7843e-002 4.9388e-002 9.4550e-002 3.5377e-001 8.7147e-002 6.6681e-004 9.9395e-004 2.6496e-004 1.9458e-005 5.3859e-008 3.0728e-007
          11 2.8986e-002 5.1753e-002 8.0794e-003 1.6625e-002 3.0491e-002 2.3818e-004 3.3175e-002 6.4739e-003 2.1573e-002 2.2422e-002 8.1572e-003 3.7597e-002 6.4246e-004 4.8137e-002 1.9175e-003 5.4713e-002 1.5097e-002 5.9420e-002 9.4177e-002 3.9349e-001 5.8203e-002 7.7255e-003 1.0495e-004 4.6076e-004 2.0002e-004 5.3671e-005
          12 2.1295e-002 4.7772e-002 1.6141e-002 5.9217e-003 3.2603e-002 3.2244e-003 1.9726e-002 2.0979e-002 3.3239e-003 3.2715e-002 1.2782e-003 2.9381e-002 1.4710e-002 1.5877e-002 3.6135e-002 2.5351e-003 5.6131e-002 3.5041e-003 5.8228e-002 1.1752e-001 4.2301e-001 1.6724e-002 1.8650e-002 1.8705e-003 8.2289e-006 3.0437e-005
          13 1.5567e-002 4.2103e-002 2.3017e-002 7.4908e-004 2.7559e-002 1.1869e-002 6.5670e-003 2.7805e-002 9.4432e-004 2.2679e-002 1.5682e-002 6.5779e-003 3.2040e-002 3.3249e-004 3.2552e-002 1.5810e-002 1.4598e-002 4.6723e-002 1.0476e-004 4.5889e-002 1.7963e-001 4.0183e-001 2.1647e-003 1.3570e-002 8.0017e-003 2.2434e-003
          14 1.1357e-002 3.5906e-002 2.7566e-002 2.5600e-004 1.9297e-002 1.9520e-002 3.8819e-004 2.3991e-002 9.4160e-003 7.5931e-003 2.5852e-002 4.1809e-004 2.3521e-002 1.5505e-002 5.9850e-003 3.4372e-002 2.4630e-003 2.6456e-002 3.4072e-002 5.2218e-004 2.4223e-002 2.9541e-001 2.7224e-001 6.2561e-002 8.2963e-004 6.8879e-004
          15 8.2887e-003 2.9906e-002 2.9670e-002 2.6528e-003 1.1202e-002 2.3025e-002 1.1400e-003 1.4832e-002 1.8056e-002 2.6552e-004 2.2449e-002 9.4647e-003 6.6423e-003 2.6324e-002 1.4507e-003 1.9720e-002 2.3248e-002 3.8647e-004 3.2030e-002 2.3249e-002 1.8940e-003 2.8136e-003 4.4819e-001 5.6319e-002 9.8630e-002 3.2693e-002
          16 6.0640e-003 2.4494e-002 2.9737e-002 6.2263e-003 5.1231e-003 2.2309e-002 5.5899e-003 6.2508e-003 2.1042e-002 2.0214e-003 1.2040e-002 1.8669e-002 4.1778e-007 2.0000e-002 1.3596e-002 2.2865e-003 2.6504e-002 9.8736e-003 5.1285e-003 3.1276e-002 1.6396e-002 4.5027e-003 1.4348e-002 4.7496e-001 3.5510e-002 1.2957e-003
          17 4.4536e-003 1.9825e-002 2.8341e-002 9.7557e-003 1.5421e-003 1.8810e-002 1.0478e-002 1.2552e-003 1.8414e-002 7.8661e-003 3.3528e-003 2.0016e-002 4.2442e-003 7.6854e-003 2.1011e-002 1.7451e-003 1.2030e-002 2.2509e-002 1.8459e-003 1.0683e-002 2.6544e-002 1.4613e-002 1.5779e-002 1.1369e-001 1.6361e-001 1.1580e-001
          18 3.2871e-003 1.5915e-002 2.6033e-002 1.2557e-002 1.1534e-004 1.4191e-002 1.3871e-002 1.3158e-005 1.2950e-002 1.2906e-002 5.2673e-005 1.4888e-002 1.1261e-002 6.4663e-004 1.7509e-002 1.0312e-002 1.1501e-003 1.9029e-002 1.3255e-002 2.2033e-005 1.3646e-002 2.0440e-002 2.0914e-002 6.4130e-002 1.8008e-001 1.2452e-002
          19 2.4394e-003 1.2703e-002 2.3255e-002 1.4364e-002 1.7300e-004 9.6971e-003 1.5193e-002 1.2482e-003 7.3854e-003 1.4942e-002 1.2072e-003 8.0164e-003 1.5021e-002 8.4448e-004 9.1621e-003 1.5905e-002 1.1789e-003 8.0407e-003 1.8272e-002 5.2606e-003 1.4335e-003 1.3590e-002 1.2489e-002 5.6984e-002 1.6684e-001 5.5928e-003
          20 1.8204e-003 1.0096e-002 2.0320e-002 1.5172e-002 1.0359e-003 6.0082e-003 1.4719e-002 3.4622e-003 3.2557e-003 1.4095e-002 4.2423e-003 2.8385e-003 1.4377e-002 4.6610e-003 2.5931e-003 1.4961e-002 6.5339e-003 1.0006e-003 1.3582e-002 1.2393e-002 1.1256e-003 3.0919e-003 1.2053e-002 1.6038e-003 1.8964e-001 4.9664e-002
          21 1.3653e-003 7.9969e-003 1.7436e-002 1.5120e-002 2.1643e-003 3.3411e-003 1.3070e-002 5.5549e-003 9.2539e-004 1.1526e-002 7.0445e-003 3.7904e-004 1.1030e-002 8.2858e-003 7.8252e-005 1.0204e-002 1.0728e-002 3.6295e-004 6.1820e-003 1.3500e-002 6.2311e-003 1.7462e-005 3.4769e-003 1.3004e-002 2.2874e-002 2.1253e-001
          22 1.0277e-003 6.3091e-003 1.4718e-002 1.4389e-002 3.1953e-003 1.6241e-003 1.0866e-002 6.9560e-003 6.1817e-005 8.4375e-003 8.6108e-003 7.1779e-005 7.0795e-003 9.9418e-003 6.1127e-004 5.2186e-003 1.1467e-002 3.0201e-003 1.3717e-003 9.8808e-003 9.5590e-003 2.2676e-003 1.6570e-004 2.0111e-003 3.8743e-002 1.5485e-001
          23 7.7458e-004 4.9501e-003 1.2223e-002 1.3166e-002 3.9246e-003 6.5117e-004 8.5764e-003 7.5159e-003 9.6325e-005 5.6324e-003 8.8367e-003 8.5481e-004 3.8402e-003 9.6233e-003 2.2964e-003 1.8713e-003 9.5981e-003 5.6701e-003 1.2718e-006 5.3103e-003 9.3633e-003 5.1688e-003 5.4020e-004 4.1605e-004 6.9555e-004 1.9464e-001
          24 5.8224e-004 3.8491e-003 9.9651e-003 1.1607e-002 4.2664e-003 1.8647e-004 6.4857e-003 7.3293e-003 5.0619e-004 3.4681e-003 8.0690e-003 1.8375e-003 1.7302e-003 8.0987e-003 3.7561e-003 3.3794e-004 6.7906e-003 6.8444e-003 6.2953e-004 2.0518e-003 7.0829e-003 6.3662e-003 2.1415e-003 8.6321e-005 1.6831e-003 9.3812e-002
          25 4.3343e-004 2.9468e-003 7.9307e-003 9.8330e-003 4.2130e-003 2.2111e-005 4.7215e-003 6.5882e-003 9.2807e-004 1.9850e-003 6.7517e-003 2.5102e-003 6.1093e-004 6.1632e-003 4.4196e-003 1.8937e-007 4.2284e-003 6.5585e-003 1.6904e-003 4.7500e-004 4.4815e-003 5.8706e-003 3.2045e-003 7.2949e-004 1.4178e-004 5.5142e-002
          26 3.1556e-004 2.1943e-003 6.0909e-003 7.9301e-003 3.8020e-003 2.1761e-006 3.3046e-003 5.4890e-003 1.1656e-003 1.0627e-003 5.2412e-003 2.6939e-003 1.4450e-004 4.3318e-003 4.2744e-003 1.6353e-004 2.3771e-003 5.4030e-003 2.3252e-003 2.1027e-005 2.4778e-003 4.5445e-003 3.3307e-003 1.2465e-003 1.6878e-004 2.0396e-002
          27 2.1903e-004 1.5496e-003 4.4037e-003 5.9474e-003 3.0905e-003 2.5713e-005 2.1917e-003 4.1830e-003 1.1497e-003 5.3386e-004 3.7490e-003 2.4081e-003 1.2520e-005 2.8198e-003 3.5372e-003 3.6347e-004 1.2254e-003 3.9346e-003 2.3168e-003 3.5628e-005 1.2294e-003 3.0905e-003 2.7845e-003 1.3621e-003 3.7388e-004 3.8118e-003
          28 1.3629e-004 9.7600e-004 2.8194e-003 3.9054e-003 2.1418e-003 3.9333e-005 1.3089e-003 2.7649e-003 8.9230e-004 2.4744e-004 2.3576e-003 1.7555e-003 1.1288e-006 1.6402e-003 2.4417e-003 3.9357e-004 5.7463e-004 2.4697e-003 1.7718e-003 1.0771e-004 5.4912e-004 1.8249e-003 1.8990e-003 1.0855e-003 3.9475e-004 1.1331e-003
          29 6.5270e-005 4.7070e-004 1.3728e-003 1.9294e-003 1.0909e-003 2.8044e-005 6.0966e-004 1.3689e-003 4.8206e-004 9.6263e-005 1.1312e-003 9.1594e-004 5.5559e-006 7.4795e-004 1.2334e-003 2.4621e-004 2.2443e-004 1.1769e-003 9.4229e-004 9.0537e-005 2.0569e-004 8.3425e-004 9.4578e-004 5.8645e-004 2.3434e-004 3.1417e-005
          30 2.5960e-005 1.8779e-004 5.4992e-004 7.7780e-004 4.4553e-004 1.3006e-005 2.3936e-004 5.5208e-004 2.0166e-004 3.4629e-005 4.4983e-004 3.7754e-004 3.7584e-006 2.9055e-004 5.0124e-004 1.0887e-004 8.0812e-005 4.6603e-004 3.9093e-004 4.4122e-005 7.2417e-005 3.2392e-004 3.8138e-004 2.4452e-004 1.0091e-004 1.5679e-005
