   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 1.5124e-009 2.8356e-009 2.0055e-010 4.3151e-008 4.2233e-007 2.4263e-007 2.4380e-005 1.4101e-003 2.4823e-002 1.9547e-001 4.8012e-001 2.8303e-001 1.5114e-002 1.9960e-007 2.6360e-008 4.3740e-007 1.1036e-007 1.9984e-007 3.8255e-009 1.6868e-008 2.6517e-008 1.8411e-009 7.2033e-010 1.4132e-010 4.6965e-010 1.3939e-009 1.2989e-009 7.8672e-010 4.0345e-010 2.0326e-010 1.0169e-010
          11 2.3698e-011 1.8381e-009 3.0511e-009 2.7413e-009 1.4318e-007 7.0463e-007 3.0605e-009 7.6700e-005 2.6172e-003 3.4398e-002 2.1263e-001 4.0866e-001 3.2172e-001 1.9896e-002 2.4145e-012 3.2897e-008 4.5329e-007 1.2285e-007 2.7862e-007 9.0948e-009 1.8535e-008 4.3158e-008 1.0961e-008 2.5211e-011 3.2129e-010 6.8706e-012 1.5862e-010 3.0463e-010 2.4961e-010 1.5684e-010 8.7558e-011
          12 1.4719e-009 4.7181e-010 2.5487e-009 9.1394e-009 4.5482e-008 2.6784e-007 7.9598e-007 1.4943e-006 2.0476e-004 4.5449e-003 4.5742e-002 2.2474e-001 3.3905e-001 3.6018e-001 2.5513e-002 1.2587e-006 4.1658e-007 3.6017e-007 1.6305e-007 3.0468e-007 2.6541e-008 2.7248e-008 4.9544e-008 2.2629e-008 3.7947e-009 3.6004e-010 7.2466e-011 5.5011e-011 4.4690e-011 2.9978e-011 1.7511e-011
          13 1.2474e-009 2.1840e-009 3.5776e-010 3.9791e-009 1.1565e-008 1.0049e-007 4.6913e-007 6.4901e-007 9.6228e-006 4.7918e-004 7.4553e-003 5.8527e-002 2.3062e-001 2.7331e-001 3.9775e-001 3.1843e-002 1.1289e-005 1.6324e-006 2.4496e-007 1.3495e-007 3.9836e-007 5.2510e-008 2.6492e-008 5.6739e-008 4.5135e-008 1.8219e-008 5.4564e-009 1.6079e-009 5.4764e-010 2.2264e-010 9.9764e-011
          14 5.8498e-013 4.9316e-010 1.6901e-009 3.5557e-010 1.7185e-009 4.9845e-008 2.1942e-007 6.7546e-007 9.0975e-008 3.7126e-005 1.0041e-003 1.1569e-002 7.2066e-002 2.2937e-001 2.1330e-001 4.3399e-001 3.8584e-002 5.5006e-005 4.1186e-006 4.1876e-008 1.8093e-007 3.5419e-007 7.4364e-008 4.1840e-008 6.2592e-008 5.5324e-008 3.1641e-008 1.4784e-008 6.6250e-009 3.1180e-009 1.5070e-009
          15 7.2264e-010 5.5742e-011 7.0678e-011 1.5000e-009 3.0333e-010 1.2401e-008 1.2069e-007 3.3123e-007 6.7420e-007 5.9337e-007 1.1483e-004 1.9547e-003 1.7094e-002 8.5419e-002 2.2062e-001 1.6078e-001 4.6875e-001 4.5079e-002 2.0545e-004 6.7727e-006 2.6799e-007 1.9047e-007 4.2945e-007 1.1176e-007 3.6254e-008 3.3189e-008 3.0286e-008 2.0491e-008 1.1469e-008 6.0916e-009 3.1381e-009
          16 8.7186e-010 2.1137e-010 5.3414e-010 5.0801e-012 1.6795e-010 9.8356e-010 4.1705e-008 2.4144e-007 5.1973e-007 3.3243e-007 6.8614e-006 2.9238e-004 3.5268e-003 2.4075e-002 9.7330e-002 2.0439e-001 1.1721e-001 5.0227e-001 5.0266e-002 5.9638e-004 3.5546e-006 2.5576e-006 2.3205e-008 3.0424e-007 2.8080e-007 1.4965e-007 7.6234e-008 3.7775e-008 1.8274e-008 9.0621e-009 4.5144e-009
          17 1.8668e-010 1.3432e-011 5.1983e-010 8.0269e-010 7.4193e-011 2.6331e-010 7.8824e-009 1.3263e-007 4.1152e-007 6.3345e-007 2.1334e-009 3.3111e-005 6.7055e-004 5.9676e-003 3.2336e-002 1.0643e-001 1.8148e-001 8.3372e-002 5.3488e-001 5.3468e-002 1.3931e-003 4.3571e-007 3.2250e-006 1.4513e-006 4.6285e-009 8.6963e-008 7.9360e-008 4.3619e-008 2.1921e-008 1.1136e-008 5.6311e-009
          18 3.1490e-011 7.7737e-011 9.1470e-013 6.2964e-010 6.4873e-012 7.6626e-010 2.1728e-009 3.5751e-008 2.4870e-007 6.0328e-007 3.6767e-007 2.0754e-006 1.1053e-004 1.3953e-003 9.4761e-003 4.1246e-002 1.1101e-001 1.5385e-001 5.8287e-002 5.6781e-001 5.3707e-002 3.0252e-003 3.6472e-005 2.2212e-006 2.9884e-006 6.9058e-007 1.0373e-007 1.5280e-008 2.7014e-009 6.3128e-010 1.8808e-010
          19 3.1558e-010 1.6826e-010 3.9734e-010 2.9365e-012 8.2261e-013 8.1044e-010 2.0950e-009 6.2827e-009 9.6707e-008 4.0062e-007 6.4022e-007 1.2427e-008 1.5080e-005 3.0337e-004 2.6786e-003 1.4222e-002 5.0050e-002 1.0961e-001 1.2464e-001 4.0707e-002 6.0353e-001 4.8140e-002 5.8201e-003 2.9199e-004 3.9979e-006 1.2174e-006 1.4863e-006 7.8937e-007 3.6890e-007 1.7712e-007 8.6500e-008
          20 4.1055e-010 7.4110e-011 7.6023e-010 3.6545e-010 5.0626e-013 2.2525e-010 1.9423e-009 3.0913e-009 3.2038e-008 2.0153e-007 6.1785e-007 4.4516e-007 1.2135e-006 6.2286e-005 7.2553e-004 4.7192e-003 1.9935e-002 5.7211e-002 1.0226e-001 9.5141e-002 3.0687e-002 6.4192e-001 3.6281e-002 9.6924e-003 1.2143e-003 1.2893e-004 1.1905e-005 1.0048e-006 7.7137e-008 4.1176e-009 1.7656e-012
          21 2.5078e-010 1.7181e-013 5.1135e-010 7.0862e-010 1.1790e-012 2.2540e-014 9.0930e-010 4.4224e-009 1.5772e-008 9.6471e-008 4.0031e-007 6.1637e-007 8.5874e-009 1.1583e-005 1.9474e-004 1.5542e-003 7.7375e-003 2.6216e-002 6.0945e-002 8.9694e-002 6.7478e-002 2.7005e-002 6.8345e-001 1.8438e-002 1.2690e-002 3.2898e-003 8.2808e-004 2.3051e-004 7.6822e-005 3.0845e-005 1.3713e-005
          22 7.4476e-011 5.0205e-011 1.3601e-010 5.0421e-010 6.0377e-012 6.9659e-011 1.5630e-010 4.8842e-009 1.2499e-008 5.4230e-008 2.0888e-007 4.9794e-007 3.0763e-007 1.5216e-006 5.3712e-005 5.2253e-004 2.9999e-003 1.1671e-002 3.1933e-002 6.0358e-002 7.1944e-002 4.4101e-002 3.0771e-002 7.2131e-001 2.4310e-003 1.0631e-002 5.1387e-003 2.0903e-003 8.6582e-004 3.9095e-004 1.8494e-004
          23 3.3671e-012 1.3533e-010 7.5087e-013 1.7204e-010 7.4598e-012 8.3425e-011 2.6597e-014 3.2902e-009 1.0403e-008 3.5754e-008 1.0856e-007 3.3131e-007 4.3184e-007 4.1632e-008 1.4774e-005 1.8220e-004 1.1947e-003 5.1932e-003 1.6110e-002 3.5469e-002 5.4046e-002 5.2270e-002 2.5818e-002 4.5450e-002 7.3931e-001 5.1262e-003 2.5287e-003 2.9172e-003 1.7029e-003 8.9279e-004 4.5361e-004
          24 8.9601e-012 1.7249e-010 4.4143e-011 1.6733e-011 4.9663e-012 3.6887e-011 3.3140e-011 1.4525e-009 7.3436e-009 2.4539e-008 6.4476e-008 2.1295e-007 3.7451e-007 5.4742e-008 3.8391e-006 6.6910e-005 5.0400e-004 2.3886e-003 8.1337e-003 1.9996e-002 3.5071e-002 4.3249e-002 3.3247e-002 1.3359e-002 8.1176e-002 6.9929e-001 4.5423e-002 2.8812e-003 1.2048e-004 7.7156e-008 7.9939e-006
          25 3.0150e-011 1.4980e-010 1.0352e-010 4.2552e-012 2.1101e-012 5.7620e-012 4.0160e-011 4.2752e-010 4.2037e-009 1.5514e-008 4.1233e-008 1.3335e-007 2.6379e-007 1.3749e-007 8.7249e-007 2.5192e-005 2.1806e-004 1.1126e-003 4.0381e-003 1.0742e-002 2.0795e-002 2.9057e-002 2.8325e-002 1.7179e-002 5.1830e-003 1.6099e-001 5.6985e-001 9.3889e-002 2.3263e-002 7.8981e-003 3.1896e-003
          26 3.5809e-011 1.0224e-010 1.0941e-010 2.2943e-011 6.5381e-013 1.8088e-015 2.3565e-011 8.9720e-011 2.0983e-009 8.9265e-009 2.5961e-008 8.0316e-008 1.6558e-007 1.3254e-007 1.8017e-007 1.0004e-005 9.7555e-005 5.2946e-004 2.0031e-003 5.6101e-003 1.1572e-002 1.7479e-002 1.9007e-002 1.4353e-002 6.6187e-003 1.6167e-003 2.9492e-001 3.8178e-001 9.0313e-002 3.3437e-002 1.4487e-002
          27 2.1746e-011 4.7453e-011 6.2885e-011 1.9998e-011 1.4602e-013 7.8826e-013 8.5566e-012 1.2954e-011 7.9608e-010 3.8056e-009 1.2033e-008 3.6099e-008 7.5483e-008 7.1827e-008 3.1819e-008 3.4260e-006 3.6202e-005 2.0486e-004 7.9396e-004 2.2885e-003 4.8844e-003 7.7071e-003 8.8631e-003 7.2845e-003 4.1147e-003 1.1141e-003 1.1559e-003 4.4148e-001 3.4235e-001 2.4367e-002 1.5417e-002
          28 1.7676e-012 3.6185e-012 5.0449e-012 1.7405e-012 8.7002e-015 9.4203e-014 5.9853e-013 6.4066e-013 5.7529e-011 2.8450e-010 9.2180e-010 2.7440e-009 5.7538e-009 5.6814e-009 1.7837e-009 2.4231e-007 2.6166e-006 1.4975e-005 5.8393e-005 1.6951e-004 3.6477e-004 5.8177e-004 6.7820e-004 5.6810e-004 3.3295e-004 1.0135e-004 3.8517e-005 8.1106e-003 9.0470e-002 6.2112e-001 2.5661e-001
