   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 4.2728e-009 1.2106e-001 1.4898e-001 2.3102e-005 9.2120e-002 2.6903e-002 5.1922e-007 2.3431e-004 1.1438e-002 6.5041e-005 3.1882e-002 3.0258e-002 4.2257e-003 1.6952e-002 5.2817e-004 9.9333e-003 1.0427e-003 2.6830e-002 2.3338e-002 1.1911e-003 1.6138e-003 5.1887e-005 2.1958e-002 8.4941e-002 1.2890e-001 1.0550e-001 4.5429e-002 5.5534e-003 1.9372e-003 1.3446e-002 1.8841e-002 1.4305e-002 6.5887e-003 1.5149e-003 1.8507e-005 3.1018e-004 7.1965e-004 6.9314e-004 4.0462e-004 1.4002e-004 1.6732e-005 2.8261e-006 2.5414e-005 3.8690e-005 3.3589e-005 1.9636e-005 7.3514e-006 1.1348e-006 6.5723e-008 1.3345e-006 2.6911e-006 3.1932e-006 2.8674e-006 2.1276e-006 1.3567e-006 7.5154e-007 3.4088e-007
          11 4.0536e-010 2.7724e-001 9.5519e-002 5.2643e-006 1.9657e-003 2.0764e-002 1.9076e-007 4.9913e-002 4.1084e-002 8.4279e-005 1.2816e-002 2.2634e-004 1.4011e-003 1.1967e-002 1.8020e-002 1.1332e-003 1.4269e-002 3.6060e-004 1.6337e-002 2.5344e-002 5.6568e-003 3.5122e-004 7.5990e-004 4.1815e-003 4.0429e-002 9.3776e-002 1.1008e-001 7.5182e-002 2.6921e-002 1.8653e-003 2.9501e-003 1.2291e-002 1.5778e-002 1.1873e-002 5.7078e-003 1.4987e-003 5.8216e-005 1.7659e-004 5.5455e-004 6.3115e-004 4.4223e-004 2.0338e-004 5.1383e-005 1.5233e-006 8.2379e-006 2.5867e-005 3.2697e-005 2.7404e-005 1.6942e-005 7.5960e-006 2.0813e-006 1.1953e-007 2.1100e-007 9.3090e-007 1.4488e-006 1.4836e-006 1.0398e-006
          12 2.7198e-010 3.3249e-001 2.3434e-003 4.7367e-006 7.6617e-002 6.3586e-002 2.0654e-006 1.1381e-002 2.6153e-003 6.8272e-006 2.3881e-002 2.7406e-002 2.0622e-003 1.0977e-002 3.1614e-003 1.2421e-002 6.8915e-004 1.1929e-002 1.3814e-003 9.6078e-003 2.3712e-002 9.9073e-003 2.4617e-005 1.2895e-003 2.3536e-004 1.6932e-002 6.0569e-002 9.5462e-002 8.8355e-002 4.9625e-002 1.3577e-002 1.4587e-004 4.4000e-003 1.1755e-002 1.3492e-002 9.7992e-003 4.7378e-003 1.3150e-003 7.3457e-005 1.1369e-004 4.3712e-004 5.5699e-004 4.4375e-004 2.4653e-004 9.0153e-005 1.4521e-005 3.5763e-007 1.2091e-005 2.4306e-005 2.7532e-005 2.2964e-005 1.5293e-005 8.2933e-006 3.5985e-006 1.1679e-006 2.3750e-007 1.8064e-008
          13 5.1055e-010 1.9177e-001 2.1300e-001 3.2574e-005 5.0507e-002 2.5091e-003 1.6318e-007 4.2068e-002 4.0990e-002 2.7081e-005 9.4413e-003 2.1125e-003 1.1933e-003 1.6239e-002 9.6640e-003 7.5353e-003 1.3520e-002 7.5792e-005 1.0456e-002 2.5451e-003 5.2328e-003 2.0471e-002 1.2453e-002 6.6848e-004 9.8672e-004 1.3041e-004 6.0916e-003 3.6107e-002 7.4347e-002 8.7060e-002 6.4845e-002 2.9177e-002 5.2018e-003 2.4574e-004 5.8708e-003 1.1201e-002 1.1478e-002 7.9466e-003 3.7943e-003 1.0756e-003 6.9844e-005 8.0230e-005 3.4993e-004 4.8279e-004 4.2322e-004 2.6978e-004 1.2483e-004 3.6288e-005 2.9184e-006 2.1175e-006 1.1813e-005 1.9349e-005 2.1016e-005 1.8105e-005 1.3242e-005 8.3799e-006 4.2795e-006
          14 3.4620e-010 4.0620e-002 3.3300e-001 1.4991e-005 6.6706e-002 7.5132e-002 5.8868e-007 1.4653e-002 5.8757e-003 1.5535e-005 3.1176e-002 2.0984e-002 3.7876e-003 2.4929e-003 9.0659e-003 2.7785e-003 9.7204e-003 1.2168e-002 1.2407e-004 9.8727e-003 3.3903e-003 3.0400e-003 1.7248e-002 1.3553e-002 1.7637e-003 4.9700e-004 5.9994e-004 1.7083e-003 2.0209e-002 5.3983e-002 7.6984e-002 7.0524e-002 4.2437e-002 1.4542e-002 1.1003e-003 1.4406e-003 6.9345e-003 1.0335e-002 9.5803e-003 6.3226e-003 2.9629e-003 8.4497e-004 5.9057e-005 5.8602e-005 2.7778e-004 4.0865e-004 3.8828e-004 2.7746e-004 1.5413e-004 6.3632e-005 1.6121e-005 7.6766e-007 1.7769e-006 7.1060e-006 1.0633e-005 1.0631e-005 7.3445e-006
          15 7.6805e-012 6.8132e-004 1.0874e-001 3.6355e-007 3.8003e-001 1.1527e-002 6.1604e-008 4.4010e-002 3.8284e-002 6.3835e-005 7.8837e-004 1.2768e-002 8.9619e-009 2.3307e-002 1.5874e-003 1.2520e-002 1.3849e-003 9.1332e-003 9.6253e-003 2.8158e-004 8.9662e-003 3.4469e-003 2.0434e-003 1.4573e-002 1.3535e-002 2.7045e-003 1.7642e-004 8.5556e-004 3.0472e-004 1.1008e-002 3.7940e-002 6.3954e-002 6.8710e-002 5.0386e-002 2.4077e-002 5.5391e-003 1.6319e-007 3.0113e-003 7.5027e-003 9.2337e-003 7.8137e-003 4.9126e-003 2.2484e-003 6.3797e-004 4.5469e-005 4.4532e-005 2.1975e-004 3.3854e-004 3.4354e-004 2.6967e-004 1.7277e-004 9.0981e-005 3.8073e-005 1.1388e-005 1.6837e-006 1.0880e-009 3.9130e-007
          16 2.6700e-010 5.0500e-004 8.8402e-004 4.7817e-006 1.7352e-001 3.8800e-001 4.3055e-006 1.7896e-003 1.2957e-002 7.8383e-007 4.4087e-002 4.8340e-003 3.2893e-003 2.9922e-003 1.5173e-002 1.0611e-003 1.4396e-002 3.4712e-004 1.0450e-002 7.3318e-003 5.1830e-004 8.2039e-003 3.0068e-003 1.6453e-003 1.2540e-002 1.2662e-002 3.1691e-003 4.1097e-005 8.8242e-004 9.7996e-006 6.0615e-003 2.6484e-002 5.1200e-002 6.2266e-002 5.2677e-002 3.0948e-002 1.1030e-002 1.1231e-003 6.7060e-004 4.3979e-003 7.4655e-003 7.8904e-003 6.1539e-003 3.6849e-003 1.6380e-003 4.5678e-004 3.1593e-005 3.3815e-005 1.6767e-004 2.6792e-004 2.8747e-004 2.4483e-004 1.7628e-004 1.1060e-004 6.1382e-005 3.0162e-005 1.2405e-005
          17 8.9393e-010 2.5000e-005 3.1682e-003 3.2394e-009 3.6071e-008 2.0678e-001 6.5695e-007 4.0056e-001 3.1952e-003 7.7815e-006 3.8777e-004 4.0518e-002 2.9075e-003 7.6201e-003 3.8584e-003 6.8443e-003 5.7077e-003 1.0671e-002 1.8043e-004 1.1410e-002 4.8798e-003 1.1059e-003 7.5990e-003 2.2677e-003 1.6904e-003 1.1161e-002 1.1295e-002 3.1175e-003 7.3002e-006 8.1051e-004 1.8535e-005 3.5766e-003 1.8963e-002 4.0676e-002 5.4220e-002 5.0769e-002 3.4209e-002 1.5528e-002 3.4525e-003 2.3725e-007 2.0528e-003 5.2666e-003 6.8983e-003 6.4152e-003 4.6418e-003 2.6538e-003 1.1449e-003 3.1267e-004 2.0726e-005 2.4823e-005 1.2120e-004 1.9763e-004 2.1998e-004 1.9752e-004 1.5245e-004 1.0250e-004 5.5377e-005
          18 1.1662e-009 2.0432e-005 9.1909e-006 1.2431e-006 9.7503e-003 5.8606e-003 9.7381e-007 1.8264e-001 4.2336e-001 3.3427e-004 1.7601e-002 3.7598e-003 3.7486e-003 4.8405e-002 1.6955e-004 7.8349e-003 2.5946e-003 1.0044e-002 5.0925e-003 1.7917e-003 1.0974e-002 2.2673e-003 2.1407e-003 6.7862e-003 1.3100e-003 2.1547e-003 1.0205e-002 9.6384e-003 2.6063e-003 6.3993e-006 7.1572e-004 4.7486e-005 2.4254e-003 1.4421e-002 3.2863e-002 4.6295e-002 4.6305e-002 3.4169e-002 1.7958e-002 5.6048e-003 3.4610e-004 7.2502e-004 3.3489e-003 5.4518e-003 5.9062e-003 4.9326e-003 3.3240e-003 1.8083e-003 7.5558e-004 2.0265e-004 1.3600e-005 1.5280e-005 7.6183e-005 1.2522e-004 1.3929e-004 1.2056e-004 7.7240e-005
          19 9.2018e-010 1.6089e-007 1.6630e-004 1.2232e-007 3.0419e-004 1.6587e-002 1.3919e-007 4.0932e-002 9.1803e-002 3.5458e-004 4.1166e-001 5.7570e-002 2.8614e-003 2.5973e-002 6.1876e-002 2.2563e-002 1.2010e-003 1.0407e-003 1.7000e-002 3.8750e-004 3.3853e-003 9.6229e-003 3.1253e-004 3.2237e-003 5.5931e-003 3.7727e-004 2.9634e-003 9.4229e-003 7.6873e-003 1.7647e-003 2.6665e-005 6.3293e-004 3.5325e-005 2.0492e-003 1.1925e-002 2.7301e-002 3.9261e-002 4.0576e-002 3.1472e-002 1.7995e-002 6.7080e-003 9.1816e-004 1.7888e-004 2.0286e-003 4.0561e-003 4.9755e-003 4.6302e-003 3.5084e-003 2.2148e-003 1.1516e-003 4.6831e-004 1.2614e-004 1.0121e-005 5.9468e-006 3.3796e-005 5.1730e-005 4.3887e-005
          20 4.9014e-010 7.4775e-007 2.4690e-005 1.8380e-007 3.6188e-004 4.4001e-003 4.0423e-007 1.0296e-002 1.1411e-001 1.1330e-004 3.1998e-003 2.5178e-001 3.7983e-002 9.5588e-002 3.5636e-002 7.6157e-002 1.0744e-001 1.1001e-002 3.3832e-003 3.0621e-002 4.4441e-003 1.8498e-003 9.1401e-003 6.2229e-004 3.1401e-003 4.2731e-003 1.7094e-005 3.8143e-003 8.5615e-003 5.3307e-003 8.9870e-004 1.0332e-004 5.3400e-004 1.5460e-006 2.1531e-003 1.0797e-002 2.3491e-002 3.3041e-002 3.4145e-002 2.6917e-002 1.5945e-002 6.4458e-003 1.1760e-003 3.1082e-005 1.2665e-003 2.9666e-003 3.9608e-003 3.9661e-003 3.2565e-003 2.2628e-003 1.3424e-003 6.7151e-004 2.7085e-004 7.8318e-005 1.0799e-005 6.3234e-008 3.2601e-006
          21 1.7565e-010 3.9649e-007 1.5054e-007 2.5234e-007 2.6509e-004 3.7159e-006 3.7264e-008 1.5424e-002 1.1543e-003 1.5701e-005 1.3379e-001 6.4267e-002 1.0137e-003 5.6704e-002 5.6521e-002 2.7889e-002 6.9377e-002 1.6134e-001 8.3819e-002 2.6436e-002 6.3181e-002 4.3374e-002 1.8833e-003 1.6319e-002 1.0307e-002 3.2837e-004 4.7666e-003 2.0106e-003 3.1556e-003 8.2163e-003 2.4266e-003 3.4907e-004 3.1365e-004 3.0360e-004 3.7125e-005 2.7601e-003 1.0503e-002 2.0494e-002 2.7330e-002 2.7145e-002 2.0989e-002 1.2366e-002 5.0142e-003 9.5440e-004 1.3314e-005 9.0149e-004 2.2112e-003 3.0422e-003 3.1530e-003 2.7004e-003 1.9854e-003 1.2732e-003 7.1514e-004 3.4995e-004 1.4648e-004 5.0710e-005 1.3726e-005
          22 3.7065e-011 5.7386e-008 2.9118e-006 5.8916e-008 4.8975e-005 4.9452e-004 1.6327e-008 3.4720e-003 1.0945e-002 4.9470e-005 5.4894e-002 1.4308e-002 1.1002e-002 1.4317e-001 1.9255e-002 4.0122e-005 1.9888e-005 5.1820e-004 5.2028e-002 1.0105e-001 5.1007e-002 8.5050e-002 1.2467e-001 4.2009e-002 5.0314e-002 5.8560e-002 1.1420e-002 1.7667e-002 1.9747e-002 2.4559e-005 1.4393e-002 7.7277e-005 9.2760e-004 1.5901e-003 2.6043e-005 5.9624e-005 4.6450e-003 9.3114e-003 1.8333e-002 2.0335e-002 1.9870e-002 1.4011e-002 7.9172e-003 2.9618e-003 4.4681e-004 4.2543e-005 7.6805e-004 1.6832e-003 2.2244e-003 2.2893e-003 1.9734e-003 1.4728e-003 9.7725e-004 5.8526e-004 3.1646e-004 1.5290e-004 6.2150e-005
          23 2.7692e-012 2.0865e-009 1.9561e-006 9.1945e-010 2.7931e-006 3.7168e-004 3.5676e-008 2.0058e-004 1.1059e-002 2.3773e-005 5.5505e-003 4.6810e-002 1.1842e-002 4.3746e-002 3.6223e-003 2.1899e-002 1.6178e-002 1.6388e-002 4.8623e-002 2.3885e-002 1.2446e-004 2.9275e-004 4.5770e-003 5.4335e-002 4.6248e-002 5.3846e-002 1.0503e-001 6.7349e-002 6.2911e-002 9.2317e-002 3.0297e-002 5.8784e-002 2.8313e-002 2.0359e-002 2.0444e-002 1.2153e-002 3.2053e-003 1.9131e-002 1.3683e-003 2.5192e-002 6.2762e-003 1.7916e-002 4.0126e-003 5.8014e-003 3.9991e-004 2.9793e-004 3.5005e-004 4.5204e-004 1.4318e-003 1.2733e-003 1.4841e-003 1.1199e-003 8.5170e-004 5.7637e-004 3.3659e-004 1.8352e-004 8.5874e-005
          24 6.8900e-015 5.2143e-011 6.8648e-007 1.5617e-009 9.7685e-010 1.3583e-004 1.7549e-008 7.7136e-007 4.4027e-003 6.5264e-006 5.2670e-005 2.5109e-002 4.5321e-003 5.4464e-003 1.0464e-002 1.7798e-002 7.8828e-003 4.6294e-003 9.1493e-003 1.1416e-004 1.0584e-002 8.2711e-003 1.3008e-002 3.3894e-002 1.3773e-002 7.8432e-003 8.7773e-003 1.6827e-005 1.8526e-003 2.9141e-003 2.8057e-002 1.9314e-002 4.4288e-002 5.1810e-002 5.2822e-002 6.3295e-002 7.2075e-002 4.5423e-002 9.2261e-002 2.6567e-002 9.0533e-002 1.8529e-002 6.5415e-002 1.7578e-002 3.5835e-002 1.8090e-002 1.5868e-002 1.6563e-002 6.2503e-003 1.2371e-002 2.4098e-003 7.3927e-003 9.4789e-004 3.4415e-003 3.0618e-004 1.0186e-003 7.8632e-006
