   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          10 2.3638e-057 1.0494e-056 4.2764e-055 2.1987e-053 9.1105e-052 2.3360e-051 1.5018e-047 7.0004e-043 2.8563e-037 7.3527e-023 3.5698e-006 7.5495e-004 2.0549e-002 5.7147e-002 2.9017e-002 1.5233e-001
          11 4.8557e-059 1.6850e-054 2.1751e-053 5.0752e-052 3.7170e-051 1.6894e-048 8.4161e-046 2.5234e-041 8.5912e-036 1.2856e-021 9.1438e-006 1.2124e-003 2.6057e-002 7.0729e-002 4.5074e-003 2.9440e-002
          12 1.0958e-053 2.0742e-052 1.0858e-051 7.9193e-051 1.8848e-049 2.1849e-046 3.9734e-044 7.0336e-040 1.9904e-034 1.7269e-020 1.8237e-005 1.7661e-003 3.0081e-002 4.1198e-002 3.9299e-002 7.5888e-002
          13 1.1337e-050 4.6044e-050 6.2088e-050 1.5770e-049 2.5476e-046 4.4086e-044 2.4806e-042 1.5936e-038 3.7229e-033 1.8758e-019 3.1168e-005 2.4734e-003 3.3817e-002 3.9961e-002 1.0352e-003 5.2318e-002
          14 6.3345e-037 1.1343e-036 1.3862e-037 5.6137e-035 1.1497e-032 1.0559e-030 1.5169e-029 8.5098e-030 1.2553e-029 8.9473e-019 5.3004e-005 3.8747e-003 4.7003e-002 4.1785e-002 9.1053e-003 1.5721e-002
          15 1.5528e-048 1.3540e-048 3.9509e-049 2.1219e-046 2.2565e-044 1.3179e-042 1.5485e-043 2.9795e-037 5.8807e-032 1.7142e-018 4.8190e-005 3.3397e-003 3.7051e-002 2.2548e-002 4.1315e-002 3.1518e-002
          16 7.8135e-048 1.0884e-049 3.2702e-047 1.4639e-045 5.6309e-044 7.5036e-043 2.4059e-040 4.8634e-036 7.8278e-031 1.3220e-017 7.0501e-005 4.3360e-003 3.9063e-002 1.8051e-002 6.0257e-003 6.5065e-002
          17 1.3170e-046 6.7537e-047 1.2351e-045 2.2984e-044 3.1253e-043 1.5388e-042 8.3267e-039 6.9986e-035 9.1696e-030 8.9483e-017 1.0118e-004 5.4785e-003 4.0486e-002 8.7959e-003 3.3905e-002 1.0458e-002
          18 3.0471e-045 1.0947e-044 4.7293e-044 3.8905e-043 2.5429e-043 6.6714e-040 2.4865e-037 8.9213e-034 9.3553e-029 5.2779e-016 1.4174e-004 6.7141e-003 4.0876e-002 5.2971e-003 7.9447e-003 6.4346e-002
          19 1.2643e-043 3.1979e-042 3.9657e-042 6.6643e-042 4.9833e-040 1.5423e-037 1.6019e-035 1.1311e-032 8.5994e-028 2.7983e-015 1.9536e-004 8.1084e-003 4.0497e-002 1.5723e-003 2.3183e-002 2.7932e-003
          20 6.5254e-033 1.0728e-030 5.9220e-031 1.6427e-034 2.9267e-028 4.1819e-026 2.1997e-024 1.7320e-023 1.5102e-024 7.6161e-015 2.8386e-004 1.1072e-002 5.0229e-002 9.7059e-004 2.1687e-002 1.0241e-003
          21 1.4010e-043 6.8631e-041 9.4826e-042 1.0447e-040 2.5468e-038 2.0327e-036 3.8623e-035 8.0443e-032 7.0480e-027 1.3236e-014 2.6059e-004 9.5442e-003 3.9191e-002 3.4788e-004 6.0712e-003 5.4271e-002
          22 1.6636e-041 1.5058e-040 2.6856e-041 1.7032e-039 7.5120e-038 2.1331e-036 1.4585e-035 8.5854e-031 5.2902e-026 5.7179e-014 3.3996e-004 1.1074e-002 3.7435e-002 5.6595e-005 1.2614e-002 6.0910e-004
          23 5.9298e-040 7.8531e-040 2.2173e-039 2.7656e-038 4.8729e-037 2.4246e-036 1.4537e-033 7.7438e-030 3.6084e-025 2.2439e-013 4.3216e-004 1.2602e-002 3.4928e-002 7.0344e-004 3.0278e-003 3.9523e-002
          24 2.5958e-038 2.2546e-039 1.0459e-037 5.0882e-037 3.2257e-036 2.6828e-035 4.4837e-032 6.8169e-029 2.2792e-024 8.1288e-013 5.4143e-004 1.4172e-002 3.2033e-002 2.1241e-003 5.0662e-003 1.8593e-004
          25 3.5986e-036 3.0011e-037 1.2446e-035 1.9923e-035 3.5007e-036 1.6010e-032 2.9873e-030 8.0099e-028 1.3357e-023 2.7163e-012 6.6927e-004 1.5724e-002 2.8887e-002 3.7901e-003 6.9808e-004 2.5037e-002
          26 1.3958e-024 3.9161e-025 4.2127e-024 2.8612e-024 7.8954e-024 7.3439e-021 7.1979e-019 2.1113e-017 7.4084e-017 5.8243e-012 9.1303e-004 2.0370e-002 3.3840e-002 5.7336e-003 6.6656e-004 1.5087e-002
          27 4.0403e-035 2.5093e-035 9.9030e-035 7.8077e-036 1.1458e-033 2.2167e-031 1.0688e-029 9.7661e-028 7.1203e-023 8.4349e-012 8.1650e-004 1.7199e-002 2.5503e-002 5.6201e-003 9.9656e-004 1.9793e-004
          28 6.3985e-035 1.0866e-034 8.0321e-035 1.3276e-034 5.4660e-033 2.9110e-031 1.7058e-030 1.3494e-026 3.6415e-022 2.4490e-011 9.8676e-004 1.8649e-002 2.2101e-002 7.4644e-003 6.0715e-006 1.3361e-002
          29 3.0324e-034 1.1765e-033 5.6133e-035 3.8206e-033 4.1244e-032 8.3474e-031 7.2264e-030 1.0123e-025 1.7392e-021 6.6393e-011 1.1725e-003 1.9926e-002 1.8664e-002 8.9763e-003 8.2607e-006 4.8948e-004
          30 1.9976e-033 2.0391e-032 1.6440e-033 9.1478e-032 3.6248e-031 1.6513e-030 5.3736e-028 7.6296e-025 7.9082e-021 1.7004e-010 1.3824e-003 2.1181e-002 1.5472e-002 1.0297e-002 8.1230e-004 5.5908e-003
          31 1.4658e-032 1.0571e-030 6.3461e-031 5.1839e-030 5.0149e-030 2.1095e-029 3.7967e-026 9.6922e-024 3.5159e-020 4.0931e-010 1.6064e-003 2.2226e-002 1.2431e-002 1.1184e-002 9.9358e-004 1.1199e-003
          32 3.3661e-024 4.8456e-020 5.5881e-020 2.3321e-019 4.0364e-020 5.5978e-018 1.7677e-015 1.1084e-013 1.6162e-012 7.4033e-010 2.1710e-003 2.8438e-002 1.3650e-002 1.4365e-002 1.9200e-003 3.9617e-004
          33 1.7303e-031 8.2750e-030 1.5788e-029 3.7665e-029 9.7620e-031 2.1266e-027 2.9135e-025 5.7460e-025 1.2163e-019 9.3511e-010 1.8531e-003 2.3152e-002 9.6752e-003 1.1672e-002 2.4935e-003 1.4664e-003
          34 1.6471e-030 3.8649e-030 2.2988e-029 1.2577e-029 6.9909e-029 3.3528e-027 1.1402e-025 2.5882e-023 4.9939e-019 2.0282e-009 2.1219e-003 2.3926e-002 7.2515e-003 1.1843e-002 2.8245e-003 2.0930e-003
          35 2.0229e-029 2.5743e-030 1.1077e-028 3.3473e-031 7.8212e-028 1.2317e-026 6.2679e-026 2.2630e-022 1.8791e-018 4.1793e-009 2.4058e-003 2.4471e-002 5.1685e-003 1.1606e-002 4.2759e-003 5.4136e-005
          36 3.4896e-028 1.6367e-029 8.5404e-028 4.0396e-028 9.3306e-027 5.2164e-026 1.5302e-025 1.6986e-021 6.9076e-018 8.2461e-009 2.7164e-003 2.4925e-002 3.4638e-003 1.1073e-002 4.6095e-003 3.2164e-003
          37 1.4986e-026 5.2136e-027 1.4580e-026 4.5070e-026 2.2161e-025 1.9359e-025 3.5727e-023 2.1418e-020 2.7163e-017 1.5529e-008 3.0381e-003 2.5153e-002 2.1089e-003 1.0292e-002 5.6582e-003 2.9196e-004
          38 1.2326e-012 7.6610e-013 5.1311e-013 4.9314e-012 1.0234e-011 6.4745e-013 3.5367e-009 5.3335e-007 1.9070e-005 8.9495e-005 4.3727e-003 3.2028e-002 1.7686e-003 1.2205e-002 7.4643e-003 1.3246e-003
          39 4.5163e-025 3.4701e-025 1.0629e-025 1.9760e-024 2.5964e-024 2.7784e-024 1.2822e-021 8.6696e-020 3.5951e-017 2.8054e-008 3.3742e-003 2.5205e-002 1.1081e-003 9.3170e-003 5.8191e-003 4.2261e-003
          40 2.1094e-025 2.6694e-025 7.8373e-030 1.0601e-024 1.6866e-025 9.1467e-024 4.3672e-022 9.7820e-022 1.9173e-016 4.8802e-008 3.7306e-003 2.5137e-002 4.4562e-004 8.2190e-003 6.2962e-003 1.2394e-003
          41 5.7550e-025 1.0742e-024 1.4004e-025 2.8415e-024 2.4612e-025 4.7610e-023 5.6408e-022 7.7359e-020 6.4395e-016 8.1558e-008 4.0904e-003 2.4844e-002 8.8011e-005 7.0464e-003 6.2114e-003 4.9298e-003
          42 2.8760e-024 7.6771e-024 3.2923e-024 1.1882e-023 1.5186e-023 3.0314e-022 5.3501e-022 7.4577e-019 2.1283e-015 1.3175e-007 4.4672e-003 2.4432e-002 3.4136e-006 5.8756e-003 6.1480e-003 2.2256e-003
          43 3.0535e-023 1.2067e-022 1.0345e-022 8.0132e-023 5.4245e-022 3.1922e-021 1.4381e-021 9.0232e-018 8.2315e-015 2.0602e-007 4.8602e-003 2.3909e-002 1.5730e-004 4.7333e-003 5.8631e-003 5.1704e-003
          44 2.0520e-012 1.2816e-011 1.7734e-011 1.7028e-012 8.8760e-011 1.6869e-010 1.8093e-009 5.4644e-007 4.5144e-005 6.3741e-004 5.7271e-003 3.3748e-002 1.1457e-003 3.8062e-003 5.9210e-003 4.9836e-003
          45 3.1862e-021 2.1607e-020 3.1884e-020 1.8440e-021 1.5730e-019 2.4595e-019 3.6275e-018 8.2584e-016 2.4791e-014 3.1021e-007 5.2523e-003 2.3208e-002 5.1149e-004 3.6558e-003 5.4191e-003 2.8738e-003
          46 4.6677e-023 9.3433e-022 2.3432e-021 1.7058e-022 9.6476e-021 6.8221e-022 4.1085e-019 8.7595e-018 1.9969e-014 4.5767e-007 5.6588e-003 2.2424e-002 1.0269e-003 2.7014e-003 4.9277e-003 4.9333e-003
          47 3.3743e-024 8.4970e-022 4.1131e-021 2.3376e-021 1.2284e-020 8.5515e-021 7.2868e-019 5.5980e-019 7.7251e-014 6.5560e-007 6.0745e-003 2.1554e-002 1.6661e-003 1.8803e-003 4.3123e-003 3.0742e-003
          48 7.2852e-022 8.5178e-022 1.3326e-020 2.2415e-020 2.2157e-020 1.5236e-019 1.8140e-018 5.5548e-017 2.5585e-013 9.1446e-007 6.4811e-003 2.0557e-002 2.3907e-003 1.1975e-003 3.6804e-003 4.3187e-003
          49 2.2558e-020 1.1678e-022 7.5343e-020 3.1529e-019 2.7454e-020 2.3755e-018 5.3923e-018 8.4019e-016 9.9905e-013 1.2507e-006 6.8972e-003 1.9518e-002 3.1741e-003 6.7066e-004 3.0520e-003 2.8455e-003
          50 8.5813e-018 2.3439e-018 5.9095e-018 7.1112e-017 3.2937e-018 4.9732e-016 4.0419e-017 1.3265e-013 3.1845e-011 1.7409e-006 7.3245e-003 1.8435e-002 3.9825e-003 3.0140e-004 2.4321e-003 3.4478e-003
          51 8.9392e-010 2.8961e-010 4.6797e-010 6.8900e-009 5.6106e-010 4.7102e-008 7.0319e-010 1.1864e-005 1.9671e-003 7.4673e-002 4.6095e-002 6.1773e-002 3.8422e-002 1.9438e-002 9.8557e-003 5.4004e-003
          52 1.7098e-018 1.0248e-018 1.0128e-019 8.8089e-018 3.9241e-018 5.0061e-017 3.0270e-017 8.4591e-015 6.8332e-014 2.1621e-006 7.7313e-003 1.7294e-002 4.7836e-003 8.0351e-005 1.8628e-003 2.3225e-003
          53 2.3682e-018 2.0945e-018 6.5918e-020 7.3046e-018 9.5363e-018 2.8151e-017 1.1931e-016 2.1960e-015 2.5364e-012 2.8102e-006 8.1500e-003 1.6127e-002 5.5538e-003 6.5860e-007 1.3529e-003 2.4724e-003
          54 7.6209e-018 8.5888e-018 1.7852e-018 1.2557e-017 3.8469e-017 2.1350e-017 4.7271e-016 7.8231e-017 1.0659e-011 3.6097e-006 8.5812e-003 1.4961e-002 6.2839e-003 4.9572e-005 9.1001e-004 1.6714e-003
          55 4.4921e-017 6.0025e-017 2.5014e-017 3.0651e-017 2.3853e-016 2.7196e-019 2.3799e-015 8.0915e-015 4.3622e-011 4.6287e-006 9.0078e-003 1.3769e-002 6.9438e-003 2.1054e-004 5.5428e-004 1.5581e-003
          56 9.8076e-016 1.4919e-015 9.3156e-016 1.3194e-016 4.8090e-015 1.7671e-015 3.2642e-014 4.5723e-013 4.1171e-010 6.3252e-006 9.4653e-003 1.2553e-002 7.5128e-003 4.6395e-004 2.8789e-004 1.0279e-003
          57 1.6585e-009 2.6676e-009 1.9431e-009 2.7080e-011 7.4375e-009 6.6173e-009 3.7505e-008 8.9056e-007 3.5605e-004 3.1726e-002 9.5533e-002 5.6145e-002 2.3782e-002 8.3813e-003 2.5866e-003 7.1104e-004
          58 2.9353e-015 4.9597e-015 4.1084e-015 3.4965e-017 1.1657e-014 1.9654e-014 3.9305e-014 1.6026e-012 2.4722e-010 5.8976e-006 9.7790e-003 1.1510e-002 8.0794e-003 8.0943e-004 1.0541e-004 8.0157e-004
          59 9.9260e-016 1.8365e-015 1.9002e-015 3.8297e-016 2.6724e-015 1.3323e-014 1.3300e-015 4.1931e-013 5.2065e-013 8.1761e-006 1.0269e-002 1.0347e-002 8.4775e-003 1.2053e-003 1.4795e-005 4.9210e-004
          60 1.2681e-015 2.5536e-015 3.2067e-015 1.8296e-015 1.6478e-015 2.6647e-014 3.3439e-015 2.7007e-013 8.7813e-011 1.0541e-005 1.0744e-002 9.2276e-003 8.7849e-003 1.6469e-003 5.8900e-006 2.8584e-004
          61 2.8740e-015 6.3181e-015 9.5662e-015 1.0483e-014 5.4688e-016 8.2960e-014 6.3170e-014 1.1976e-013 5.1906e-010 1.3945e-005 1.1298e-002 8.1362e-003 9.0013e-003 2.1179e-003 7.4214e-005 1.3439e-004
          62 1.3283e-014 3.2467e-014 6.0315e-014 1.1051e-013 4.9451e-015 4.9100e-013 9.0478e-013 1.7087e-013 3.5474e-009 2.1118e-005 1.2129e-002 7.0007e-003 9.0984e-003 2.6071e-003 2.1784e-004 3.0937e-005
          63 1.7260e-010 4.9118e-010 1.1721e-009 3.3881e-009 9.3253e-010 7.9820e-009 2.8786e-008 4.5336e-008 5.3272e-005 1.1654e-002 1.3043e-001 3.1785e-002 2.9516e-003 5.7219e-005 1.1725e-003 1.9763e-003
          64 7.8169e-012 2.2442e-011 5.4262e-011 1.6002e-010 4.6120e-011 3.6537e-010 1.3567e-009 2.2277e-009 2.4209e-006 3.5517e-004 1.2283e-003 1.4250e-002 1.2137e-002 3.0696e-003 1.8077e-004 1.0623e-004
          65 9.1073e-015 3.7235e-014 1.3790e-013 6.7723e-013 4.4364e-013 6.1152e-013 5.0424e-012 1.6113e-011 3.0682e-009 1.3456e-005 1.1996e-002 5.6745e-003 9.4326e-003 3.6235e-003 6.6005e-004 1.9553e-005
          66 8.9837e-017 5.0473e-015 5.4897e-014 5.2011e-013 5.9024e-013 7.2997e-014 2.8935e-012 1.3554e-011 1.5389e-010 2.2853e-005 1.3133e-002 4.6725e-003 9.3326e-003 4.1479e-003 9.9183e-004 1.0652e-004
          67 8.4626e-015 2.2519e-015 2.7453e-014 7.9325e-013 1.4095e-012 5.5644e-014 2.5842e-012 1.7091e-011 5.1309e-010 3.4984e-005 1.4507e-002 3.7638e-003 9.2381e-003 4.7193e-003 1.4046e-003 2.6341e-004
          68 1.3409e-013 1.2698e-013 2.0624e-016 2.0362e-012 5.5529e-012 2.2435e-012 2.1142e-012 2.6279e-011 7.5952e-009 6.1306e-005 1.7085e-002 2.7820e-003 9.1520e-003 5.4518e-003 1.9897e-003 5.6178e-004
          69 4.1345e-012 5.1029e-012 1.0814e-012 1.6874e-011 7.4249e-011 7.8411e-011 3.9739e-013 6.0857e-011 1.4391e-007 2.3079e-004 2.9031e-002 1.0503e-003 9.2388e-003 7.3706e-003 3.6624e-003 1.6045e-003
          70 2.8613e-010 3.7734e-010 1.2779e-010 6.1056e-010 3.6058e-009 5.3990e-009 6.4255e-010 2.7783e-010 7.1950e-006 4.1138e-003 1.2551e-001 1.7502e-002 4.8853e-004 8.1925e-003 1.1907e-002 1.1691e-002
          71 1.2217e-011 1.6907e-011 7.6473e-012 1.2346e-011 1.0771e-010 2.2302e-010 6.9668e-011 1.5873e-011 2.0565e-007 1.7677e-005 4.0103e-003 4.6028e-003 7.7698e-003 3.6822e-003 9.7982e-004 1.2966e-004
          72 4.8856e-012 7.1464e-012 4.4124e-012 6.8172e-013 2.1920e-011 7.9113e-011 5.6606e-011 6.0355e-011 3.1630e-008 9.5963e-006 1.1118e-002 2.4201e-003 8.2422e-003 5.5061e-003 2.3175e-003 7.9836e-004
          73 6.4263e-012 9.6690e-012 7.1235e-012 4.6665e-014 1.3523e-011 8.6549e-011 9.5683e-011 1.3038e-010 1.0259e-008 3.3330e-005 1.4909e-002 1.5549e-003 8.3369e-003 6.5719e-003 3.2833e-003 1.4217e-003
          74 1.4448e-011 2.1983e-011 1.8117e-011 2.7664e-012 1.1636e-011 1.5212e-010 2.2402e-010 3.0657e-010 1.2989e-009 7.3830e-005 2.0070e-002 8.4404e-004 8.6079e-003 8.0237e-003 4.6566e-003 2.3767e-003
          75 5.5600e-011 8.4536e-011 7.5041e-011 2.8369e-011 1.0297e-011 4.2976e-010 7.8556e-010 9.6217e-010 6.8678e-009 1.8935e-004 3.2089e-002 1.4315e-004 9.3383e-003 1.1022e-002 7.6386e-003 4.6308e-003
          76 3.0482e-010 4.5984e-010 4.2707e-010 2.5325e-010 1.7403e-012 1.6940e-009 3.6482e-009 3.7656e-009 1.5153e-007 5.7967e-004 5.6625e-002 9.0814e-004 7.6441e-003 1.4472e-002 1.3099e-002 9.8357e-003
          77 3.4851e-010 5.2078e-010 4.9612e-010 3.7600e-010 9.4914e-012 1.4424e-009 3.5083e-009 3.0240e-009 2.6019e-007 3.6882e-004 1.7784e-002 3.5566e-003 8.8047e-005 2.2210e-003 3.6105e-003 3.7758e-003
          78 1.1997e-010 1.7596e-010 1.7224e-010 1.7243e-010 2.8032e-011 2.9202e-010 8.6636e-010 5.0913e-010 1.1234e-007 3.8295e-005 2.3667e-006 2.0461e-003 1.9199e-003 5.8538e-004 4.8148e-005 1.5476e-005
          79 6.8562e-011 9.7655e-011 9.7586e-011 1.2673e-010 4.6531e-011 6.7376e-011 2.8359e-010 6.8055e-011 6.1146e-008 9.0768e-007 2.3090e-003 1.0902e-003 3.1623e-003 2.1756e-003 9.4325e-004 3.2805e-004
          80 6.1189e-011 8.3810e-011 8.4663e-011 1.3798e-010 8.0496e-011 9.2817e-012 1.0134e-010 2.2471e-013 3.9535e-008 3.2161e-006 4.8626e-003 5.5826e-004 3.4980e-003 3.1658e-003 1.8016e-003 8.9428e-004
          81 7.1316e-011 9.2964e-011 9.4021e-011 1.8816e-010 1.4952e-010 3.7133e-012 1.6753e-011 7.4399e-011 2.4536e-008 1.4783e-005 6.9583e-003 2.0242e-004 3.3698e-003 3.7455e-003 2.5148e-003 1.4766e-003
          82 9.4554e-011 1.1601e-010 1.1636e-010 2.8257e-010 2.8171e-010 6.8368e-011 1.1048e-011 3.1712e-010 1.0462e-008 3.1291e-005 8.2121e-003 1.0217e-005 2.7011e-003 3.7464e-003 2.9217e-003 1.9490e-003
          83 1.1628e-010 1.3261e-010 1.3065e-010 3.8392e-010 4.5735e-010 2.5168e-010 1.5941e-010 7.0782e-010 6.2426e-010 4.3578e-005 7.1365e-003 8.3566e-005 1.3920e-003 2.6644e-003 2.4750e-003 1.8859e-003
          84 1.0606e-010 1.1046e-010 1.0566e-010 3.8062e-010 5.2810e-010 4.7337e-010 4.3281e-010 9.1824e-010 3.4261e-009 3.6723e-005 3.5691e-003 3.4119e-004 2.2870e-004 9.4720e-004 1.1695e-003 1.0708e-003
          85 7.1459e-011 6.5803e-011 5.9954e-011 2.7643e-010 4.4366e-010 5.7181e-010 6.2148e-010 7.6377e-010 1.3121e-008 1.8918e-005 7.9772e-004 4.5225e-004 2.3278e-005 6.7642e-005 2.1869e-004 2.9677e-004
          86 4.2782e-011 3.2900e-011 2.7544e-011 1.7756e-010 3.3093e-010 5.7707e-010 6.8742e-010 5.0031e-010 1.9038e-008 6.6516e-006 1.2804e-005 3.8083e-004 2.8443e-004 6.0180e-005 8.4223e-008 1.7931e-005
          87 2.5630e-011 1.4817e-011 1.0520e-011 1.1387e-010 2.4956e-010 5.6890e-010 7.0806e-010 2.8684e-010 2.0066e-008 1.3787e-006 1.5683e-004 2.5681e-004 5.1072e-004 2.9611e-004 1.0181e-004 2.2471e-005
          88 1.5383e-011 5.2685e-012 2.4280e-012 7.3411e-011 1.9437e-010 5.7061e-010 7.1755e-010 1.3655e-010 1.7907e-008 1.0122e-008 5.0836e-004 1.4346e-004 5.9786e-004 4.9604e-004 2.6035e-004 1.1506e-004
          89 8.5922e-012 7.2779e-013 9.3519e-016 4.4820e-011 1.5161e-010 5.7558e-010 7.1165e-010 4.0568e-011 1.3702e-008 5.2927e-007 8.0046e-004 5.9345e-005 5.6131e-004 5.8876e-004 3.7955e-004 2.1217e-004
          90 3.7778e-012 3.8494e-013 2.7420e-012 2.2849e-011 1.1182e-010 5.6473e-010 6.6897e-010 6.7771e-013 8.4147e-009 1.8096e-006 9.2830e-004 1.1324e-005 4.3408e-004 5.6154e-004 4.2101e-004 2.7215e-004
          91 7.7466e-013 4.6594e-012 1.1064e-011 7.1332e-012 7.1592e-011 5.1477e-010 5.6730e-010 2.2879e-011 3.4435e-009 3.0190e-006 8.5351e-004 5.7796e-007 2.6231e-004 4.3125e-004 3.7318e-004 2.7098e-004
          92 6.2832e-014 1.3497e-011 2.4211e-011 1.5060e-013 3.4696e-011 4.1495e-010 4.0853e-010 9.7652e-011 4.4973e-010 3.5133e-006 6.1572e-004 1.7767e-005 1.0730e-004 2.5211e-004 2.5882e-004 2.1158e-004
          93 1.8651e-012 2.5211e-011 3.9340e-011 3.5566e-012 9.2142e-012 2.8440e-010 2.3346e-010 1.8987e-010 2.2283e-010 3.1166e-006 3.3317e-004 4.3002e-005 1.8587e-005 9.9069e-005 1.3254e-004 1.2669e-004
          94 5.6709e-012 3.7444e-011 5.3363e-011 1.5641e-011 3.9069e-014 1.6053e-010 9.4466e-011 2.5997e-010 1.9703e-009 2.1934e-006 1.2152e-004 5.8593e-005 8.9947e-007 1.7136e-005 4.3361e-005 5.4470e-005
          95 1.0725e-011 4.8943e-011 6.5096e-011 3.2988e-011 5.8365e-012 6.9385e-011 1.7600e-011 2.8987e-010 4.2010e-009 1.2387e-006 1.8957e-005 5.9423e-005 2.3941e-005 5.8419e-007 4.4218e-006 1.3062e-005
          96 1.6603e-011 5.9769e-011 7.4983e-011 5.3107e-011 2.2638e-011 1.7145e-011 9.2160e-013 2.8218e-010 5.8427e-009 5.3278e-007 1.3483e-006 4.9591e-005 5.5924e-005 2.0026e-005 2.4217e-006 1.3298e-007
          97 2.3258e-011 7.0464e-011 8.3816e-011 7.4919e-011 4.7182e-011 3.0364e-014 3.2173e-011 2.4699e-010 6.4718e-009 1.3630e-007 2.9027e-005 3.5164e-005 7.8953e-005 4.9311e-005 1.8591e-005 4.8913e-006
          98 3.0767e-011 8.1346e-011 9.1938e-011 9.7888e-011 7.7339e-011 1.2888e-011 9.9032e-011 1.9459e-010 6.0833e-009 2.3685e-009 7.0151e-005 2.0833e-005 8.6982e-005 7.2804e-005 3.8487e-005 1.6911e-005
          99 3.9082e-011 9.2173e-011 9.9004e-011 1.2110e-010 1.1111e-010 5.1289e-011 1.8979e-010 1.3462e-010 4.9029e-009 4.9052e-008 1.0423e-004 9.4997e-006 8.0655e-005 8.3444e-005 5.3269e-005 2.9043e-005
         100 4.7840e-011 1.0205e-010 1.0406e-010 1.4272e-010 1.4561e-010 1.1005e-010 2.9081e-010 7.7011e-011 3.3026e-009 1.8766e-007 1.2040e-004 2.5529e-006 6.4106e-005 8.0073e-005 5.8775e-005 3.6945e-005
         101 5.6424e-011 1.0984e-010 1.0609e-010 1.6046e-010 1.7716e-010 1.8174e-010 3.8628e-010 3.1515e-011 1.7272e-009 3.3739e-007 1.1624e-004 4.6513e-008 4.3172e-005 6.5796e-005 5.4730e-005 3.8500e-005
         102 6.4181e-011 1.1459e-010 1.0448e-010 1.7231e-010 2.0219e-010 2.5713e-010 4.6126e-010 5.2903e-012 5.6396e-010 4.3996e-007 9.6034e-005 9.5690e-007 2.3518e-005 4.6064e-005 4.3707e-005 3.3975e-005
         103 7.0334e-011 1.1542e-010 9.8865e-011 1.7651e-010 2.1732e-010 3.2563e-010 5.0309e-010 9.3662e-013 3.0817e-011 4.6645e-007 6.7439e-005 3.6870e-006 9.0728e-006 2.6432e-005 2.9542e-005 2.5540e-005
         104 7.4101e-011 1.1179e-010 8.9367e-011 1.7199e-010 2.2006e-010 3.7646e-010 5.0413e-010 1.5742e-011 1.3059e-010 4.1767e-007 3.8865e-005 6.5852e-006 1.5043e-006 1.1241e-005 1.6164e-005 1.6124e-005
         105 7.5478e-011 1.0454e-010 7.7354e-011 1.6017e-010 2.1135e-010 4.0430e-010 4.6824e-010 4.2347e-011 6.6526e-010 3.2099e-007 1.6966e-005 8.4842e-006 1.2556e-007 2.5921e-006 6.4631e-006 8.1989e-006
