   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 6.1483e-052 1.8427e-052 1.1370e-050 7.6826e-052 3.4042e-049 1.3688e-047 1.3852e-046 1.1650e-045 2.2688e-045 8.9291e-044 1.4413e-043 1.2781e-043 1.6124e-043 5.9200e-043 1.0328e-041 2.5515e-040 1.0176e-038 8.5816e-037 8.0549e-035 1.7941e-032 3.5322e-030 2.1575e-027 1.6499e-024 2.2909e-021 3.3759e-018 2.9533e-014 2.5743e-010 6.9426e-007 5.4373e-004 7.3877e-002 3.5956e-001
          11 1.5121e-038 1.5518e-039 2.4284e-037 5.2812e-038 1.4632e-035 3.6642e-034 2.4108e-033 3.2430e-032 2.8372e-032 1.9847e-030 4.5423e-030 1.9125e-030 5.6912e-031 3.3150e-033 2.1293e-035 2.4746e-034 2.0948e-035 7.2744e-035 1.1842e-033 3.5072e-031 6.4251e-029 3.6303e-026 2.5600e-023 3.2242e-020 4.2756e-017 3.0800e-013 2.0158e-009 3.7084e-006 1.5987e-003 1.2056e-001 2.0437e-001
          12 2.3245e-049 1.7139e-051 3.2885e-048 6.4733e-048 3.6543e-046 6.2252e-045 2.5114e-044 5.8610e-043 1.6116e-043 2.8794e-041 9.1096e-041 1.1911e-041 4.7230e-042 1.7219e-040 2.5153e-039 5.3930e-038 1.9006e-036 1.3965e-034 1.1694e-032 2.2628e-030 3.9621e-028 2.0563e-025 1.3286e-022 1.5062e-019 1.7823e-016 1.0411e-012 5.0053e-009 6.1483e-006 1.5268e-003 5.1081e-002 1.0251e-002
          13 6.2092e-048 1.0023e-048 7.8014e-047 1.2423e-045 2.3996e-044 2.2619e-043 2.5798e-043 2.5523e-041 4.4593e-043 8.5331e-040 4.6320e-039 9.5470e-041 4.1524e-039 2.9022e-038 3.0918e-037 5.6619e-036 1.7489e-034 1.1154e-032 8.3093e-031 1.3943e-028 2.1679e-026 9.5471e-024 5.2041e-021 4.8094e-018 4.5600e-015 1.7730e-011 4.7019e-008 2.7411e-005 3.2902e-003 8.3873e-002 1.0033e-001
          14 2.9147e-046 4.7268e-046 5.3398e-045 4.0127e-043 4.4145e-042 2.4090e-041 1.6693e-043 3.6288e-039 1.8462e-039 8.4057e-038 7.5319e-037 2.7572e-037 1.1255e-036 3.7013e-036 2.5715e-035 3.9287e-034 1.0548e-032 5.8125e-031 3.8412e-029 5.5783e-027 7.6883e-025 2.8692e-022 1.3178e-019 9.9121e-017 7.5144e-014 1.9403e-010 2.8542e-007 8.4775e-005 6.2784e-003 7.7182e-002 2.9528e-002
          15 5.2872e-045 3.8542e-043 1.4335e-042 4.8789e-040 3.4620e-039 9.9315e-039 1.7711e-038 2.4202e-036 4.1203e-036 3.7727e-035 5.8105e-034 6.2305e-034 7.3134e-034 7.3343e-034 1.7096e-033 2.0326e-032 4.6852e-031 2.2182e-029 1.2961e-027 1.6256e-025 1.9827e-023 6.2626e-021 2.4205e-018 1.4800e-015 8.9546e-013 1.5341e-009 1.2685e-006 2.1141e-004 1.0607e-002 8.9852e-002 3.5562e-002
          16 2.9664e-032 7.3112e-032 2.1860e-031 1.3864e-028 8.2949e-028 1.6937e-027 8.6624e-027 5.5586e-025 1.3620e-024 7.1984e-024 1.4287e-022 2.0687e-022 1.3923e-022 4.6047e-023 6.0106e-025 2.2082e-026 1.7068e-026 4.8488e-027 7.5449e-027 6.8918e-025 8.8576e-023 2.5911e-020 9.3400e-018 5.2503e-015 2.8985e-012 4.2069e-009 2.7718e-006 3.7696e-004 1.6355e-002 1.1239e-001 5.7047e-003
          17 2.1582e-041 3.3915e-042 1.4498e-041 2.1619e-038 9.9557e-038 1.0043e-037 2.2571e-036 6.4315e-035 2.5525e-034 5.9994e-034 1.8559e-032 3.8864e-032 9.0822e-033 1.5153e-033 7.7626e-032 8.3051e-031 1.6364e-029 6.6312e-028 3.4126e-026 3.6884e-024 3.9739e-022 1.0611e-019 3.4471e-017 1.7113e-014 8.2502e-012 9.3822e-009 4.4581e-006 4.6346e-004 1.6362e-002 7.8970e-002 4.9110e-002
          18 1.2254e-039 6.1299e-041 1.2589e-040 3.0723e-037 8.3753e-037 3.4238e-039 5.5364e-035 5.5670e-034 4.7215e-033 2.1129e-033 2.0736e-031 7.1626e-031 3.9187e-036 5.4878e-031 3.7770e-030 2.8886e-029 4.7373e-028 1.6274e-026 7.3446e-025 6.8224e-023 6.4792e-021 1.4604e-018 3.9826e-016 1.6033e-013 6.1486e-011 4.6501e-008 1.3101e-005 9.3302e-004 2.3601e-002 7.5024e-002 1.2306e-002
          19 1.6730e-037 5.1004e-038 2.2458e-038 1.5897e-035 1.9225e-035 6.1371e-035 4.2417e-033 1.6465e-032 3.1631e-031 9.9126e-034 9.0191e-030 4.7719e-029 8.6556e-030 6.1796e-029 1.8528e-028 8.8700e-028 1.1739e-026 3.3857e-025 1.3328e-023 1.0608e-021 8.8585e-020 1.6828e-017 3.8469e-015 1.2542e-012 3.8202e-010 1.9287e-007 3.3551e-005 1.7515e-003 3.1953e-002 5.8640e-002 5.9085e-002
          20 1.2434e-034 7.8907e-035 3.7918e-035 5.0751e-033 7.8335e-034 9.6962e-032 1.9138e-030 2.3897e-030 1.3500e-028 2.6822e-029 2.5566e-027 2.0391e-026 1.3265e-026 2.3796e-026 2.1395e-026 2.7731e-026 2.5840e-025 6.1320e-024 2.0901e-022 1.4204e-020 1.0403e-018 1.6627e-016 3.1812e-014 8.3891e-012 2.0268e-009 6.8736e-007 7.7459e-005 3.0843e-003 4.0745e-002 4.5303e-002 5.1601e-003
          21 1.3011e-023 9.9215e-024 5.2246e-024 3.9637e-022 2.2837e-024 1.1495e-020 1.6893e-019 1.2288e-019 1.1854e-017 4.4236e-018 1.9366e-016 1.7967e-015 1.5657e-015 1.7830e-015 6.9745e-016 1.8521e-017 1.0507e-018 2.1766e-019 7.5106e-020 1.9621e-020 2.6904e-018 4.4721e-016 7.9316e-014 1.9412e-011 4.3190e-009 1.2746e-006 1.2468e-004 4.5342e-003 5.3493e-002 4.8310e-002 1.9741e-004
          22 2.1157e-033 2.1355e-033 1.3399e-033 3.7439e-032 1.5816e-032 2.1646e-030 2.0153e-029 3.0590e-030 1.4264e-027 1.1713e-027 1.7545e-026 2.1880e-025 2.9276e-025 1.2960e-025 3.3507e-027 5.2646e-025 4.9730e-024 9.8535e-023 2.8959e-021 1.6727e-019 1.0709e-017 1.4372e-015 2.2974e-013 4.8941e-011 9.3675e-009 2.1527e-006 1.6542e-004 5.1181e-003 4.9201e-002 2.8852e-002 5.5921e-002
          23 2.2088e-032 3.1512e-032 2.5492e-032 1.5563e-031 9.4130e-031 2.5303e-029 1.2769e-028 1.5422e-029 9.6432e-027 1.8165e-026 7.0621e-026 1.5334e-024 3.3995e-024 1.0202e-025 2.1218e-024 1.4592e-023 9.1360e-023 1.4381e-021 3.5973e-020 1.7575e-018 9.8000e-017 1.1019e-014 1.4689e-012 2.5248e-010 3.8249e-008 6.0280e-006 3.3211e-004 8.0378e-003 5.6323e-002 1.5936e-002 4.1149e-003
          24 8.8057e-031 1.6661e-030 1.6870e-030 1.9374e-030 8.0831e-029 1.0524e-027 2.8873e-027 4.5208e-027 2.5351e-025 9.0697e-025 8.7889e-025 4.2967e-023 1.4223e-022 7.6299e-024 1.6142e-022 4.5002e-022 1.6196e-021 1.9384e-020 4.0706e-019 1.6717e-017 8.0844e-016 7.5963e-014 8.4288e-012 1.1676e-009 1.3993e-007 1.5359e-005 6.3400e-004 1.2022e-002 6.1060e-002 6.0847e-003 4.2464e-002
          25 2.8560e-028 6.9043e-028 8.5665e-028 8.9351e-029 4.3229e-026 3.4302e-025 4.5252e-025 3.2390e-024 5.3964e-023 3.4556e-022 4.0328e-023 1.0133e-020 4.7746e-020 1.6151e-020 5.3240e-020 4.7040e-020 3.6283e-020 2.5160e-019 4.2608e-018 1.4567e-016 6.0799e-015 4.7605e-013 4.3868e-011 4.8922e-009 4.6386e-007 3.6117e-005 1.1565e-003 1.7176e-002 6.2426e-002 8.9407e-004 6.3251e-003
          26 2.3460e-017 6.0852e-017 8.0165e-017 2.2784e-018 4.0382e-015 2.8073e-014 2.7926e-014 3.1563e-013 3.8741e-012 2.9678e-011 9.7381e-013 7.5866e-010 3.9698e-009 1.8400e-009 4.0364e-009 1.9925e-009 9.8621e-011 7.0803e-012 6.5356e-013 1.4859e-013 8.2663e-015 9.6383e-013 8.7088e-011 8.8274e-009 7.8159e-007 5.4974e-005 1.6369e-003 2.2547e-002 7.3682e-002 2.9270e-004 4.0299e-004
          27 1.2687e-027 3.8352e-027 5.7731e-027 5.0141e-029 2.8507e-025 1.4940e-024 6.3326e-025 2.3561e-023 1.5175e-022 1.7727e-021 3.5095e-023 3.3503e-020 2.2230e-019 1.7723e-019 1.5623e-019 7.3360e-022 3.1622e-019 2.8509e-018 4.1398e-017 1.1758e-015 4.2082e-014 2.7370e-012 2.0898e-010 1.8748e-008 1.4073e-006 7.9406e-005 2.0209e-003 2.3474e-002 5.9921e-002 2.4014e-004 2.5756e-002
          28 6.2308e-027 2.3323e-026 4.2665e-026 4.4848e-027 2.0017e-024 7.0275e-024 6.9250e-026 1.6944e-022 4.2836e-022 1.0172e-020 2.9985e-021 1.2374e-019 1.1820e-018 1.6391e-018 2.5779e-019 7.5387e-019 6.4113e-018 3.4018e-017 3.8353e-016 8.8832e-015 2.7081e-013 1.4576e-011 9.1981e-010 6.6331e-008 3.9467e-006 1.6512e-004 3.3888e-003 3.0694e-002 5.3548e-002 3.2608e-003 1.1420e-002
          29 1.1728e-025 5.4431e-025 1.2277e-024 2.4201e-025 5.4041e-023 1.2239e-022 4.4376e-023 4.5114e-021 3.5964e-021 2.3186e-019 1.9134e-019 1.7359e-018 2.5383e-017 5.3151e-017 1.0289e-020 5.2294e-017 1.5361e-016 4.1937e-016 3.4272e-015 6.3451e-014 1.6327e-012 7.2416e-011 3.7661e-009 2.1822e-007 1.0313e-005 3.2747e-004 5.4556e-003 3.8342e-002 4.3831e-002 8.3191e-003 1.2244e-002
          30 2.6138e-023 1.5279e-022 4.3838e-022 1.0596e-022 1.7974e-020 2.3532e-020 6.5532e-020 1.4445e-018 1.3354e-019 6.6776e-017 1.0716e-016 2.7446e-016 6.9838e-015 2.0511e-014 2.5358e-015 2.2091e-014 2.1350e-014 9.8123e-015 3.2826e-014 4.3625e-013 9.3070e-012 3.3853e-010 1.4463e-008 6.7310e-007 2.5334e-005 6.2409e-004 8.4473e-003 4.5712e-002 3.2011e-002 1.3585e-002 1.7970e-002
          31 4.7241e-013 2.9269e-012 8.9436e-012 2.1901e-012 3.6032e-010 4.0330e-010 1.6502e-009 2.8619e-008 8.5838e-010 1.2987e-006 2.3741e-006 4.5066e-006 1.3464e-004 4.2514e-004 7.6000e-005 4.4219e-004 2.9868e-004 2.6281e-005 2.3912e-006 1.6030e-007 9.0716e-009 5.5436e-009 3.2121e-008 1.0205e-006 3.5155e-005 8.3031e-004 1.0668e-002 5.4290e-002 3.3433e-002 1.6822e-002 8.8166e-003
          32 2.2942e-023 1.7585e-022 6.7923e-022 1.6170e-022 2.5740e-020 1.4837e-020 2.1840e-019 1.9518e-018 1.3126e-019 8.4679e-017 2.2899e-016 1.4512e-016 8.5721e-015 3.4018e-014 1.4013e-014 2.7606e-014 1.8108e-015 3.1043e-014 2.3644e-013 2.8425e-012 5.0615e-011 1.4986e-009 5.2412e-008 1.9588e-006 5.8904e-005 1.1473e-003 1.2578e-002 5.1819e-002 1.9835e-002 1.7340e-002 4.6724e-003
          33 4.6633e-023 5.1748e-022 2.9842e-021 5.8409e-022 1.0314e-019 9.9699e-021 1.6573e-018 7.2158e-018 5.4904e-018 3.0732e-016 1.3204e-015 8.4755e-017 3.0536e-014 1.6163e-013 1.3067e-013 6.5444e-014 3.9118e-014 5.4593e-013 2.1484e-012 1.8458e-011 2.6483e-010 6.3356e-009 1.8060e-007 5.4188e-006 1.3063e-004 2.0417e-003 1.8025e-002 5.5603e-002 9.3352e-003 1.8227e-002 2.2372e-002
          34 2.2347e-022 4.9336e-021 5.2424e-020 6.6526e-021 1.6102e-018 1.1153e-019 4.5779e-017 1.0067e-016 2.7226e-016 4.4638e-015 3.0156e-014 7.3197e-016 4.4306e-013 3.1489e-012 4.0513e-012 2.5028e-013 3.4562e-012 1.2153e-011 2.2234e-011 1.2135e-010 1.3485e-009 2.5754e-008 5.9519e-007 1.4329e-005 2.7783e-004 3.5179e-003 2.4808e-002 5.5952e-002 2.3237e-003 1.6021e-002 1.8810e-003
          35 2.1073e-022 1.7243e-018 5.9603e-017 2.9176e-018 1.5458e-015 1.8375e-015 7.8966e-014 8.1434e-014 6.4738e-013 4.1415e-012 4.5384e-011 1.0946e-011 4.2128e-010 4.1324e-009 7.5999e-009 7.9184e-011 7.9710e-009 9.2266e-009 2.2616e-009 1.5930e-009 7.2930e-009 1.0163e-007 1.8921e-006 3.6474e-005 5.7022e-004 5.8726e-003 3.2736e-002 5.2132e-002 3.1488e-006 1.1448e-002 2.1110e-002
          36 2.7181e-014 4.6646e-011 1.8982e-009 8.1297e-011 4.8340e-008 6.7304e-008 2.6045e-006 2.4985e-006 2.1814e-005 1.2946e-004 1.4826e-003 3.9686e-004 1.3218e-002 1.3354e-001 2.5234e-001 4.1703e-003 2.6448e-001 2.7437e-001 4.2547e-002 5.2917e-003 4.0422e-004 2.2352e-007 1.1891e-005 3.0693e-006 3.0624e-006 4.5448e-005 2.9222e-004 3.9110e-004 1.1178e-008 9.8929e-005 1.1893e-004
          37 2.2721e-020 5.3546e-022 4.7876e-018 1.0457e-021 9.3974e-017 5.8833e-016 9.6552e-015 3.6113e-015 9.8424e-014 2.6067e-013 5.0431e-012 3.1131e-012 2.8395e-011 4.0641e-010 1.0056e-009 1.5251e-010 9.1552e-010 1.6465e-010 6.0888e-010 4.4312e-009 3.3058e-008 3.9211e-007 5.8212e-006 8.9833e-005 1.1332e-003 9.4788e-003 4.1197e-002 4.3951e-002 2.5044e-003 5.9711e-003 1.6889e-003
          38 3.3838e-019 1.0443e-018 1.4398e-017 1.4487e-018 1.6132e-016 5.3837e-015 4.6157e-014 2.4132e-015 5.5908e-013 5.5211e-013 2.2707e-011 2.5571e-011 7.0582e-011 1.6367e-009 5.2624e-009 2.1240e-009 3.1408e-009 2.7152e-010 1.1582e-008 3.5160e-008 1.7052e-007 1.5019e-006 1.7534e-005 2.1539e-004 2.1889e-003 1.4769e-002 4.9127e-002 3.2252e-002 8.5998e-003 1.6066e-003 1.4158e-002
          39 1.2257e-017 8.2748e-017 1.7390e-016 1.4615e-016 3.0419e-016 1.9484e-013 9.8578e-013 2.7391e-014 1.3951e-011 3.3647e-012 4.7323e-010 8.4265e-010 6.6134e-010 3.0750e-008 1.2618e-007 9.1690e-008 3.3638e-008 6.6542e-008 3.3208e-007 4.0457e-007 1.0021e-006 5.8621e-006 5.2143e-005 5.0550e-004 4.1159e-003 2.2130e-002 5.4887e-002 1.9002e-002 1.5770e-002 8.9438e-007 3.5806e-003
          40 1.7597e-011 1.8609e-010 1.0919e-010 3.8338e-010 4.3798e-010 3.3300e-007 1.1484e-006 3.0198e-007 1.8402e-005 3.5523e-007 5.5592e-004 1.3523e-003 2.8935e-004 3.3416e-002 1.6559e-001 1.6894e-001 1.2645e-002 1.6836e-001 3.3317e-001 9.4944e-002 1.8240e-002 2.2434e-003 1.4124e-004 7.0820e-005 1.2195e-006 7.1713e-006 2.1430e-007 3.5960e-007 1.1086e-007 9.6173e-008 2.9973e-008
          41 1.4052e-015 1.6690e-014 6.8815e-015 3.5819e-014 8.1236e-014 2.8490e-011 8.9014e-011 3.3267e-011 1.4756e-009 3.7188e-012 4.3385e-008 1.1400e-007 1.5548e-008 2.5565e-006 1.3312e-005 1.4666e-005 5.8326e-007 1.5097e-005 2.3552e-005 2.9511e-006 7.3267e-007 1.8347e-005 1.5124e-004 1.1609e-003 7.5346e-003 3.1693e-002 5.6418e-002 7.2539e-003 2.0790e-002 1.7190e-003 5.9049e-003
          42 3.6037e-016 8.0610e-015 3.2796e-016 2.1416e-014 1.8993e-013 1.2027e-011 2.3178e-011 3.1187e-011 4.5979e-010 6.4072e-011 1.2056e-008 4.5307e-008 5.4246e-012 6.4700e-007 4.2976e-006 6.5377e-006 7.6762e-008 6.5981e-006 2.4988e-006 2.9097e-006 2.0217e-005 8.7966e-005 4.5998e-004 2.6631e-003 1.3423e-002 4.3003e-002 5.1672e-002 5.6562e-004 2.0839e-002 5.7531e-003 7.8215e-003
          43 1.0593e-015 6.3700e-014 6.9602e-016 2.1861e-013 3.2498e-012 9.3061e-011 1.0575e-010 3.8803e-010 2.6320e-009 1.7562e-009 6.3032e-008 3.3632e-007 3.2691e-008 3.0881e-006 2.6608e-005 5.2795e-005 6.7594e-006 4.2010e-005 9.9979e-008 8.2940e-005 1.9111e-004 4.4069e-004 1.4727e-003 6.1285e-003 2.3226e-002 5.4296e-002 3.9467e-002 1.7596e-003 1.4996e-002 9.5022e-003 1.2210e-003
          44 6.3493e-015 7.0814e-012 9.3790e-013 3.3347e-011 6.5025e-010 1.1110e-008 6.7273e-009 6.4856e-008 2.3012e-007 3.9982e-007 5.1484e-006 3.9316e-005 1.2387e-005 2.3034e-004 2.6470e-003 6.5876e-003 2.1132e-003 3.3949e-003 1.1286e-003 1.3046e-002 1.0965e-002 7.7387e-003 8.2864e-003 1.6405e-002 3.9339e-002 5.8656e-002 1.9099e-002 1.0870e-002 5.1155e-003 9.2236e-003 1.0421e-002
          45 9.0569e-016 1.5503e-010 2.7964e-011 7.9554e-010 1.6228e-008 2.5066e-007 1.2752e-007 1.5660e-006 4.8086e-006 1.0120e-005 1.0621e-004 8.8545e-004 3.3479e-004 4.6492e-003 5.7521e-002 1.5038e-001 5.6138e-002 6.7667e-002 3.8121e-002 2.9260e-001 1.7960e-001 6.5757e-002 1.6928e-002 2.8693e-003 4.1143e-005 1.9415e-003 2.8235e-003 6.6321e-006 1.1495e-003 5.9223e-004 6.0536e-004
          46 3.8614e-014 3.1988e-012 1.3349e-012 2.2892e-011 5.2537e-010 5.9791e-009 1.4800e-009 4.6046e-008 8.7101e-008 3.3576e-007 1.8603e-006 2.1185e-005 1.3079e-005 7.5357e-005 1.2259e-003 3.7528e-003 2.1210e-003 9.3625e-004 2.1454e-003 5.8699e-003 5.4370e-004 1.1858e-003 8.6816e-003 2.6285e-002 5.4726e-002 5.6956e-002 4.7651e-003 2.1165e-002 1.5092e-004 5.7519e-003 3.9756e-004
          47 4.5667e-013 4.5339e-012 4.5522e-012 5.5103e-011 1.3853e-009 1.1375e-008 6.1368e-010 1.1029e-007 1.1217e-007 8.8743e-007 2.3553e-006 4.1305e-005 3.9643e-005 8.5428e-005 2.0928e-003 7.6689e-003 6.3105e-003 5.6252e-004 7.1529e-003 6.4911e-003 1.5189e-003 1.6640e-002 3.7708e-002 6.0318e-002 6.9378e-002 3.0428e-002 2.1898e-003 2.0777e-002 4.6623e-003 2.8982e-004 5.4625e-003
          48 4.3134e-012 1.1057e-011 2.4537e-011 2.4876e-010 6.5383e-009 4.1669e-008 4.1299e-014 4.8588e-007 2.7344e-007 4.1475e-006 5.8326e-006 1.5756e-004 2.0302e-004 1.8715e-004 7.1806e-003 3.0384e-002 3.2009e-002 1.4145e-004 3.4454e-002 9.7860e-003 3.0483e-002 9.0130e-002 1.0262e-001 7.4142e-002 2.5262e-002 3.2124e-004 2.1674e-002 6.6818e-004 9.8943e-003 3.8533e-003 3.9162e-003
          49 9.0307e-012 6.9075e-012 3.6151e-011 3.3070e-010 8.8706e-009 4.5822e-008 2.1067e-009 6.2528e-007 1.9171e-007 5.5556e-006 4.3066e-006 1.8229e-004 2.9163e-004 1.1861e-004 7.6155e-003 3.6309e-002 4.5656e-002 4.3115e-004 4.3913e-002 2.1705e-003 6.5675e-002 9.5714e-002 4.6735e-002 2.9614e-003 1.2521e-002 3.2998e-002 3.1652e-003 1.5158e-002 8.6189e-005 2.4243e-003 2.6178e-004
          50 9.9903e-012 7.8700e-013 2.7963e-011 2.3357e-010 6.3101e-009 2.4844e-008 6.7337e-009 4.1818e-007 4.3587e-008 3.8771e-006 1.1820e-006 1.0822e-004 2.2150e-004 2.2311e-005 4.0574e-003 2.2504e-002 3.4368e-002 2.6011e-003 2.6531e-002 6.5727e-004 5.7713e-002 3.2150e-002 1.0897e-004 2.4780e-002 5.2550e-002 1.4360e-002 9.7527e-003 1.0923e-002 1.0747e-002 1.1058e-003 2.0248e-003
          51 1.3971e-011 3.4534e-013 2.8394e-011 2.2153e-010 5.9123e-009 1.6913e-008 1.4668e-008 3.6810e-007 2.5270e-009 3.5529e-006 2.0706e-007 8.4980e-005 2.2258e-004 3.6760e-007 2.8314e-003 1.8605e-002 3.4182e-002 6.7002e-003 1.8730e-002 6.8344e-003 5.1360e-002 4.3684e-003 1.8316e-002 5.9650e-002 3.3783e-002 7.1733e-004 2.5929e-002 2.3505e-005 9.7541e-003 6.6451e-003 5.6646e-003
          52 2.0042e-011 4.6167e-012 3.1061e-011 2.3018e-010 5.9574e-009 1.1744e-008 2.6162e-008 3.4953e-007 8.6749e-009 3.5025e-006 6.5342e-009 7.2845e-005 2.4176e-004 8.6212e-006 2.1478e-003 1.6923e-002 3.6719e-002 1.2871e-002 1.2362e-002 1.7071e-002 3.8707e-002 1.9586e-003 5.0274e-002 5.0218e-002 2.2061e-003 2.2852e-002 1.2328e-002 1.1436e-002 3.3407e-004 4.1189e-003 9.9858e-005
          53 2.5645e-011 1.3912e-011 3.1499e-011 2.2266e-010 5.4913e-009 6.7318e-009 3.7786e-008 3.0412e-007 5.1284e-008 3.1646e-006 3.2122e-007 5.7726e-005 2.4282e-004 3.6577e-005 1.4915e-003 1.4395e-002 3.6455e-002 1.9369e-002 5.8936e-003 2.6221e-002 1.9932e-002 1.9273e-002 5.7579e-002 1.4144e-002 1.0323e-002 3.2586e-002 8.6457e-005 1.6634e-002 5.1992e-003 1.2567e-006 2.7525e-003
          54 2.9981e-011 2.7246e-011 3.0229e-011 2.0222e-010 4.6680e-009 2.8662e-009 4.7483e-008 2.4417e-007 1.1678e-007 2.6464e-006 9.5315e-007 4.2482e-005 2.2881e-004 7.3950e-005 9.4455e-004 1.1562e-002 3.3953e-002 2.4969e-002 1.4529e-003 3.0594e-002 5.3041e-003 4.0149e-002 3.6616e-002 2.3592e-004 3.5786e-002 1.2477e-002 1.3663e-002 4.3154e-003 1.1687e-002 3.8583e-003 3.3954e-003
