   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          12 1.7221e-010 7.4085e-011 2.3996e-010 1.5439e-009 8.9961e-011 1.5134e-008 5.7605e-008 4.7569e-008 5.1721e-006 1.6904e-004 3.0074e-003 3.7360e-002 9.0618e-001 5.2084e-002 1.1672e-003 2.7153e-005 6.2287e-007 6.1233e-008 6.3626e-008 4.2995e-008 3.3409e-008 2.4266e-008 1.4069e-008
          13 9.0790e-010 3.7296e-010 2.1058e-010 4.4201e-010 2.9455e-009 2.0917e-010 1.8553e-008 6.6154e-008 4.1958e-007 1.4537e-005 3.2929e-004 4.2406e-003 4.1395e-002 8.9392e-001 5.7795e-002 2.2113e-003 8.7235e-005 5.1681e-006 2.6820e-007 2.5158e-008 3.1472e-009 2.5664e-010 9.0182e-014
          14 6.8383e-010 5.5555e-010 6.9870e-010 1.3702e-010 6.4655e-009 5.1536e-009 8.8627e-009 3.0975e-008 2.2227e-008 1.6644e-006 3.6785e-005 5.8809e-004 5.9182e-003 4.3251e-002 8.8515e-001 6.0415e-002 4.2889e-003 3.0855e-004 3.8193e-005 7.3113e-006 1.9204e-006 6.1176e-007 2.1165e-007
          15 1.5472e-010 1.3027e-010 3.4749e-010 6.2534e-010 1.5926e-009 1.1655e-008 1.2706e-008 6.6111e-009 4.2101e-008 4.8756e-008 5.4957e-006 9.1236e-005 9.9706e-004 7.8680e-003 4.1913e-002 8.8367e-001 5.5967e-002 7.9407e-003 1.0856e-003 2.6271e-004 8.8508e-005 3.4240e-005 1.3334e-005
          16 1.2297e-013 6.0264e-012 3.0065e-011 3.6947e-010 4.8493e-011 5.9942e-009 1.0945e-008 1.0382e-008 1.1098e-008 2.9221e-009 5.0123e-007 1.8773e-005 1.9983e-004 1.6307e-003 1.0022e-002 3.5322e-002 8.9589e-001 3.7570e-002 1.2356e-002 3.6807e-003 1.4131e-003 5.9676e-004 2.4465e-004
          17 6.0974e-011 1.0995e-010 1.2249e-011 6.4345e-011 7.8199e-010 8.9233e-010 5.2211e-009 1.6130e-008 8.3384e-009 8.5942e-009 3.4643e-008 3.2441e-006 5.0076e-005 4.0045e-004 2.5402e-003 1.1682e-002 2.1073e-002 9.2674e-001 5.5068e-003 1.1265e-002 6.8391e-003 3.5474e-003 1.6052e-003
          18 1.0429e-010 1.5439e-010 4.6441e-011 1.2709e-015 7.6231e-010 1.8954e-013 1.8064e-009 1.3471e-008 1.1532e-008 1.2424e-008 6.8625e-009 5.2004e-007 1.3554e-005 1.2527e-004 7.6172e-004 3.6010e-003 1.2077e-002 2.1564e-003 9.3709e-001 1.9124e-002 3.9667e-005 1.4052e-003 1.3018e-003
          19 8.4730e-011 1.1090e-010 4.1045e-011 1.1168e-011 3.6380e-010 1.1738e-010 5.6394e-010 7.2518e-009 1.0369e-008 1.2558e-008 2.3798e-009 1.0608e-007 3.9403e-006 4.1541e-005 2.5603e-004 1.1784e-003 4.1152e-003 9.6773e-003 2.3908e-002 8.8365e-001 4.8600e-002 1.0752e-002 2.1138e-003
          20 3.6670e-011 4.4352e-011 1.7351e-011 9.3324e-012 1.0523e-010 8.5468e-011 1.5239e-010 2.4810e-009 4.7589e-009 6.3581e-009 5.1578e-010 2.4642e-008 1.0371e-006 1.1617e-005 7.3307e-005 3.4071e-004 1.1677e-003 2.9726e-003 1.1381e-003 5.2640e-002 8.8328e-001 1.3743e-002 2.9906e-002
          21 2.6889e-012 3.1995e-012 1.2606e-012 7.4886e-013 7.0555e-012 6.6692e-012 1.0301e-011 1.7380e-010 3.5241e-010 4.8047e-010 3.1297e-011 1.6291e-009 6.9641e-008 7.8782e-007 4.9982e-006 2.3313e-005 7.9702e-005 2.0152e-004 1.3539e-004 2.5992e-003 1.2432e-002 1.1620e-001 3.9011e-001
