   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          10 1.5130e-010 1.9021e-010 7.2738e-009 4.2469e-009 3.4381e-008 4.4469e-009 1.4444e-006 1.1361e-006 2.1878e-004 3.2633e-004 9.9804e-001 1.0816e-003 2.9125e-004 3.1993e-005 4.8587e-007 9.2983e-007 4.2800e-007 2.1206e-007 5.0840e-009 6.1282e-009 9.5593e-009 7.9575e-009 3.2832e-009
          11 3.1242e-010 9.3859e-010 1.2784e-009 4.3479e-009 3.6510e-010 5.2453e-008 5.6887e-008 1.4004e-006 4.2962e-006 2.8352e-004 1.0113e-003 9.9573e-001 2.6041e-003 3.0995e-004 5.1597e-005 3.1279e-006 2.2911e-007 3.5336e-007 9.8942e-009 1.7335e-008 3.8354e-008 4.1505e-008 1.9798e-008
          12 5.5214e-011 2.0907e-009 4.8813e-009 9.8226e-009 3.7905e-009 1.1381e-007 1.5372e-008 2.9016e-007 7.5675e-007 9.4312e-006 3.6494e-004 2.4191e-003 9.9132e-001 5.4985e-003 3.0416e-004 7.6682e-005 9.1258e-006 1.6047e-007 1.5644e-009 9.3282e-014 1.7036e-009 4.3423e-009 2.7809e-009
          13 4.6311e-010 6.6227e-011 1.7123e-009 1.3608e-008 4.7799e-009 3.9903e-010 1.8029e-007 1.2660e-008 5.3129e-007 1.5019e-007 1.4491e-005 4.8318e-004 5.0649e-003 9.8309e-001 1.0964e-002 2.5505e-004 1.0343e-004 2.0653e-005 4.2981e-007 4.1432e-007 5.8238e-007 4.7156e-007 1.9469e-007
          14 1.1155e-010 1.7355e-009 3.2091e-010 1.2344e-009 2.3278e-008 6.4424e-009 7.9956e-009 2.2537e-007 1.1340e-007 7.0273e-007 4.7301e-008 1.8693e-005 6.8317e-004 9.9761e-003 9.6724e-001 2.1755e-002 1.3113e-004 1.2308e-004 2.9471e-006 3.7599e-006 6.5471e-006 6.0880e-006 2.6944e-006
          15 3.5255e-011 4.6377e-010 8.4933e-010 1.1477e-009 1.0889e-008 6.5107e-009 1.1694e-009 4.5338e-008 1.3022e-007 3.3076e-007 6.8349e-007 7.5023e-007 1.8954e-005 1.0711e-003 1.9430e-002 9.3442e-001 4.4757e-002 1.2290e-005 2.4572e-007 4.4510e-006 1.4222e-005 1.6774e-005 8.1536e-006
          16 1.1129e-010 1.4397e-010 2.1110e-011 5.8577e-010 1.1596e-009 1.1286e-008 2.3452e-009 2.2633e-009 5.5492e-008 2.6419e-008 4.5568e-007 3.2040e-007 2.8646e-006 1.1492e-005 1.9839e-003 3.8755e-002 8.5752e-001 9.4989e-002 1.6876e-003 1.1521e-003 1.1950e-003 7.7197e-004 2.8119e-004
          17 1.3423e-011 4.5250e-010 7.1576e-011 1.5105e-010 1.6917e-011 2.4075e-009 1.8264e-009 6.4463e-009 2.1525e-008 3.6542e-008 1.6409e-008 7.1483e-007 1.4283e-007 7.2765e-006 1.7739e-008 4.5944e-003 8.1448e-002 6.0909e-001 1.6298e-002 2.2692e-002 3.9129e-002 3.5286e-002 1.5285e-002
          18 2.5242e-011 3.8589e-011 6.0255e-012 4.0057e-010 5.7209e-010 1.2571e-009 1.3802e-010 2.5907e-010 2.4810e-008 4.7919e-008 8.2749e-009 6.1267e-008 5.3484e-007 7.3182e-010 1.9260e-005 7.6713e-005 1.4233e-002 1.7630e-001 1.4553e-003 5.4877e-004 9.7472e-003 1.8605e-002 1.0856e-002
          19 7.0617e-011 1.6981e-010 3.5873e-010 8.1744e-013 1.2515e-009 2.1390e-009 1.7916e-009 3.2419e-009 1.6983e-009 5.8820e-008 6.3708e-008 1.4462e-008 2.3200e-007 5.6994e-007 5.6074e-009 6.6184e-005 1.2869e-003 6.6270e-002 5.8331e-005 8.5810e-003 3.0432e-002 3.4666e-002 1.6143e-002
          20 3.3718e-011 4.5192e-010 5.6429e-010 5.4623e-010 1.1906e-009 7.8945e-010 6.7289e-009 4.6621e-010 4.7525e-009 1.1126e-008 6.7592e-008 1.1658e-008 8.3324e-008 1.7000e-007 1.7779e-007 2.7843e-007 4.5786e-004 2.2750e-002 2.6604e-003 2.3286e-002 4.8805e-002 3.9680e-002 1.5306e-002
          21 2.0885e-013 2.7569e-010 2.2950e-010 9.4089e-010 4.7258e-010 2.6840e-010 5.1494e-009 3.5890e-009 3.1291e-009 7.8604e-010 2.2169e-008 8.2863e-008 9.7747e-012 2.3471e-007 2.3137e-007 4.3928e-010 3.5235e-005 1.2315e-002 1.0379e-002 4.4952e-002 5.9434e-002 3.2122e-002 9.3377e-003
          22 1.7795e-011 2.9524e-011 1.7128e-012 5.8346e-010 3.1346e-011 2.8526e-009 4.6213e-010 9.0962e-009 2.7985e-010 2.3229e-009 3.7371e-009 5.3545e-008 2.6469e-008 4.9342e-008 3.6040e-007 3.4446e-008 6.4279e-006 6.2929e-003 3.1471e-002 7.7669e-002 6.0230e-002 1.7482e-002 2.7586e-003
          23 4.2163e-011 2.7066e-011 9.1380e-011 1.6527e-010 2.9825e-011 3.9957e-009 7.8535e-010 5.0861e-009 3.6269e-009 8.4263e-011 7.1563e-010 1.1743e-008 3.2132e-008 5.7206e-009 8.6137e-008 6.2132e-007 8.9658e-007 4.3845e-003 7.8453e-002 1.0389e-001 3.4955e-002 1.3531e-003 2.5372e-004
          24 4.0537e-011 1.3268e-010 1.9681e-010 1.4494e-011 7.4047e-011 2.4921e-009 2.7711e-009 6.2568e-010 3.1914e-009 2.9763e-010 9.8804e-011 2.7646e-009 2.6630e-008 1.9027e-008 6.2606e-009 1.8217e-007 2.8399e-007 3.2863e-003 1.6148e-001 8.6039e-002 2.2512e-003 7.5666e-003 6.9504e-003
          25 2.2451e-011 1.7238e-010 1.6730e-010 5.6881e-013 3.4266e-011 7.7883e-010 2.8151e-009 1.1565e-010 1.0067e-009 2.5019e-010 5.8675e-011 2.2830e-009 2.1647e-008 1.0604e-008 1.1288e-009 2.0097e-008 3.4338e-009 2.3169e-003 2.5367e-001 1.6540e-002 2.1792e-002 2.8823e-002 9.7291e-003
          26 6.9159e-012 1.3270e-010 7.9478e-011 3.1405e-012 6.5499e-013 7.5965e-011 1.6925e-009 7.0309e-010 1.0758e-010 1.0626e-011 4.8823e-010 2.0877e-009 1.4911e-008 8.8328e-009 2.6935e-011 1.7796e-008 1.5056e-007 1.3154e-003 2.6611e-001 3.2578e-002 6.7900e-002 9.8504e-003 1.5645e-004
          27 5.6793e-013 7.3276e-011 1.9448e-011 1.1505e-012 1.4520e-011 1.0505e-011 7.5282e-010 7.7926e-010 5.3256e-016 3.4813e-011 7.9938e-010 9.9160e-010 7.9847e-009 1.2077e-008 1.8223e-009 2.0221e-008 2.0747e-007 3.6559e-004 1.4805e-001 2.3806e-001 7.3706e-003 1.7156e-002 1.3192e-002
          28 3.0290e-013 2.9702e-011 6.4728e-013 4.7458e-016 4.3546e-011 6.9221e-011 2.7101e-010 5.0826e-010 4.9856e-012 6.5298e-011 6.9412e-010 1.5512e-010 3.2351e-009 1.3642e-008 6.2975e-009 8.3633e-009 7.8235e-008 2.9367e-005 2.7694e-002 2.8711e-001 1.3890e-001 4.9923e-002 4.6302e-003
          29 1.4426e-012 9.6608e-012 1.6465e-012 4.6444e-013 5.5695e-011 8.1456e-011 9.3475e-011 2.6991e-010 1.4316e-012 3.9329e-011 4.3757e-010 2.0980e-012 1.1176e-009 1.1483e-008 8.1693e-009 1.0680e-009 1.6442e-008 1.3153e-006 7.2797e-005 5.6879e-002 3.9747e-001 4.8657e-002 3.8345e-002
          30 1.5293e-012 2.4540e-012 3.5485e-012 7.3078e-013 4.1098e-011 5.2128e-011 3.0409e-011 1.1681e-010 5.8578e-017 1.2898e-011 2.0386e-010 5.0551e-011 3.2784e-010 6.6669e-009 5.8233e-009 1.3124e-012 2.6541e-009 3.7997e-008 3.4650e-005 1.0796e-004 7.7378e-002 5.5857e-001 2.2190e-004
          31 1.7566e-013 1.5171e-013 4.7146e-013 9.1903e-014 4.2557e-012 5.0345e-012 2.2945e-012 9.8625e-012 1.7223e-014 8.4890e-013 1.7492e-011 8.3881e-012 2.2747e-011 6.2874e-010 5.8970e-010 1.1971e-011 1.3346e-010 7.4821e-009 2.0118e-006 8.6848e-007 8.3906e-004 3.1321e-002 7.6126e-001
          32 1.6980e-013 1.3066e-013 4.6561e-013 9.0045e-014 4.0463e-012 4.7258e-012 2.0655e-012 9.0529e-012 2.2697e-014 7.3685e-013 1.6087e-011 8.5311e-012 2.0109e-011 5.8812e-010 5.5826e-010 1.4947e-011 1.1081e-010 7.0720e-009 1.7510e-006 5.8321e-007 5.4166e-004 1.9807e-002 6.8367e-002
