   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
          11 5.7490e-033 2.3145e-031 2.6187e-029 1.1388e-027 2.9975e-026 1.5859e-025 1.2231e-025 2.9915e-025 5.4664e-024 1.9237e-022 2.7107e-020 4.6311e-018 1.4045e-015 2.6196e-013 7.6526e-011 2.4218e-008 6.4484e-006 6.2377e-004 1.9613e-002 7.6397e-002
          12 1.2088e-020 4.1871e-019 4.3820e-017 1.9696e-015 5.3654e-014 3.7395e-013 8.7093e-014 3.7612e-015 1.1135e-016 5.8398e-019 5.0260e-019 2.5468e-017 7.0510e-015 1.2082e-012 3.1165e-010 8.3375e-008 1.7377e-005 1.3009e-003 3.3111e-002 9.2904e-002
          13 4.4066e-031 1.4891e-029 1.4623e-027 6.7049e-026 1.8527e-024 1.4639e-023 1.1359e-024 2.9989e-024 7.1024e-023 2.1844e-021 2.5825e-019 3.8625e-017 1.0016e-014 1.6388e-012 3.9552e-010 9.6749e-008 1.7737e-005 1.1700e-003 2.6670e-002 6.0598e-002
          14 5.7391e-031 2.2752e-029 1.7393e-027 8.4644e-026 2.4120e-024 2.5515e-023 2.0034e-024 6.4321e-023 8.4440e-022 2.1614e-020 2.1297e-018 2.7814e-016 6.1671e-014 8.8524e-012 1.7676e-009 3.3546e-007 4.3167e-005 2.0580e-003 3.4415e-002 4.8172e-002
          15 3.0506e-030 2.1043e-028 1.1870e-026 6.0791e-025 1.7740e-023 2.3221e-022 1.4917e-022 1.0475e-021 8.8974e-021 1.8637e-019 1.5198e-017 1.7289e-015 3.2800e-013 4.1331e-011 6.8445e-009 1.0137e-006 9.3776e-005 3.3851e-003 4.1751e-002 3.2614e-002
          16 1.6830e-029 4.0430e-027 1.7005e-025 8.9506e-024 2.6735e-022 4.0897e-021 6.7634e-021 1.8764e-020 8.8850e-020 1.4524e-018 9.6995e-017 9.5765e-015 1.5544e-012 1.7197e-010 2.3669e-008 2.7519e-006 1.8767e-004 5.2927e-003 4.8266e-002 2.0271e-002
          17 1.0680e-030 2.3182e-025 7.7754e-024 4.0609e-022 1.2434e-020 2.1306e-019 6.3650e-019 6.3155e-019 9.6298e-019 1.0343e-017 5.5431e-016 4.7315e-014 6.5730e-012 6.3888e-010 7.3314e-008 6.7449e-006 3.4848e-004 7.8351e-003 5.3026e-002 1.0087e-002
          18 1.0727e-015 4.4438e-013 1.3607e-011 6.9288e-010 2.1559e-008 3.9076e-007 1.5441e-006 6.2378e-007 4.6649e-008 1.8085e-009 5.6672e-012 3.0144e-012 1.8608e-011 1.8706e-009 1.9168e-007 1.5250e-005 6.6919e-004 1.3100e-002 7.3361e-002 7.2579e-003
          19 4.0600e-026 6.7626e-024 2.0096e-022 1.0019e-020 3.1452e-019 5.8599e-018 2.6518e-017 5.2577e-018 2.4388e-018 6.3513e-017 2.8930e-015 2.1248e-013 2.5251e-011 2.1567e-009 2.0693e-007 1.5186e-005 6.1002e-004 1.1052e-002 5.5559e-002 3.4922e-003
          20 1.2716e-025 4.7756e-024 1.4320e-022 6.5978e-021 2.1155e-019 4.1980e-018 2.5819e-017 3.4205e-020 3.9173e-017 4.0051e-016 1.3929e-014 8.7418e-013 8.8847e-011 6.6716e-009 5.3722e-007 3.1756e-005 1.0168e-003 1.4933e-002 5.5637e-002 4.0198e-004
          21 1.1954e-024 1.6857e-023 5.9143e-022 2.4730e-020 8.0351e-019 1.6752e-017 1.3025e-016 2.8619e-017 3.7261e-016 2.3665e-015 6.2292e-014 3.3122e-012 2.8758e-010 1.8989e-008 1.2879e-006 6.1928e-005 1.6143e-003 1.9271e-002 5.2774e-002 2.6805e-004
          22 1.6931e-023 1.0436e-022 5.1043e-021 1.9386e-019 6.3102e-018 1.3692e-016 1.2781e-015 9.4401e-016 4.0229e-015 1.4100e-014 2.6401e-013 1.1745e-011 8.6979e-010 5.0512e-008 2.8972e-006 1.1452e-004 2.4734e-003 2.4037e-002 4.7714e-002 2.2978e-003
          23 5.3491e-022 1.4142e-021 1.2278e-019 4.3215e-018 1.3910e-016 3.1182e-015 3.3656e-014 4.9484e-014 8.1638e-014 1.0149e-013 1.0752e-012 3.8917e-011 2.4524e-009 1.2527e-007 6.1025e-006 2.0045e-004 3.6361e-003 2.8782e-002 4.0581e-002 5.4632e-003
          24 3.0935e-010 3.7975e-010 6.5627e-008 2.2336e-006 7.0752e-005 1.6176e-003 1.9081e-002 4.0170e-002 2.9625e-002 3.6166e-003 1.7226e-004 2.0280e-007 2.5866e-007 1.6511e-007 1.2574e-005 3.6058e-004 5.7828e-003 3.9349e-002 4.2320e-002 9.7751e-003
          25 2.2955e-020 1.9946e-020 4.8578e-018 1.6433e-016 5.1684e-015 1.1889e-013 1.4431e-012 3.3859e-012 1.7756e-012 7.5452e-016 3.5532e-012 1.2206e-010 6.5292e-009 2.9318e-007 1.2182e-005 3.3593e-004 5.1667e-003 3.3291e-002 3.2351e-002 8.8447e-003
          26 4.9671e-021 2.7843e-022 1.2076e-018 4.1228e-017 1.2566e-015 2.9441e-014 3.9350e-013 1.3024e-012 9.4853e-014 1.0240e-012 1.4549e-011 3.6541e-010 1.6487e-008 6.5059e-007 2.3160e-005 5.4162e-004 7.1090e-003 3.7237e-002 2.3868e-002 1.1586e-002
          27 6.1396e-021 3.6255e-021 2.4868e-018 9.0806e-017 2.6754e-015 6.3301e-014 9.1641e-013 3.9596e-012 5.5377e-014 7.2669e-012 5.4720e-011 1.0461e-009 3.9531e-008 1.3693e-006 4.1940e-005 8.3939e-004 9.4360e-003 4.0067e-002 1.5815e-002 1.3108e-002
          28 4.5054e-021 9.1801e-020 1.0123e-017 4.2200e-016 1.2069e-014 2.8573e-013 4.4204e-012 2.3649e-011 4.9578e-012 5.4550e-011 2.1429e-010 2.9133e-009 9.1046e-008 2.7632e-006 7.3120e-005 1.2624e-003 1.2174e-002 4.1715e-002 9.0456e-003 1.3322e-002
          29 7.9024e-020 2.2043e-018 9.1806e-017 4.6972e-015 1.3183e-013 3.0941e-012 5.0542e-011 3.2229e-010 1.8537e-010 6.7917e-010 1.0393e-009 8.0504e-009 2.0168e-007 5.3498e-006 1.2278e-004 1.8413e-003 1.5237e-002 4.1877e-002 4.0282e-003 1.2244e-002
          30 5.5940e-010 2.0834e-009 4.6445e-008 3.1061e-006 8.6954e-005 2.0085e-003 3.4183e-002 2.5059e-001 2.5664e-001 3.7896e-001 7.1553e-002 3.9494e-003 1.6209e-007 4.3751e-006 1.0427e-007 7.5133e-006 4.9383e-005 1.1360e-004 3.3975e-006 2.9209e-005
          31 7.5261e-016 2.5804e-015 5.5683e-014 3.7966e-012 1.0633e-010 2.4530e-009 4.1841e-008 3.0920e-007 3.2607e-007 4.5407e-007 6.4717e-008 5.2038e-009 4.3043e-007 9.9717e-006 1.9882e-004 2.6041e-003 1.8479e-002 4.0374e-002 1.0158e-003 1.0131e-002
          32 3.0815e-017 3.1100e-017 4.2661e-016 4.2715e-014 1.2185e-012 2.7458e-011 4.8378e-010 4.0540e-009 6.5245e-009 2.9083e-009 2.3387e-009 4.9386e-008 8.9833e-007 1.7974e-005 3.1309e-004 3.5945e-003 2.1840e-002 3.7486e-002 2.2844e-006 7.5121e-003
          33 9.0023e-017 2.7085e-017 2.9880e-016 4.9501e-014 1.4711e-012 3.2272e-011 5.8100e-010 5.4252e-009 1.2008e-008 8.5070e-010 1.5953e-008 1.3494e-007 1.8315e-006 3.1464e-005 4.7906e-004 4.8347e-003 2.5104e-002 3.3318e-002 7.1271e-004 4.8472e-003
          34 4.7909e-016 2.5398e-017 3.9446e-016 1.2589e-013 3.9862e-012 8.5143e-011 1.5501e-009 1.5894e-008 4.5300e-008 1.9875e-010 8.7511e-008 3.8357e-007 3.6810e-006 5.3513e-005 7.1262e-004 6.3298e-003 2.8013e-002 2.8129e-002 2.6907e-003 2.5384e-003
          35 4.6532e-015 2.1168e-018 8.8574e-016 6.5606e-013 2.2590e-011 4.7162e-010 8.5975e-009 9.5578e-008 3.3538e-007 4.0970e-008 6.6799e-007 1.3216e-006 7.4910e-006 8.9082e-005 1.0369e-003 8.1062e-003 3.0471e-002 2.2462e-002 5.3847e-003 9.0558e-004
          36 3.7665e-013 2.0760e-014 1.5585e-014 3.0946e-011 1.1780e-009 2.4213e-008 4.3819e-007 5.2191e-006 2.1830e-005 7.7317e-006 3.6035e-005 1.8522e-005 1.9884e-005 1.4526e-004 1.4763e-003 1.0153e-002 3.2264e-002 1.6731e-002 8.2198e-003 9.5547e-005
          37 4.9504e-009 4.0176e-010 1.4247e-010 3.5842e-007 1.4024e-005 2.8756e-004 5.1880e-003 6.2773e-002 2.7342e-001 1.1645e-001 4.1718e-001 1.1734e-001 7.1946e-003 2.1517e-006 2.9749e-007 1.0230e-005 7.1128e-007 3.4342e-006 2.7266e-009 8.6805e-007
          38 1.5912e-013 2.8702e-014 2.1045e-015 8.1353e-012 3.4608e-010 7.0740e-009 1.2620e-007 1.5925e-006 7.7495e-006 5.1002e-006 8.6916e-006 4.8099e-008 2.2542e-005 2.3391e-004 2.0560e-003 1.2385e-002 3.3142e-002 1.1349e-002 1.0652e-002 9.2341e-005
          39 1.1776e-013 4.2375e-014 1.8066e-015 3.9747e-012 1.8959e-010 3.8993e-009 6.8233e-008 9.0252e-007 5.0134e-006 5.0534e-006 2.9636e-006 4.1007e-006 4.9680e-005 3.7205e-004 2.8114e-003 1.4800e-002 3.3074e-002 6.7503e-003 1.2312e-002 7.4624e-004
          40 2.2771e-013 1.3369e-013 9.5783e-015 5.3889e-012 2.8638e-010 6.0018e-009 1.0275e-007 1.4097e-006 8.8004e-006 1.2212e-005 1.6965e-006 2.0002e-005 1.0928e-004 5.9285e-004 3.7870e-003 1.7335e-002 3.2051e-002 3.2408e-003 1.2993e-002 1.8270e-003
          41 7.9409e-013 6.8495e-013 9.5221e-014 1.4089e-011 8.1940e-010 1.7718e-008 2.9668e-007 4.1803e-006 2.8936e-005 5.1730e-005 2.1636e-007 1.0240e-004 2.7758e-004 9.6455e-004 5.0236e-003 1.9859e-002 2.9994e-002 9.8203e-004 1.2606e-002 3.0614e-003
          42 7.6112e-012 9.0827e-012 2.2482e-012 1.0949e-010 6.7586e-009 1.5253e-007 2.5030e-006 3.5881e-005 2.7215e-004 5.9946e-004 2.1044e-005 1.1344e-003 1.2617e-003 1.7936e-003 6.5949e-003 2.2295e-002 2.6930e-002 3.1797e-005 1.1214e-002 4.1849e-003
          43 2.6826e-009 3.9233e-009 1.3690e-009 3.5204e-008 2.2096e-006 5.1666e-005 8.3783e-004 1.2094e-002 9.7096e-002 2.4246e-001 2.7677e-002 4.0515e-001 1.7263e-001 1.4235e-002 3.4209e-004 8.5261e-004 2.1763e-004 4.2070e-004 2.0338e-005 1.3255e-004
          44 6.6603e-011 1.0661e-010 4.3043e-011 8.5157e-010 5.3435e-008 1.2718e-006 2.0527e-005 2.9686e-004 2.4428e-003 6.4365e-003 1.0407e-003 9.9300e-003 2.1248e-003 7.2948e-004 8.0240e-003 2.3089e-002 2.2823e-002 2.0355e-004 9.2420e-003 4.7574e-003
          45 7.8519e-012 1.6529e-011 1.0093e-011 9.9609e-011 6.0256e-009 1.5226e-007 2.4300e-006 3.5188e-005 3.1065e-004 9.5397e-004 3.2597e-004 1.0490e-003 3.3100e-005 2.6812e-003 1.0816e-002 2.5756e-002 1.9042e-002 1.5086e-003 6.9223e-003 5.2633e-003
          46 5.6660e-012 1.5716e-011 1.3884e-011 8.0689e-011 4.4457e-009 1.1980e-007 1.9020e-006 2.7408e-005 2.5723e-004 9.0448e-004 5.0267e-004 6.0635e-004 5.7572e-004 4.9832e-003 1.4031e-002 2.6931e-002 1.4404e-002 3.5505e-003 4.4134e-003 5.0939e-003
          47 7.2840e-012 2.7148e-011 3.3742e-011 1.3379e-010 6.3673e-009 1.8312e-007 2.9101e-006 4.1534e-005 4.1067e-004 1.6287e-003 1.2870e-003 5.3087e-004 2.5102e-003 9.8031e-003 1.8463e-002 2.7000e-002 9.5121e-003 6.0672e-003 2.1278e-003 4.3735e-003
          48 1.5587e-011 8.1573e-011 1.4036e-010 4.3117e-010 1.7035e-008 5.2082e-007 8.3346e-006 1.1745e-004 1.2125e-003 5.3481e-003 5.5328e-003 5.4545e-004 1.2381e-002 2.4648e-002 2.5556e-002 2.4486e-002 4.3372e-003 8.7054e-003 3.9125e-004 3.0067e-003
          49 6.5944e-011 5.0779e-010 1.1717e-009 3.1193e-009 1.0198e-007 3.2747e-006 5.2969e-005 7.3673e-004 7.8545e-003 3.7752e-002 4.7579e-002 3.3341e-004 1.0315e-001 1.0174e-001 3.3475e-002 9.1810e-003 1.7776e-005 8.0455e-003 7.0966e-004 4.2334e-004
          50 7.7533e-011 8.1347e-010 2.2616e-009 5.7018e-009 1.6510e-007 5.4420e-006 8.8768e-005 1.2243e-003 1.3275e-002 6.6995e-002 9.3868e-002 1.2429e-004 1.9022e-001 1.0724e-001 2.3949e-003 8.1632e-003 7.8852e-003 9.1275e-005 3.0193e-003 1.8377e-003
          51 7.9695e-012 1.6234e-010 6.0469e-010 1.4625e-009 3.5376e-008 1.2037e-006 1.9921e-005 2.7137e-004 3.0056e-003 1.6216e-002 2.6126e-002 9.5416e-004 4.5460e-002 7.1160e-003 1.0852e-002 2.6512e-002 4.2019e-003 7.2172e-003 2.9739e-004 2.3918e-003
          52 3.2614e-013 5.1251e-011 2.8984e-010 7.0244e-010 1.3689e-008 4.7820e-007 8.0798e-006 1.0842e-004 1.2264e-003 7.1369e-003 1.3394e-002 1.6930e-003 1.7819e-002 8.3387e-005 2.3374e-002 2.5383e-002 7.5861e-004 9.8066e-003 1.5124e-004 1.1185e-003
          53 5.3716e-013 2.4395e-011 2.3825e-010 6.0918e-010 9.7014e-009 3.4209e-007 5.9172e-006 7.8283e-005 8.9968e-004 5.6153e-003 1.2094e-002 3.0263e-003 1.1143e-002 4.1358e-003 3.3868e-002 2.0761e-002 7.2479e-005 9.6802e-003 1.2859e-003 2.4188e-004
          54 4.4263e-012 1.1910e-011 2.5935e-010 7.3144e-010 9.8147e-009 3.4260e-007 6.0719e-006 7.9342e-005 9.2187e-004 6.1251e-003 1.4903e-002 5.8437e-003 8.5283e-003 1.4038e-002 4.4853e-002 1.3610e-002 2.2294e-003 7.4439e-003 3.1184e-003 2.2740e-005
          55 1.5552e-011 3.1863e-012 3.2262e-010 1.0428e-009 1.2257e-008 4.1568e-007 7.5428e-006 9.7579e-005 1.1413e-003 8.0090e-003 2.1693e-002 1.1746e-002 6.6978e-003 3.3196e-002 5.3965e-002 4.7063e-003 7.7027e-003 3.3541e-003 4.7748e-003 7.2078e-004
          56 3.8537e-011 3.3841e-013 3.7988e-010 1.4559e-009 1.5620e-008 5.0667e-007 9.3937e-006 1.2062e-004 1.4150e-003 1.0407e-002 3.0951e-002 2.1393e-002 4.1384e-003 6.0546e-002 5.0709e-002 4.9289e-005 1.4040e-002 7.3728e-005 4.3990e-003 2.0474e-003
          57 6.3292e-011 1.1356e-011 3.3214e-010 1.5681e-009 1.5940e-008 4.8842e-007 9.2300e-006 1.1789e-004 1.3836e-003 1.0600e-002 3.4256e-002 2.8794e-002 1.1872e-003 7.4779e-002 2.7840e-002 8.5140e-003 1.3560e-002 2.4661e-003 1.5595e-003 2.3635e-003
          58 7.0764e-011 3.1139e-011 1.9889e-010 1.2322e-009 1.2274e-008 3.5072e-007 6.7423e-006 8.5825e-005 1.0054e-003 7.9956e-003 2.7946e-002 2.7858e-002 1.9399e-006 6.2024e-002 5.9741e-003 2.2181e-002 6.3164e-003 7.9450e-003 2.1133e-008 1.1757e-003
          59 6.6643e-011 4.8868e-011 9.3309e-011 8.4422e-010 8.5471e-009 2.2483e-007 4.3869e-006 5.5755e-005 6.5064e-004 5.3571e-003 2.0199e-002 2.3515e-002 5.9599e-004 4.1892e-002 6.7296e-006 2.8546e-002 1.0032e-003 1.0370e-002 1.1233e-003 1.6923e-004
          60 6.2559e-011 6.4839e-011 3.7071e-011 5.8987e-010 6.3153e-009 1.5160e-007 2.9922e-006 3.8044e-005 4.4144e-004 3.7508e-003 1.5202e-002 2.0373e-002 1.8738e-003 2.7046e-002 3.8434e-003 2.8005e-002 1.5210e-004 9.4364e-003 3.2025e-003 5.4632e-005
          61 6.1650e-011 8.2621e-011 1.0470e-011 4.3896e-010 5.1758e-009 1.1301e-007 2.2473e-006 2.8634e-005 3.2987e-004 2.8818e-003 1.2494e-002 1.9009e-002 3.4629e-003 1.7432e-002 1.1373e-002 2.3819e-002 2.5444e-003 6.7823e-003 4.9882e-003 6.1896e-004
          62 6.3557e-011 1.0443e-010 5.4569e-013 3.4357e-010 4.6466e-009 9.2447e-008 1.8445e-006 2.3585e-005 2.6947e-004 2.4113e-003 1.1125e-002 1.8973e-002 5.3993e-003 1.0987e-002 2.0141e-002 1.7785e-002 6.9226e-003 3.6558e-003 5.9149e-003 1.5210e-003
          63 6.7176e-011 1.3086e-010 2.7352e-012 2.7444e-010 4.4398e-009 8.0974e-008 1.6144e-006 2.0739e-005 2.3482e-004 2.1446e-003 1.0476e-002 1.9809e-002 7.7793e-003 6.4058e-003 2.8927e-002 1.1036e-002 1.2173e-002 1.0740e-003 5.7198e-003 2.4168e-003
          64 7.0872e-011 1.6019e-010 1.6448e-011 2.1531e-010 4.3647e-009 7.3628e-008 1.4617e-006 1.8878e-005 2.1170e-004 1.9671e-003 1.0125e-002 2.1030e-002 1.0588e-002 3.1058e-003 3.6387e-002 4.8312e-003 1.6940e-002 3.8418e-007 4.4152e-003 2.9546e-003
          65 7.2284e-011 1.8700e-010 4.1336e-011 1.5825e-010 4.2526e-009 6.7091e-008 1.3223e-006 1.7178e-005 1.9071e-004 1.7976e-003 9.7093e-003 2.1978e-002 1.3531e-002 9.6400e-004 4.0645e-002 7.7593e-004 1.9549e-002 1.1181e-003 2.4331e-003 2.8507e-003
          66 6.9135e-011 2.0309e-010 7.3846e-011 1.0330e-010 3.9687e-009 5.9305e-008 1.1578e-006 1.5131e-005 1.6627e-004 1.5858e-003 8.9538e-003 2.1943e-002 1.5998e-002 4.3410e-005 4.0021e-002 2.6897e-004 1.8692e-002 4.2381e-003 6.6316e-004 2.0902e-003
          67 6.1088e-011 2.0305e-010 1.0674e-010 5.6730e-011 3.4876e-009 5.0060e-008 9.6669e-007 1.2710e-005 1.3820e-004 1.3305e-003 7.8266e-003 2.0647e-002 1.7424e-002 2.5260e-004 3.4636e-002 3.3407e-003 1.4634e-002 8.0320e-003 5.4120e-007 1.0524e-003
          68 5.0337e-011 1.8936e-010 1.3377e-010 2.4397e-011 2.9107e-009 4.0746e-008 7.7787e-007 1.0286e-005 1.1067e-004 1.0732e-003 6.5559e-003 1.8522e-002 1.7787e-002 1.2149e-003 2.6741e-002 8.4325e-003 9.2606e-003 1.0914e-002 6.7517e-004 2.6063e-004
          69 3.9583e-011 1.6925e-010 1.5378e-010 6.6754e-012 2.3622e-009 3.2776e-008 6.1884e-007 8.2280e-006 8.7587e-005 8.5381e-004 5.4006e-003 1.6266e-002 1.7547e-002 2.5114e-003 1.8851e-002 1.3747e-002 4.5167e-003 1.2146e-002 2.2462e-003 4.0696e-007
          70 3.0079e-011 1.4755e-010 1.6790e-010 2.6627e-013 1.8921e-009 2.6477e-008 4.9502e-007 6.6151e-006 6.9674e-005 6.8143e-004 4.4514e-003 1.4237e-002 1.7083e-002 3.8853e-003 1.2208e-002 1.8165e-002 1.3690e-003 1.1762e-002 4.1016e-003 2.6836e-004
          71 2.2035e-011 1.2591e-010 1.7656e-010 1.6147e-012 1.4988e-009 2.1551e-008 3.9987e-007 5.3684e-006 5.5951e-005 5.4801e-004 3.6878e-003 1.2477e-002 1.6516e-002 5.1939e-003 7.1330e-003 2.1072e-002 5.5802e-005 1.0105e-002 5.7079e-003 9.0733e-004
          72 1.5573e-011 1.0605e-010 1.8167e-010 7.8547e-012 1.1835e-009 1.7836e-008 3.2945e-007 4.4419e-006 4.5822e-005 4.4866e-004 3.1023e-003 1.1062e-002 1.6033e-002 6.4181e-003 3.6330e-003 2.2473e-002 4.0379e-004 7.7731e-003 6.7682e-003 1.7134e-003
          73 1.0507e-011 8.8450e-011 1.8485e-010 1.7097e-011 9.3405e-010 1.5075e-008 2.7827e-007 3.7668e-006 3.8474e-005 3.7597e-004 2.6650e-003 9.9814e-003 1.5740e-002 7.6106e-003 1.4522e-003 2.2633e-002 2.0578e-003 5.2811e-003 7.1976e-003 2.5182e-003
          74 6.5186e-012 7.2033e-011 1.8468e-010 2.7902e-011 7.2696e-010 1.2867e-008 2.3843e-007 3.2397e-006 3.2778e-005 3.1918e-004 2.3140e-003 9.0744e-003 1.5482e-002 8.7270e-003 3.1180e-004 2.1560e-002 4.6084e-003 2.9762e-003 6.9336e-003 3.1592e-003
          75 3.5363e-012 5.7003e-011 1.8156e-010 3.9206e-011 5.5610e-010 1.1084e-008 2.0723e-007 2.8264e-006 2.8343e-005 2.7461e-004 2.0318e-003 8.3168e-003 1.5269e-002 9.7858e-003 1.0385e-006 1.9562e-002 7.6284e-003 1.2100e-003 6.0944e-003 3.5383e-003
          76 1.4748e-012 4.3156e-011 1.7475e-010 4.9979e-011 4.1289e-010 9.5617e-009 1.8134e-007 2.4832e-006 2.4698e-005 2.3776e-004 1.7917e-003 7.6344e-003 1.5012e-002 1.0747e-002 3.2422e-004 1.6843e-002 1.0683e-002 1.9728e-004 4.8349e-003 3.5952e-003
          77 3.0978e-013 3.0517e-011 1.6287e-010 5.8785e-011 2.9219e-010 8.1606e-009 1.5789e-007 2.1716e-006 2.1438e-005 2.0481e-004 1.5688e-003 6.9399e-003 1.4549e-002 1.1482e-002 1.0923e-003 1.3605e-002 1.3253e-002 4.5085e-005 3.3636e-003 3.3076e-003
          78 5.9510e-015 1.9694e-011 1.4662e-010 6.4679e-011 1.9466e-010 6.8671e-009 1.3632e-007 1.8842e-006 1.8480e-005 1.7502e-004 1.3601e-003 6.2302e-003 1.3862e-002 1.1940e-002 2.1044e-003 1.0249e-002 1.4966e-002 6.9371e-004 1.9652e-003 2.7527e-003
          79 4.3427e-013 1.1058e-011 1.2550e-010 6.6123e-011 1.1884e-010 5.6081e-009 1.1483e-007 1.5961e-006 1.5569e-005 1.4605e-004 1.1493e-003 5.4362e-003 1.2775e-002 1.1908e-002 3.1115e-003 7.0554e-003 1.5398e-002 1.8773e-003 8.6730e-004 2.0319e-003
