   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
          16 2.9090e-026 4.5130e-029 1.6877e-024 4.1342e-025 3.5424e-025 2.1598e-023 1.4112e-022 1.3607e-022 3.2916e-024 1.9850e-023 2.7418e-024 1.6546e-024 2.8514e-021 2.0276e-016 3.7479e-009
          17 1.1273e-036 1.1986e-038 2.1089e-034 3.8451e-035 1.9264e-034 3.2821e-033 1.1262e-032 2.1302e-035 1.8532e-031 9.7574e-030 1.8027e-027 9.8683e-025 1.0451e-020 6.8762e-016 7.9589e-009
          18 4.8859e-036 2.9356e-037 2.0204e-033 1.8473e-034 6.5247e-033 3.8003e-032 2.4825e-032 3.5865e-031 8.2748e-030 2.6997e-028 3.9813e-026 1.8075e-023 1.4512e-019 6.8689e-015 3.5979e-008
          19 3.8119e-033 2.3133e-035 6.4280e-032 1.1480e-033 5.3313e-031 1.3922e-030 1.1590e-031 4.3985e-029 3.8093e-028 6.6160e-027 7.4226e-025 2.7796e-022 1.6847e-018 5.7143e-014 1.3425e-007
          20 4.2472e-030 1.1351e-032 9.5061e-030 3.7984e-031 2.3979e-028 2.7192e-028 8.1125e-028 1.7346e-026 4.8814e-026 1.6223e-025 1.1779e-023 3.6793e-021 1.6741e-017 4.0528e-013 4.2381e-007
          21 4.7360e-019 1.0472e-021 4.7415e-019 9.7147e-020 2.1043e-017 1.6913e-017 1.0066e-016 1.3448e-015 2.0066e-015 8.3919e-017 2.1963e-016 4.0861e-017 1.4363e-017 9.7150e-013 7.4983e-007
          22 8.1877e-029 1.3797e-031 8.6173e-030 3.5558e-029 2.4823e-027 9.1699e-028 1.8091e-026 1.1497e-025 9.5174e-027 2.4904e-024 1.7968e-022 4.2707e-020 1.4529e-016 2.4987e-012 1.1559e-006
          23 8.5911e-028 1.0646e-030 1.5768e-028 6.7682e-028 1.5548e-026 4.5237e-028 1.6981e-025 3.2405e-025 1.1036e-024 5.3742e-023 2.3452e-021 4.4268e-019 1.1165e-015 1.3570e-011 2.7692e-006
          24 3.1982e-026 3.0801e-029 3.4380e-026 3.7235e-026 3.5234e-025 3.8230e-026 5.2843e-024 1.4648e-024 9.6763e-023 1.3085e-021 2.8998e-020 4.1484e-018 7.7024e-015 6.5783e-011 5.9314e-006
          25 9.1092e-024 6.5982e-027 2.4100e-023 1.4804e-023 5.6608e-023 6.4515e-023 1.2579e-021 5.4020e-023 3.1664e-020 1.1636e-019 3.9391e-019 3.5005e-017 4.8236e-014 2.8757e-010 1.1545e-005
          26 7.0976e-013 4.5928e-016 2.3494e-012 1.2761e-012 3.5505e-012 7.0492e-012 9.3257e-011 1.6575e-011 2.4183e-009 5.0030e-009 2.9605e-010 4.7185e-010 1.1129e-010 5.3604e-010 1.6585e-005
          27 3.3191e-023 1.5126e-026 1.7575e-022 7.5553e-023 8.6701e-023 6.3033e-022 3.9541e-021 3.2474e-021 1.0134e-019 1.3854e-020 3.2008e-018 2.9321e-016 2.7651e-013 1.1437e-009 2.0775e-005
          28 1.2113e-022 1.7238e-026 1.2593e-021 4.0827e-022 2.6841e-023 5.3740e-021 1.3040e-020 3.7458e-020 2.8572e-019 4.9255e-019 4.0493e-017 2.2117e-015 1.4678e-012 4.1761e-009 3.5202e-005
          29 1.4083e-021 8.1899e-026 3.2900e-020 8.1674e-021 3.0831e-021 1.6159e-019 1.4472e-019 1.2072e-018 2.4479e-018 3.1337e-017 6.1700e-016 1.6294e-014 7.2631e-012 1.4095e-008 5.7151e-005
          30 1.1801e-019 5.3953e-022 1.0136e-017 1.8678e-018 5.4445e-018 5.6901e-017 1.2683e-017 4.3561e-016 1.5871e-016 1.0890e-014 5.2239e-014 1.4328e-013 3.3388e-011 4.4360e-008 9.0493e-005
          31 1.4014e-009 1.5223e-011 1.9839e-007 3.3754e-008 1.3827e-007 1.1495e-006 1.5776e-007 8.8591e-006 1.8392e-006 2.0964e-004 6.4129e-004 4.1163e-005 5.4957e-005 1.5403e-005 1.4893e-004
          32 1.3333e-024 2.5707e-021 1.2872e-017 1.6001e-018 1.8310e-017 8.3104e-017 1.4208e-019 6.6195e-016 1.2860e-018 1.2112e-014 1.8959e-015 7.0535e-013 1.5266e-010 1.3092e-007 1.4164e-004
          33 8.0160e-019 2.3181e-020 4.3386e-017 2.8297e-018 1.3433e-016 3.2883e-016 5.5564e-017 2.8269e-015 4.1412e-016 3.3154e-014 4.8641e-014 5.7798e-012 6.5457e-010 3.6593e-007 2.2156e-004
          34 5.9436e-017 7.0056e-019 5.2642e-016 6.5983e-018 3.5105e-015 4.9152e-015 4.5079e-015 4.7766e-014 2.8423e-014 3.4341e-013 2.3992e-012 6.2519e-011 2.7878e-009 9.7531e-007 3.4816e-004
          35 1.6961e-013 1.2509e-015 3.3561e-013 7.9690e-015 5.6475e-012 4.3646e-012 1.3042e-011 5.1005e-011 7.4813e-011 2.2742e-010 3.4563e-009 1.8877e-008 1.8370e-008 2.4086e-006 5.5242e-004
          36 5.7824e-006 4.1290e-008 1.0003e-005 3.5704e-007 1.8507e-004 1.3533e-004 4.4452e-004 1.6128e-003 2.5368e-003 6.9127e-003 1.1067e-001 5.0658e-001 2.6995e-002 3.9099e-002 1.5689e-002
          37 2.8998e-014 1.5112e-016 8.3988e-015 7.6956e-015 6.3699e-013 2.3328e-013 2.2032e-012 3.6665e-012 1.2164e-011 1.0221e-011 2.7894e-010 1.4944e-011 4.6088e-008 6.3940e-006 8.7993e-004
          38 1.8030e-013 6.8176e-016 5.5742e-016 9.1456e-014 2.7825e-012 3.0858e-013 1.3306e-011 8.9371e-012 7.3244e-011 1.3350e-011 8.4025e-010 1.6416e-009 2.3762e-007 1.6063e-005 1.4190e-003
          39 4.8684e-012 1.3047e-014 1.3170e-012 3.5948e-012 5.3756e-011 7.5653e-014 3.4400e-010 6.7880e-011 1.9194e-009 1.0248e-011 1.2135e-008 7.0814e-008 2.0075e-006 4.1994e-005 2.3115e-003
          40 6.8201e-006 1.3294e-008 4.8301e-006 6.2386e-006 5.7301e-005 3.1564e-006 4.6131e-004 1.4552e-005 2.6078e-003 7.6275e-005 1.1370e-002 8.6614e-002 5.6655e-001 1.7074e-002 3.1813e-002
          41 5.5562e-010 9.8630e-013 4.7214e-010 5.3368e-010 4.3317e-009 4.2908e-010 3.7108e-008 4.4869e-010 2.1041e-007 1.1439e-008 8.4460e-007 6.5989e-006 2.5383e-005 8.6658e-005 4.0915e-003
          42 1.8740e-010 1.9326e-013 3.1626e-010 2.2196e-010 9.8361e-010 6.0434e-010 1.1690e-008 5.3713e-010 6.6949e-008 1.9236e-008 1.9243e-007 1.4988e-006 2.4681e-007 3.1820e-004 6.8660e-003
          43 1.1711e-009 5.3524e-013 3.3065e-009 1.6705e-009 3.7359e-009 8.5043e-009 6.7478e-008 2.0650e-008 3.8598e-007 2.8804e-007 8.3427e-007 6.4570e-006 2.3687e-005 1.4100e-003 1.2695e-002
          44 1.1328e-007 1.0663e-011 4.9418e-007 1.9343e-007 1.7707e-007 1.4938e-006 5.9644e-006 5.1544e-006 3.3639e-005 5.1759e-005 5.2221e-005 5.0417e-004 3.1097e-003 4.1795e-002 3.0230e-002
          45 2.4310e-006 1.1125e-010 1.1682e-005 4.3343e-006 3.0241e-006 3.6321e-005 1.2508e-004 1.3205e-004 7.0175e-004 1.2601e-003 9.8750e-004 1.0582e-002 6.6219e-002 5.9593e-001 6.5465e-003
          46 4.8696e-008 7.3883e-013 3.2285e-007 1.0120e-007 1.8757e-008 1.0859e-006 2.3036e-006 4.5080e-006 1.2626e-005 3.7476e-005 1.1353e-005 2.1165e-004 1.1803e-003 1.3504e-003 4.6157e-002
          47 7.3347e-008 2.6979e-011 7.2713e-007 1.8872e-007 9.0469e-010 2.6327e-006 3.0731e-006 1.2153e-005 1.6166e-005 8.8776e-005 4.6402e-006 3.5998e-004 1.4809e-003 9.5141e-004 1.3280e-001
          48 2.1422e-007 2.6511e-010 3.0660e-006 6.8462e-007 1.7728e-007 1.1683e-005 7.8944e-006 5.7402e-005 3.9585e-005 3.8208e-004 5.2297e-010 1.2550e-003 4.0658e-003 1.4658e-002 3.1618e-001
          49 1.8726e-007 5.2087e-010 3.8156e-006 7.5122e-007 6.2026e-007 1.5119e-005 5.9754e-006 7.7437e-005 2.8328e-005 4.7887e-004 1.4323e-005 1.3365e-003 3.8437e-003 2.2342e-002 1.6810e-001
          50 6.9476e-008 5.0749e-010 2.4519e-006 4.1020e-007 8.9061e-007 1.0186e-005 1.6676e-006 5.4490e-005 7.0303e-006 3.0782e-004 4.4118e-005 6.9368e-004 1.9931e-003 1.2795e-002 1.8194e-002
          51 2.4651e-008 6.0144e-010 2.0679e-006 2.8600e-007 1.3929e-006 9.0452e-006 2.7724e-007 5.0407e-005 7.7311e-007 2.5810e-004 9.0741e-005 4.4367e-004 1.5428e-003 7.6776e-003 1.4524e-004
          52 3.8727e-009 7.1981e-010 1.8765e-006 2.0853e-007 2.0751e-006 8.6749e-006 2.3308e-008 5.0233e-005 4.4177e-007 2.3240e-004 1.5171e-004 2.8298e-004 1.4270e-003 4.5581e-003 7.3338e-003
          53 1.1511e-009 7.6024e-010 1.5504e-006 1.3112e-007 2.6613e-006 7.6328e-006 6.3273e-007 4.5968e-005 4.2982e-006 1.9088e-004 2.0455e-004 1.4439e-004 1.2747e-003 2.5441e-003 1.1482e-002
          54 1.5574e-008 7.2715e-010 1.1677e-006 6.7509e-008 3.0603e-006 6.2022e-006 1.8574e-006 3.9017e-005 1.0695e-005 1.4377e-004 2.3936e-004 5.1524e-005 1.0708e-003 1.5121e-003 9.4417e-003
          55 4.3061e-008 6.5831e-010 8.1955e-007 2.5560e-008 3.3137e-006 4.7930e-006 3.4246e-006 3.1741e-005 1.8181e-005 1.0208e-004 2.5909e-004 7.6973e-006 8.5485e-004 1.0824e-003 5.7398e-003
          56 7.9013e-008 5.7095e-010 5.2700e-007 4.1469e-009 3.4221e-006 3.5073e-006 5.0993e-006 2.4753e-005 2.5655e-005 6.7747e-005 2.6493e-004 1.1965e-006 6.4014e-004 9.3173e-004 2.9793e-003
          57 1.1848e-007 4.7568e-010 2.9677e-007 6.5701e-010 3.3746e-006 2.3834e-006 6.6612e-006 1.8285e-005 3.2182e-005 4.0828e-005 2.5740e-004 1.9438e-005 4.4018e-004 8.8440e-004 1.4877e-003
          58 1.5697e-007 3.8357e-010 1.3395e-007 1.1855e-008 3.1889e-006 1.4655e-006 7.9503e-006 1.2637e-005 3.7176e-005 2.1311e-005 2.3906e-004 5.1485e-005 2.7154e-004 8.4955e-004 8.2356e-004
          59 1.9091e-007 3.0230e-010 3.7489e-008 3.3963e-008 2.8962e-006 7.7652e-007 8.8714e-006 8.0112e-006 4.0360e-005 8.6633e-006 2.1312e-004 8.8721e-005 1.4434e-004 7.8325e-004 5.6800e-004
          60 2.1710e-007 2.3484e-010 9.4690e-010 6.2892e-008 2.5241e-006 3.1547e-007 9.3582e-006 4.4760e-006 4.1567e-005 1.9378e-006 1.8216e-004 1.2453e-004 6.0220e-005 6.7367e-004 4.8998e-004
          61 2.3314e-007 1.8155e-010 1.4281e-008 9.4387e-008 2.1035e-006 6.6532e-008 9.3858e-006 2.0265e-006 4.0797e-005 2.8187e-010 1.4876e-004 1.5395e-004 1.4890e-005 5.3254e-004 4.7997e-004
          62 2.3825e-007 1.4163e-010 6.4730e-008 1.2458e-007 1.6714e-006 5.5973e-010 8.9974e-006 5.9193e-007 3.8323e-005 1.5960e-006 1.1575e-004 1.7407e-004 1.7438e-007 3.8340e-004 4.8211e-004
          63 2.3311e-007 1.1320e-010 1.3853e-007 1.5046e-007 1.2613e-006 7.7442e-008 8.2813e-006 2.7486e-008 3.4584e-005 5.4591e-006 8.5487e-005 1.8393e-004 6.3157e-006 2.4827e-004 4.6722e-004
          64 2.1921e-007 9.3905e-011 2.2282e-007 1.7001e-007 8.9690e-007 2.5303e-007 7.3390e-006 1.4344e-007 3.0048e-005 1.0460e-005 5.9496e-005 1.8407e-004 2.4367e-005 1.4087e-004 4.2516e-004
          65 1.9810e-007 8.1312e-011 3.0616e-007 1.8174e-007 5.9122e-007 4.8426e-007 6.2568e-006 7.3747e-007 2.5098e-005 1.5664e-005 3.8419e-005 1.7567e-004 4.7389e-005 6.5860e-005 3.5871e-004
          66 1.7169e-007 7.3376e-011 3.7909e-007 1.8494e-007 3.5096e-007 7.3173e-007 5.1178e-006 1.6131e-006 2.0087e-005 2.0349e-005 2.2400e-005 1.6051e-004 7.0539e-005 2.1614e-005 2.7816e-004
          67 1.4226e-007 6.8472e-011 4.3475e-007 1.7986e-007 1.7757e-007 9.6244e-007 4.0016e-006 2.5930e-006 1.5338e-005 2.4028e-005 1.1201e-005 1.4080e-004 9.0754e-005 2.4937e-006 1.9609e-004
          68 1.1231e-007 6.5338e-011 4.6984e-007 1.6774e-007 6.7279e-008 1.1534e-006 2.9779e-006 3.5361e-006 1.1115e-005 2.6480e-005 4.2629e-006 1.1894e-004 1.0645e-004 1.0688e-006 1.2335e-004
          69 8.3936e-008 6.2896e-011 4.8383e-007 1.5031e-007 1.1882e-008 1.2913e-006 2.0928e-006 4.3437e-006 7.5736e-006 2.7680e-005 8.1204e-007 9.6884e-005 1.1698e-004 1.0107e-005 6.6662e-005
          70 5.8657e-008 6.0169e-011 4.7778e-007 1.2934e-007 7.8276e-010 1.3700e-006 1.3687e-006 4.9528e-006 4.7678e-006 2.7706e-005 1.8794e-008 7.5997e-005 1.2216e-004 2.3831e-005 2.8361e-005
          71 3.7570e-008 5.6443e-011 4.5462e-007 1.0672e-007 2.2622e-008 1.3908e-006 8.1228e-007 5.3376e-006 2.6882e-006 2.6742e-005 1.0992e-006 5.7234e-005 1.2226e-004 3.8341e-005 7.3307e-006
          72 2.1221e-008 5.1228e-011 4.1779e-007 8.4080e-008 6.6422e-008 1.3590e-006 4.1581e-007 5.4960e-006 1.2712e-006 2.4985e-005 3.3687e-006 4.1093e-005 1.1775e-004 5.1404e-005 1.5127e-007
          73 9.7352e-009 4.4347e-011 3.7091e-007 6.2775e-008 1.2216e-007 1.2820e-006 1.6310e-007 5.4402e-006 4.2574e-007 2.2629e-005 6.2527e-006 2.7776e-005 1.0928e-004 6.1923e-005 2.5146e-006
          74 2.8958e-009 3.6115e-011 3.1862e-007 4.4012e-008 1.8151e-007 1.1722e-006 3.2913e-008 5.2088e-006 4.8145e-008 1.9917e-005 9.3014e-006 1.7361e-005 9.7950e-005 6.9641e-005 1.0273e-005
          75 1.4024e-010 2.7122e-011 2.6474e-007 2.8485e-008 2.3805e-007 1.0411e-006 4.3440e-010 4.8422e-006 2.8875e-008 1.7045e-005 1.2182e-005 9.6936e-006 8.4871e-005 7.4628e-005 2.0129e-005
          76 7.1055e-010 1.8186e-011 2.1237e-007 1.6497e-008 2.8711e-007 8.9874e-007 4.0811e-008 4.3793e-006 2.6521e-007 1.4169e-005 1.4654e-005 4.5028e-006 7.1063e-005 7.7028e-005 2.9828e-005
          77 3.7559e-009 1.0251e-011 1.6411e-007 8.0378e-009 3.2612e-007 7.5500e-007 1.3109e-007 3.8623e-006 6.6718e-007 1.1428e-005 1.6587e-005 1.4455e-006 5.7509e-005 7.7116e-005 3.8096e-005
          78 8.4137e-009 4.1789e-012 1.2129e-007 2.8062e-009 3.5310e-007 6.1554e-007 2.5100e-007 3.3169e-006 1.1582e-006 8.8951e-006 1.7875e-005 1.2983e-007 4.4810e-005 7.4968e-005 4.4258e-005
          79 1.3876e-008 6.8535e-013 8.5031e-008 3.6035e-010 3.6781e-007 4.8624e-007 3.8357e-007 2.7732e-006 1.6763e-006 6.6475e-006 1.8502e-005 1.5758e-007 3.3512e-005 7.0878e-005 4.8165e-005
          80 1.9467e-008 1.6858e-013 5.5776e-008 1.4286e-010 3.7113e-007 3.7105e-007 5.1586e-007 2.2548e-006 2.1759e-006 4.7309e-006 1.8515e-005 1.1375e-006 2.3921e-005 6.5240e-005 4.9989e-005
          81 2.4623e-008 2.6659e-012 3.3355e-008 1.5669e-009 3.6392e-007 2.7169e-007 6.3751e-007 1.7758e-006 2.6205e-006 3.1596e-006 1.7964e-005 2.7114e-006 1.6113e-005 5.8400e-005 4.9984e-005
          82 2.8972e-008 7.8502e-012 1.7350e-008 4.0712e-009 3.4815e-007 1.8929e-007 7.4217e-007 1.3495e-006 2.9890e-006 1.9366e-006 1.6958e-005 4.5740e-006 1.0072e-005 5.0864e-005 4.8572e-005
          83 3.2244e-008 1.5066e-011 7.0270e-009 7.1524e-009 3.2526e-007 1.2350e-007 8.2485e-007 9.8144e-007 3.2646e-006 1.0429e-006 1.5591e-005 6.4753e-006 5.6534e-006 4.3030e-005 4.6087e-005
          84 3.4357e-008 2.3447e-011 1.5486e-009 1.0402e-008 2.9741e-007 7.3569e-008 8.8408e-007 6.7590e-007 3.4438e-006 4.4998e-007 1.3991e-005 8.2383e-006 2.6713e-006 3.5344e-005 4.2912e-005
          85 3.5290e-008 3.2001e-011 2.3841e-012 1.3499e-008 2.6610e-007 3.7999e-008 9.1883e-007 4.3212e-007 3.5242e-006 1.1769e-007 1.2252e-005 9.7384e-006 8.9751e-007 2.8100e-005 3.9281e-005
          86 3.5134e-008 3.9763e-011 1.5022e-009 1.6225e-008 2.3300e-007 1.5117e-008 9.3010e-007 2.4792e-007 3.5118e-006 1.6374e-009 1.0473e-005 1.0909e-005 1.0215e-007 2.1546e-005 3.5398e-005
          87 3.4019e-008 4.5873e-011 5.2215e-009 1.8435e-008 1.9940e-007 3.0857e-009 9.1927e-007 1.1899e-007 3.4139e-006 5.5325e-008 8.7305e-006 1.1721e-005 6.1169e-008 1.5829e-005 3.1377e-005
          88 3.2120e-008 4.9698e-011 1.0419e-008 2.0062e-008 1.6653e-007 4.9614e-011 8.8883e-007 3.9854e-008 3.2425e-006 2.3300e-007 7.0882e-006 1.2177e-005 5.6632e-007 1.1035e-005 2.7316e-005
          89 2.9619e-008 5.0861e-011 1.6445e-008 2.1085e-008 1.3534e-007 4.1772e-009 8.4143e-007 3.9711e-009 3.0105e-006 4.9156e-007 5.5909e-006 1.2297e-005 1.4297e-006 7.1870e-006 2.3283e-005
          90 2.6750e-008 4.9381e-011 2.2790e-008 2.1569e-008 1.0681e-007 1.3730e-008 7.8159e-007 4.0989e-009 2.7372e-006 7.9382e-007 4.2759e-006 1.2138e-005 2.4925e-006 4.2645e-006 1.9390e-005
          91 2.3672e-008 4.5462e-011 2.9034e-008 2.1561e-008 8.1377e-008 2.7117e-008 7.1221e-007 3.2746e-008 2.4362e-006 1.1084e-006 3.1530e-006 1.1739e-005 3.6247e-006 2.1907e-006 1.5703e-005
          92 2.0532e-008 3.9561e-011 3.4855e-008 2.1136e-008 5.9377e-008 4.2914e-008 6.3650e-007 8.2571e-008 2.1213e-006 1.4106e-006 2.2234e-006 1.1142e-005 4.7258e-006 8.6734e-007 1.2301e-005
          93 1.7446e-008 3.2296e-011 3.9994e-008 2.0359e-008 4.0969e-008 5.9820e-008 5.5724e-007 1.4647e-007 1.8044e-006 1.6809e-006 1.4798e-006 1.0388e-005 5.7195e-006 1.7934e-007 9.2581e-006
          94 1.4523e-008 2.4433e-011 4.4311e-008 1.9322e-008 2.6217e-008 7.6779e-008 4.7770e-007 2.1807e-007 1.4982e-006 1.9079e-006 9.1036e-007 9.5225e-006 6.5612e-006 1.5540e-009 6.6410e-006
          95 1.1830e-008 1.6732e-011 4.7710e-008 1.8095e-008 1.5012e-008 9.2887e-008 4.0031e-007 2.9169e-007 1.2116e-006 2.0845e-006 4.9768e-007 8.5844e-006 7.2249e-006 2.0699e-007 4.4838e-006
          96 9.4070e-009 9.8976e-012 5.0107e-008 1.6728e-008 7.1363e-009 1.0734e-007 3.2690e-007 3.6232e-007 9.5051e-007 2.2062e-006 2.2208e-007 7.6018e-006 7.6960e-006 6.7504e-007 2.7903e-006
          97 7.2888e-009 4.5582e-012 5.1544e-008 1.5292e-008 2.3150e-009 1.1967e-007 2.5954e-007 4.2637e-007 7.2089e-007 2.2756e-006 6.3793e-008 6.6140e-006 7.9849e-006 1.2982e-006 1.5449e-006
          98 5.4797e-009 1.1655e-012 5.2044e-008 1.3827e-008 1.8595e-010 1.2946e-007 1.9937e-007 4.8094e-007 5.2495e-007 2.2955e-006 2.4700e-009 5.6460e-006 8.1025e-006 1.9869e-006 7.0467e-007
          99 3.9748e-009 5.7334e-018 5.1681e-008 1.2374e-008 3.5217e-010 1.3652e-007 1.4723e-007 5.2428e-007 3.6347e-007 2.2715e-006 1.8815e-008 4.7228e-006 8.0688e-006 2.6722e-006 2.1470e-007
         100 2.7568e-009 1.1559e-012 5.0525e-008 1.0957e-008 2.3944e-009 1.4075e-007 1.0348e-007 5.5529e-007 2.3551e-007 2.2092e-006 9.4840e-008 3.8624e-006 7.9025e-006 3.3042e-006 1.3625e-008
         101 1.8028e-009 4.5518e-012 4.8683e-008 9.5997e-009 5.8917e-009 1.4221e-007 6.8161e-008 5.7388e-007 1.3896e-007 2.1155e-006 2.1424e-007 3.0804e-006 7.6264e-006 3.8530e-006 3.9817e-008
         102 1.0854e-009 9.9522e-012 4.6257e-008 8.3159e-009 1.0435e-008 1.4104e-007 4.0968e-008 5.8045e-007 7.0818e-008 1.9970e-006 3.6248e-007 2.3869e-006 7.2603e-006 4.3029e-006 2.3544e-007
         103 5.7515e-010 1.7004e-011 4.3362e-008 7.1177e-009 1.5647e-008 1.3752e-007 2.1355e-008 5.7603e-007 2.7520e-008 1.8601e-006 5.2703e-007 1.7878e-006 6.8247e-006 4.6506e-006 5.4866e-007
         104 2.4255e-010 2.5255e-011 4.0084e-008 6.0079e-009 2.1172e-008 1.3185e-007 8.5730e-009 5.6158e-007 5.2486e-009 1.7097e-006 6.9688e-007 1.2840e-006 6.3332e-006 4.8974e-006 9.3403e-007
         105 5.9699e-011 3.4206e-011 3.6537e-008 4.9927e-009 2.6703e-008 1.2439e-007 1.7751e-009 5.3868e-007 1.9357e-010 1.5513e-006 8.6292e-007 8.7441e-007 5.8031e-006 5.0514e-006 1.3527e-006
         106 1.8754e-013 4.3354e-011 3.2831e-008 4.0753e-009 3.1984e-008 1.1554e-007 2.4954e-011 5.0902e-007 8.6652e-009 1.3897e-006 1.0180e-006 5.5447e-007 5.2500e-006 5.1235e-006 1.7728e-006
         107 3.9928e-011 5.2207e-011 2.9061e-008 3.2562e-009 3.6804e-008 1.0566e-007 2.3630e-009 4.7420e-007 2.7253e-008 1.2287e-006 1.1564e-006 3.1698e-007 4.6869e-006 5.1238e-006 2.1688e-006
         108 1.5739e-010 6.0332e-011 2.5317e-008 2.5356e-009 4.1004e-008 9.5127e-008 7.8488e-009 4.3586e-007 5.2912e-008 1.0718e-006 1.2743e-006 1.5316e-007 4.1266e-006 5.0625e-006 2.5217e-006
         109 3.3362e-010 6.7352e-011 2.1675e-008 1.9120e-009 4.4466e-008 8.4275e-008 1.5593e-008 3.9539e-007 8.2993e-008 9.2161e-007 1.3688e-006 5.3103e-008 3.5796e-006 4.9476e-006 2.8179e-006
         110 5.5245e-010 7.3011e-011 1.8212e-008 1.3839e-009 4.7140e-008 7.3450e-008 2.4797e-008 3.5424e-007 1.1532e-007 7.8055e-007 1.4391e-006 6.5295e-009 3.0568e-006 4.7887e-006 3.0512e-006
         111 7.9984e-010 7.7092e-011 1.4977e-008 9.4771e-010 4.8983e-008 6.2897e-008 3.4747e-008 3.1336e-007 1.4807e-007 6.4997e-007 1.4846e-006 3.2818e-009 2.5650e-006 4.5906e-006 3.2183e-006
         112 1.0642e-009 7.9510e-011 1.2018e-008 6.0016e-010 5.0010e-008 5.2862e-008 4.4846e-008 2.7375e-007 1.7984e-007 5.3115e-007 1.5062e-006 3.3768e-008 2.1116e-006 4.3603e-006 3.3216e-006
